name;club;games_played;games_started;mins;goals;left_footed_shots;right_footed_shots;goals_average_over_90_minutes;headed_shots;penalty_kick_goals;penalty_kick_taken;expected_goals;total_scoring_attempts;on_target_scoring_attempts;accurate_shooting_percentage;shots_conversion;offside;corner_kicks;goals_plus_assists
conor-doyle;DC;14;8;805;2;0;0;0.22;0;0;0;0;23;11;47.8;8.7;4;0;3
dom-dwyer;SKC;16;7;674;2;0;0;0.27;0;0;0;0;28;7;25;7.1;3;0;4
jose-goncalves;NE;34;34;3060;2;0;0;0.06;0;0;0;0;9;6;66.7;22.2;2;0;2
jared-jeffrey;DC;10;10;796;2;0;0;0.23;0;0;0;0;16;5;31.3;12.5;1;1;2
george-john;DAL;24;24;2070;2;0;0;0.09;0;0;0;0;13;5;38.5;15.4;0;0;2
daigo-kobayashi;VAN;30;21;1651;2;0;0;0.11;0;0;0;0;18;6;33.3;11.1;1;19;6
jeff-larentowicz;CHI;32;31;2807;2;0;0;0.06;0;0;0;0;45;13;28.9;4.4;1;0;6
joel-lindpere;CHI;25;17;1444;2;0;0;0.12;0;0;0;0;18;6;33.3;11.1;2;29;10
justin-mapp;MTL;27;25;2137;2;0;0;0.08;0;0;0;0;34;15;44.1;5.9;2;43;10
walter-martinez;SJ;15;10;919;2;0;0;0.2;0;0;0;0;16;5;31.3;12.5;5;1;4
julio-morales;CHV;17;9;769;2;0;0;0.23;0;0;0;0;17;8;47.1;11.8;4;0;2
chance-myers;SKC;27;26;2383;2;0;0;0.08;0;0;0;0;24;7;29.2;8.3;1;0;5
lionard-pajoy;DC;20;11;1130;2;0;0;0.16;0;0;0;0;21;5;23.8;9.5;23;1;2
daniel-paladini;CHI;20;7;823;2;0;0;0.22;0;0;0;0;12;6;50;16.7;2;16;5
daniele-paponi;MTL;16;8;800;2;0;0;0.22;0;0;0;0;29;11;37.9;6.9;11;0;3
chris-pontius;DC;22;19;1754;2;0;0;0.1;0;1;1;0;40;11;27.5;5;8;48;5
andres-romero;MTL;30;20;1672;2;0;0;0.11;0;0;0;0;18;7;38.9;11.1;2;16;4
shea-salinas;SJ;28;24;1982;2;0;0;0.09;0;0;0;0;35;16;45.7;5.7;4;123;10
ibrahim-sekagya;RBNY;8;8;702;2;0;0;0.26;0;0;0;0;3;2;66.7;66.7;0;0;2
blake-smith;MTL;16;0;276;2;0;0;0.65;0;0;0;0;7;3;42.9;28.6;0;4;3
russell-teibert;VAN;24;19;1777;2;0;0;0.1;0;0;0;0;29;7;24.1;6.9;3;39;11
hendry-thomas;COL;27;27;2301;2;0;0;0.08;0;1;1;0;33;5;15.2;6.1;0;0;3
jose-villarreal;LA;22;12;1109;2;0;0;0.16;0;0;0;0;37;12;32.4;5.4;1;11;3
je-vaughn-watson;DAL;24;15;1372;2;0;0;0.13;0;0;0;0;20;10;50;10;3;0;4
cam-weaver;HOU;22;6;709;2;0;0;0.25;0;0;0;0;21;5;23.8;9.5;8;0;2
andrew-wiedeman;TOR;14;9;821;2;0;0;0.22;0;0;0;0;25;5;20;8;6;0;3
sheanon-williams;PHI;32;32;2867;2;0;0;0.06;0;0;0;0;14;3;21.4;14.3;0;0;10
walker-zimmerman;DAL;7;4;411;2;0;0;0.44;0;0;0;0;4;3;75;50;0;0;2
yordany-alvarez;RSL;18;11;981;1;0;0;0.09;0;0;0;0;10;5;50;10;0;0;1
jalil-anibaba;CHI;34;34;3060;1;0;0;0.03;0;0;0;0;16;7;43.8;6.3;2;0;4
davy-arnaud;MTL;24;21;1766;1;0;0;0.05;0;0;0;0;13;6;46.1;7.7;3;0;6
steven-beitashour;SJ;27;27;2426;1;0;0;0.04;0;0;0;0;5;1;20;20;0;0;4
jerry-bengtson;NE;16;12;1055;1;0;0;0.09;0;0;0;0;20;8;40;5;12;0;1
jair-benitez;DAL;31;28;2473;1;0;0;0.04;0;0;0;0;7;1;14.3;14.3;0;3;2
victor-bernardez;SJ;25;25;2233;1;0;0;0.04;0;1;1;0;17;4;23.5;5.9;1;0;2
austin-berry;CHI;34;34;3060;1;0;0;0.03;0;0;0;0;14;5;35.7;7.1;0;0;3
nat-borchers;RSL;28;28;2520;1;0;0;0.04;0;0;0;0;9;4;44.4;11.1;2;0;3
;TOR;15;11;1072;1;0;0;0.08;0;0;0;0;31;12;38.7;3.2;10;1;4
steven-caldwell;TOR;23;23;2066;1;0;0;0.04;0;0;0;0;12;4;33.3;8.3;1;0;2
servando-carrasco;SEA;19;13;1230;1;0;0;0.07;0;1;1;0;13;2;15.4;7.7;1;0;2
tony-cascio;COL;13;4;530;1;0;0;0.17;0;0;0;0;14;5;35.7;7.1;0;0;1
giovani-casillas;CHV;5;2;182;1;0;0;0.49;0;0;0;0;3;1;33.3;33.3;0;0;1
jaime-castrillon;COL;11;2;371;1;0;0;0.24;0;0;0;0;12;5;41.7;8.3;2;1;1
cordell-cato;SJ;20;10;1030;1;0;0;0.09;0;0;0;0;19;5;26.3;5.3;1;0;3
marvin-chavez;SJ;15;12;1053;1;0;0;0.09;0;0;0;0;22;4;18.2;4.5;9;45;2
bobby-convey;TOR;21;20;1786;1;0;0;0.05;0;0;0;0;15;3;20;6.7;4;51;5
jose-erick-correa;CHV;16;12;1054;1;0;0;0.09;0;0;1;0;18;11;61.1;5.6;14;0;1
laurent-courtois;CHV;5;3;265;1;0;0;0.34;0;0;0;0;11;3;27.3;9.1;1;8;1
alex;CHI;30;18;1625;1;0;0;0.06;0;0;0;0;34;9;26.5;2.9;0;18;2
mario-de-luna;CHV;30;30;2637;1;0;0;0.03;0;0;0;0;7;2;28.6;14.3;2;0;1
clint-dempsey;SEA;9;6;651;1;0;0;0.14;0;0;0;0;32;7;21.9;3.1;1;2;1
bright-dike;TOR;7;5;430;1;0;0;0.21;0;0;0;0;7;3;42.9;14.3;2;0;1
michael-farfan;PHI;29;22;1991;1;0;0;0.05;0;0;0;0;40;18;45;2.5;3;36;2
matteo-ferrari;MTL;31;31;2790;1;0;0;0.03;0;0;0;0;8;2;25;12.5;0;0;2
ryan-finley;CLB;14;3;430;1;0;0;0.21;0;0;1;0;18;5;27.8;5.6;10;0;2
sean-franklin;LA;33;29;2736;1;0;0;0.03;0;0;0;0;15;3;20;6.7;1;0;5
glauber;CLB;13;13;1169;1;0;0;0.08;0;0;0;0;5;2;40;20;0;0;1
omar-gonzalez;LA;27;27;2368;1;0;0;0.04;0;0;0;0;19;4;21.1;5.3;0;0;3
cole-grossman;RSL;4;2;160;1;0;0;0.56;0;0;0;0;2;1;50;50;0;0;1
ryan-guy;NE;11;8;636;1;0;0;0.14;0;0;0;0;10;2;20;10;0;0;1
jeremy-hall;TOR;31;26;2280;1;0;0;0.04;0;0;0;0;7;2;28.6;14.3;1;0;2
tom-heinemann;VAN;14;3;286;1;0;0;0.31;0;0;0;0;7;2;28.6;14.3;2;0;2
corey-hertzog;VAN;7;6;428;1;0;0;0.21;0;0;0;0;8;4;50;12.5;1;0;2
andrew-jean-baptiste;POR;26;22;2142;1;0;0;0.04;0;0;0;0;15;5;33.3;6.7;4;0;2
jason-johnson;HOU;13;4;428;1;0;0;0.21;0;0;0;0;17;9;52.9;5.9;2;0;1
shalrie-joseph;SEA;10;6;592;1;0;0;0.15;0;0;0;0;6;3;50;16.7;0;0;1
hunter-jumper;CHI;2;2;180;1;0;0;0.5;0;0;0;0;2;1;50;50;0;0;2
stephen-keel;DAL;8;5;497;1;0;0;0.18;0;0;0;0;3;1;33.3;33.3;1;0;1
perry-kitchen;DC;31;31;2773;1;0;0;0.03;0;0;0;0;10;3;30;10;1;0;5
jose-kleberson;PHI;11;7;532;1;0;0;0.17;0;0;0;0;24;4;16.7;4.2;1;5;3
matias-laba;TOR;16;16;1414;1;0;0;0.06;0;0;0;0;7;4;57.1;14.3;0;1;1
nick-labrocca;COL;24;16;1214;1;0;0;0.07;0;0;0;0;27;10;37;3.7;1;9;4
peguy-luyindula;RBNY;22;9;863;1;0;0;0.1;0;1;1;0;21;12;57.1;4.8;9;6;8
fabinho;PHI;14;10;980;1;0;0;0.09;0;0;0;0;9;1;11.1;11.1;0;4;3
chad-marshall;CLB;30;30;2638;1;0;0;0.03;0;0;0;0;21;8;38.1;4.8;0;0;1
jack-mcbean;LA;15;7;554;1;0;0;0.16;0;0;0;0;19;8;42.1;5.3;1;0;3
edgar-mejia;CHV;28;27;2266;1;0;0;0.04;0;0;1;0;12;4;33.3;8.3;1;56;5
justin-meram;CLB;19;9;781;1;0;0;0.12;0;0;0;0;21;6;28.6;4.8;4;1;2
oswaldo-minda;CHV;16;15;1224;1;0;0;0.07;0;0;0;0;6;1;16.7;16.7;0;0;1
justin-morrow;SJ;26;21;1937;1;0;0;0.05;0;0;0;0;7;1;14.3;14.3;2;0;3
ramon-nunez;DAL;10;0;253;1;0;0;0.36;0;0;0;0;11;3;27.3;9.1;0;2;4
sanna-nyassi;MTL;22;11;1162;1;0;0;0.08;0;0;0;0;20;9;45;5;6;3;2
darren-o-dea;TOR;17;17;1530;1;0;0;0.06;0;0;0;0;13;4;30.8;7.7;1;0;2
lawrence-olum;SKC;20;9;1001;1;0;0;0.09;0;0;0;0;6;2;33.3;16.7;2;0;2
kofi-opare;LA;6;6;534;1;0;0;0.17;0;0;0;0;2;1;50;50;0;0;1
karl-ouimette;MTL;7;6;547;1;0;0;0.16;0;0;0;0;5;1;20;20;0;0;1
juninho;LA;32;32;2770;1;0;0;0.03;0;0;0;0;50;14;28;2;2;80;5
frederic-piquionne;POR;21;7;783;1;0;0;0.11;0;0;0;0;30;9;30;3.3;12;0;6
andrea-pisanu;MTL;14;8;631;1;0;0;0.14;0;0;0;0;10;4;40;10;8;17;2
nigel-reo-coker;VAN;32;31;2817;1;0;0;0.03;0;0;0;0;17;5;29.4;5.9;1;2;5
alvaro-rey;TOR;13;9;770;1;0;0;0.12;0;0;0;0;12;4;33.3;8.3;0;14;2
martin-rivero;COL;16;6;705;1;0;0;0.13;0;0;0;0;16;5;31.3;6.3;2;27;4
andy-rose;SEA;18;9;888;1;0;0;0.1;0;0;0;0;10;4;40;10;0;1;3
oriol-rosell;SKC;31;31;2691;1;0;0;0.03;0;0;0;0;24;5;20.8;4.2;0;7;3
charlie-rugg;LA;4;2;151;1;0;0;0.6;0;0;0;0;2;1;50;50;2;0;1
matias-sanchez;CLB;14;10;820;1;0;0;0.11;0;0;0;0;6;1;16.7;16.7;0;0;2
vicente-sanchez;COL;8;7;623;1;0;0;0.14;0;0;0;0;12;5;41.7;8.3;1;10;5
aaron-schoenfeld;CLB;10;3;310;1;0;0;0.29;0;0;0;0;10;3;30;10;2;0;2
jamie-smith;COL;6;1;168;1;0;0;0.54;0;0;0;0;7;3;42.9;14.3;1;5;1
a-j-soares;NE;18;17;1476;1;0;0;0.06;0;0;0;0;5;1;20;20;0;0;1
bakary-soumare;CHI;22;22;1918;1;0;0;0.05;0;0;0;0;5;2;40;20;0;0;1
ben-speas;CLB;19;10;935;1;0;0;0.1;0;0;0;0;18;4;22.2;5.6;0;0;2
michael-stephens;LA;21;8;775;1;0;0;0.12;0;0;0;0;3;1;33.3;33.3;0;0;2
khari-stephenson;RSL;19;9;791;1;0;0;0.11;0;0;0;0;21;7;33.3;4.8;1;0;2
rafael;DC;7;4;331;1;0;0;0.27;0;0;0;0;7;2;28.6;14.3;4;0;1
chris-tierney;NE;29;26;2352;1;0;0;0.04;0;1;1;0;19;3;15.8;5.3;0;58;6
maxim-tissot;MTL;6;3;303;1;0;0;0.3;0;0;0;0;2;2;100;50;1;0;2
juan-toja;NE;18;11;905;1;0;0;0.1;0;0;0;0;12;3;25;8.3;6;0;1
djimi-traore;SEA;27;25;2235;1;0;0;0.04;0;0;0;0;9;1;11.1;11.1;0;0;1
maximiliano-urruti;POR;5;4;314;1;0;0;0.29;0;0;0;0;6;2;33.3;16.7;5;0;1
jose-adolfo-valencia;POR;21;5;636;1;0;0;0.14;0;0;0;0;20;6;30;5;5;1;4
joaquin-velazquez;CHV;12;12;985;1;0;0;0.09;0;0;0;0;5;4;80;20;0;0;1
jorge-villafana;CHV;20;15;1432;1;0;0;0.06;0;0;0;0;16;2;12.5;6.3;3;10;5
collen-warner;MTL;17;9;876;1;0;0;0.1;0;0;0;0;10;3;30;10;0;0;1
andrew-wenger;MTL;24;8;853;1;0;0;0.11;0;0;0;0;24;8;33.3;4.2;7;0;4
aaron-wheeler;PHI;10;1;129;1;0;0;0.7;0;0;0;0;8;5;62.5;12.5;2;0;2
bradley-wright-phillips;RBNY;7;4;337;1;0;0;0.27;0;0;0;0;12;6;50;8.3;1;0;2
deandre-yedlin;SEA;31;30;2710;1;0;0;0.03;0;0;0;0;13;4;30.8;7.7;4;0;3
ben-zemanski;POR;25;9;990;1;0;0;0.09;0;0;0;0;8;2;25;12.5;0;1;3
sal-zizzo;POR;10;2;255;1;0;0;0.35;0;0;0;0;2;2;100;50;0;1;1
aminu-abdallah;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kellyn-acosta;DAL;13;11;1004;0;0;0;0;0;0;0;0;6;0;0;0;0;1;0
sam-adekugbe;VAN;1;1;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
freddy-adu;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gale-agbossoumonde;TOR;13;12;1081;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
andre-akpan;COL;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andre-akpan;RBNY;7;1;127;0;0;0;0;0;0;0;0;4;0;0;0;2;0;2
alam-syamsir;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaime-alas;SJ;5;1;117;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0
chris-albright;PHI;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bryce-alderson;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
osvaldo-alonso;SEA;26;26;2179;0;0;0;0;0;0;1;0;33;4;12.1;0;0;0;1
kevin-alston;NE;9;6;523;0;0;0;0;0;0;0;0;2;1;50;0;0;0;0
don-anding;PHI;1;0;30;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
scott-angevine;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
daniel-antunez;CHV;3;1;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
manny-aparicio;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
