name;club;games_played;games_started;mins;goals;left_footed_shots;right_footed_shots;goals_average_over_90_minutes;headed_shots;penalty_kick_goals;penalty_kick_taken;expected_goals;total_scoring_attempts;on_target_scoring_attempts;accurate_shooting_percentage;shots_conversion;offside;corner_kicks;goals_plus_assists
javier-morales;RSL;26;25;2163;7;0;0;0.29;0;0;0;0;42;21;0;16.7;4;0;16
danny-mwanga;PHI;24;17;1461;7;0;0;0.43;0;0;0;0;27;14;0;25.9;6;0;11
marco-pappa;CHI;25;23;1961;7;0;0;0.32;0;0;0;0;57;26;0;12.3;10;0;12
davy-arnaud;SKC;27;27;2342;6;0;0;0.23;0;1;1;0;58;27;0;10.3;5;0;9
fabian-espindola;RSL;22;19;1514;6;0;0;0.36;0;0;0;0;39;15;0;15.4;29;0;8
steven-lenhart;CLB;27;17;1640;6;0;0;0.33;0;0;1;0;55;21;0;10.9;25;0;8
brian-mcbride;CHI;26;18;1604;6;0;0;0.34;0;1;1;0;36;18;0;16.7;10;0;9
jesus-padilla;CHV;26;14;1378;6;0;0;0.39;0;0;0;0;39;15;0;15.4;15;0;6
marko-perovic;NE;25;24;2058;6;0;0;0.26;0;0;0;0;56;21;0;10.7;16;0;9
danny-allsopp;DC;23;18;1456;5;0;0;0.31;0;0;0;0;37;19;0;13.5;4;0;5
teal-bunbury;SKC;26;13;1441;5;0;0;0.31;0;0;0;0;41;23;0;12.2;15;0;7
brad-davis;HOU;27;25;2163;5;0;0;0.21;0;3;4;0;54;23;0;9.3;3;0;17
birahim-diop;SKC;14;7;497;5;0;0;0.91;0;0;0;0;15;10;0;33.3;10;0;6
robbie-findley;RSL;24;15;1355;5;0;0;0.33;0;1;2;0;33;14;0;15.2;22;0;9
baggio-husidic;CHI;22;18;1498;5;0;0;0.3;0;0;0;0;22;10;0;22.7;3;0;8
andy-najar;DC;26;22;1983;5;0;0;0.23;0;0;0;0;36;13;0;13.9;6;0;6
blaise-nkufo;SEA;11;11;931;5;0;0;0.48;0;0;0;0;15;11;0;33.3;4;0;5
dominic-oduro;HOU;27;19;1711;5;0;0;0.26;0;0;0;0;41;19;0;12.2;31;0;9
emilio-renteria;CLB;19;9;857;5;0;0;0.53;0;0;0;0;30;15;0;16.7;12;0;6
dane-richards;RBNY;25;23;2008;5;0;0;0.22;0;0;0;0;35;14;0;14.3;6;0;8
milton-rodriguez;DAL;13;13;835;5;0;0;0.54;0;0;0;0;23;10;0;21.7;14;0;6
zack-schilawski;NE;25;15;1261;5;0;0;0.36;0;0;0;0;17;9;0;29.4;15;0;5
brek-shea;DAL;25;21;1797;5;0;0;0.25;0;0;0;0;39;19;0;12.8;10;0;9
fred;PHI;25;24;1913;4;0;0;0.19;0;0;0;0;17;8;0;23.5;4;0;5
maicon-santos;TOR;13;10;927;4;0;0;0.39;0;0;0;0;27;12;0;14.8;14;0;6
atiba-harris;DAL;29;28;2473;4;0;0;0.15;0;0;0;0;53;21;0;7.5;18;0;6
shalrie-joseph;NE;22;22;1931;4;0;0;0.19;0;1;1;0;37;19;0;10.8;11;0;9
jovan-kirovski;LA;21;11;932;4;0;0;0.39;0;0;0;0;20;6;0;20;4;0;6
jeff-larentowicz;COL;30;29;2617;4;0;0;0.14;0;0;0;0;41;13;0;9.8;1;0;5
arturo-alvarez;SJ;19;11;1210;3;0;0;0.22;0;0;0;0;26;12;0;11.5;0;0;4
mehdi-ballouchy;COL;21;19;1598;3;0;0;0.17;0;1;1;0;25;10;0;12;0;0;8
geoff-cameron;HOU;16;15;1321;3;0;0;0.2;0;0;0;0;27;13;0;11.1;3;0;3
calen-carr;CHI;14;4;538;3;0;0;0.5;0;0;0;0;12;6;0;25;5;0;3
eddie-gaven;CLB;28;28;2384;3;0;0;0.11;0;0;0;0;42;21;0;7.1;7;0;8
blair-gavin;CHV;16;16;1369;3;0;0;0.2;0;0;0;0;15;5;0;20;0;0;4
ned-grabavoy;RSL;23;18;1562;3;0;0;0.17;0;0;0;0;10;6;0;30;1;0;4
salou-ibrahim;RBNY;19;8;747;3;0;0;0.36;0;0;0;0;22;7;0;13.6;12;0;3
andy-iro;CLB;25;24;2117;3;0;0;0.13;0;0;0;0;14;3;0;21.4;2;0;4
collins-john;CHI;17;10;901;3;0;0;0.3;0;0;0;0;29;14;0;10.3;16;0;4
joel-lindpere;RBNY;29;29;2567;3;0;0;0.11;0;0;0;0;32;13;0;9.4;7;0;9
abdoulie-mansally;NE;21;8;928;3;0;0;0.29;0;0;0;0;23;9;0;13;7;0;3
jack-mcinerney;PHI;17;1;350;3;0;0;0.77;0;0;0;0;9;3;0;33.3;3;0;3
brian-mullan;HOU;22;17;1521;3;0;0;0.18;0;0;0;0;22;10;0;13.6;12;0;6
sainey-nyassi;NE;28;27;2297;3;0;0;0.12;0;0;0;0;39;11;0;7.7;2;0;5
jamison-olave;RSL;27;27;2413;3;0;0;0.11;0;0;0;0;15;5;0;20;2;0;3
ike-opara;SJ;11;10;914;3;0;0;0.3;0;0;0;0;10;5;0;30;0;0;3
ryan-smith-x7230;SKC;26;25;2104;3;0;0;0.13;0;0;0;0;46;22;0;6.5;2;0;10
ilija-stolica;NE;14;13;1049;3;0;0;0.26;0;0;0;0;18;9;0;16.7;13;0;5
cam-weaver;HOU;14;9;807;3;0;0;0.33;0;0;0;0;19;6;0;15.8;10;0;4
eric-alexander;DAL;17;12;1054;2;0;0;0.17;0;0;0;0;15;6;0;13.3;1;0;5
kyle-beckerman;RSL;22;21;1830;2;0;0;0.1;0;0;0;0;17;4;0;11.8;0;0;5
david-beckham;LA;7;5;466;2;0;0;0.39;0;0;0;0;9;6;0;22.2;0;0;3
zak-boggs;NE;9;4;390;2;0;0;0.46;0;0;0;0;6;4;0;33.3;0;0;2
nat-borchers;RSL;30;30;2673;2;0;0;0.07;0;0;0;0;10;4;0;20;1;0;2
tristan-bowen;LA;17;10;878;2;0;0;0.21;0;0;0;0;22;11;0;9.1;4;0;4
marvin-chavez;DAL;16;10;818;2;0;0;0.22;0;0;0;0;14;4;0;14.3;2;0;4
adam-cristman;DC;17;8;708;2;0;0;0.25;0;0;0;0;15;4;0;13.3;8;0;3
danny-cruz;HOU;25;14;1362;2;0;0;0.13;0;0;0;0;26;9;0;7.7;4;0;4
kheli-dube;NE;20;12;1023;2;0;0;0.18;0;0;0;0;30;17;0;6.7;10;0;7
alvaro-fernandez;SEA;12;4;475;2;0;0;0.38;0;0;0;0;4;3;0;50;2;0;3
jason-garey;CLB;22;9;784;2;0;0;0.23;0;0;0;0;14;5;0;14.3;9;0;4
omar-gonzalez;LA;28;28;2520;2;0;0;0.07;0;0;0;0;13;4;0;15.4;0;0;2
andre-hainault;HOU;28;26;2376;2;0;0;0.08;0;0;0;0;15;4;0;13.3;1;0;3
thierry-henry;RBNY;11;11;859;2;0;0;0.21;0;0;0;0;30;13;0;6.7;8;0;5
jack-jewsbury;SKC;29;17;1675;2;0;0;0.11;0;1;1;0;32;15;0;6.3;1;0;2
freddie-ljungberg;CHI;15;13;1200;2;0;0;0.15;0;0;0;0;17;5;0;11.8;5;0;9
peter-lowry;CHI;15;12;1004;2;0;0;0.18;0;0;0;0;11;4;0;18.2;1;0;2
;CHV;10;7;612;2;0;0;0.29;0;1;1;0;16;4;0;12.5;5;0;3
pablo-mastroeni;COL;29;29;2493;2;0;0;0.07;0;0;0;0;16;6;0;12.5;2;0;5
andres-mendoza;CLB;8;1;204;2;0;0;0.88;0;0;0;0;4;2;0;50;2;0;2
adam-moffat;CLB;24;23;1951;2;0;0;0.09;0;0;0;0;41;17;0;4.9;5;0;3
jaime-moreno;DC;21;8;905;2;0;0;0.2;0;1;1;0;14;8;0;14.3;3;0;2
alejandro-moreno;PHI;26;25;1974;2;0;0;0.09;0;0;0;0;18;8;0;11.1;20;0;9
sanna-nyassi;SEA;24;14;1241;2;0;0;0.15;0;0;0;0;29;12;0;6.9;11;0;5
michael-orozco-fiscal;PHI;29;29;2562;2;0;0;0.07;0;0;0;0;14;5;0;14.3;10;0;2
lovel-palmer;HOU;26;24;2049;2;0;0;0.09;0;0;0;0;41;13;0;4.9;4;0;3
juninho;LA;25;25;2006;2;0;0;0.09;0;0;0;0;30;9;0;6.7;0;0;4
pat-phelan;NE;28;25;2167;2;0;0;0.08;0;0;0;0;20;8;0;10;1;0;3
chris-pontius;DC;17;13;1189;2;0;0;0.15;0;0;0;0;25;6;0;8;5;0;3
santino-quaranta;DC;27;26;2331;2;0;0;0.08;0;0;0;0;58;24;0;3.5;18;0;4
adrian-serioux;HOU;13;7;708;2;0;0;0.25;0;0;0;0;8;4;0;25;0;0;3
seth-stammler;RBNY;21;17;1441;2;0;0;0.12;0;0;0;0;26;6;0;7.7;1;0;3
wells-thompson;COL;27;13;1287;2;0;0;0.14;0;0;0;0;16;8;0;12.5;4;0;2
o-brian-white;TOR;24;9;1065;2;0;0;0.17;0;0;0;0;19;8;0;10.5;4;0;6
josh-wolff;SKC;25;16;1549;2;0;0;0.12;0;0;0;0;21;12;0;9.5;9;0;5
osvaldo-alonso;SEA;23;21;1874;1;0;0;0.05;0;0;0;0;30;9;0;3.3;0;0;4
quincy-amarikwa;COL;13;2;238;1;0;0;0.38;0;0;0;0;9;3;0;11.1;3;0;1
;HOU;2;0;37;1;0;0;2.43;0;0;0;0;2;1;0;50;0;0;1
nana-attakora;TOR;25;24;2108;1;0;0;0.04;0;0;0;0;5;1;0;20;1;0;1
eric-avila;DAL;18;1;452;1;0;0;0.2;0;0;0;0;14;7;0;7.1;0;0;2
mehdi-ballouchy;RBNY;6;6;540;1;0;0;0.17;0;0;0;0;10;5;0;10;3;0;2
mike-banner;CHI;18;9;1019;1;0;0;0.09;0;0;0;0;14;6;0;7.1;6;0;1
steven-beitashour;SJ;8;7;640;1;0;0;0.14;0;0;0;0;4;3;0;25;0;0;1
carlos-borja;CHV;8;4;456;1;0;0;0.2;0;0;0;0;2;2;0;50;0;0;1
danleigh-borman;RBNY;18;13;1179;1;0;0;0.08;0;0;0;0;4;2;0;25;0;0;2
eric-brunner;CLB;14;13;1145;1;0;0;0.08;0;0;0;0;6;2;0;16.7;0;0;1
bobby-burling;SJ;18;16;1410;1;0;0;0.06;0;0;0;0;9;3;0;11.1;0;0;2
brian-carroll;CLB;28;27;2390;1;0;0;0.04;0;0;0;0;7;3;0;14.3;1;0;1
mike-chabala;HOU;25;22;2030;1;0;0;0.04;0;0;0;0;3;2;0;33.3;0;0;5
chukwudi-chijindu;CHV;12;2;308;1;0;0;0.29;0;0;0;0;9;3;0;11.1;2;0;1
wilman-conde;CHI;25;22;2019;1;0;0;0.04;0;0;0;0;6;2;0;16.7;1;0;1
jimmy-conrad;SKC;26;26;2282;1;0;0;0.04;0;0;0;0;8;3;0;12.5;4;0;1
bobby-convey;SJ;28;28;2472;1;0;0;0.04;0;0;0;0;18;9;0;5.6;4;0;11
ramiro-corrales;SJ;20;18;1677;1;0;0;0.05;0;0;0;0;12;4;0;8.3;2;0;3
a-j-delagarza;LA;17;14;1307;1;0;0;0.07;0;0;0;0;1;1;0;100;1;0;1
alex-cazumba;LA;18;8;830;1;0;0;0.11;0;0;0;0;10;3;0;10;1;0;2
maicon-santos;CHV;9;3;258;1;0;0;0.35;0;0;0;0;8;4;0;12.5;3;0;1
todd-dunivant;LA;27;27;2409;1;0;0;0.04;0;0;0;0;7;4;0;14.3;3;0;2
;CHV;15;14;1156;1;0;0;0.08;0;0;0;0;17;3;0;5.9;1;0;4
brad-evans;SEA;12;11;965;1;0;0;0.09;0;0;0;0;18;8;0;5.6;5;0;4
mike-fucito;SEA;4;0;47;1;0;0;1.91;0;0;0;0;3;1;0;33.3;1;0;1
maykel-galindo;CHV;6;4;343;1;0;0;0.26;0;0;0;0;6;4;0;16.7;9;0;1
dan-gargan;TOR;27;25;2237;1;0;0;0.04;0;0;0;0;10;3;0;10;0;0;5
;SJ;12;8;777;1;0;0;0.12;0;0;0;0;25;13;0;4;1;0;4
joey-gjertsen;SJ;18;16;1220;1;0;0;0.07;0;0;0;0;12;5;0;8.3;1;0;2
cornell-glen;SJ;21;10;947;1;0;0;0.1;0;0;0;0;32;10;0;3.1;24;0;1
nelson-gonzalez;RSL;12;3;330;1;0;0;0.27;0;0;0;0;5;3;0;20;0;0;2
leonardo-gonzalez;SEA;27;27;2347;1;0;0;0.04;0;0;0;0;5;2;0;20;0;0;2
alan-gordon;LA;12;4;467;1;0;0;0.19;0;0;0;0;8;4;0;12.5;4;0;1
alan-gordon;CHV;9;8;732;1;0;0;0.12;0;0;0;0;17;8;0;5.9;14;0;4
leandre-griffit;CLB;3;0;43;1;0;0;2.09;0;0;0;0;2;2;0;50;0;0;1
jordan-harvey;PHI;30;29;2620;1;0;0;0.03;0;0;0;0;9;3;0;11.1;2;0;2
william-hesmer;CLB;30;30;2700;1;0;0;0.03;0;4;4;0;1;122;0;100;0;0;1
;TOR;8;3;262;1;0;0;0.34;0;0;0;0;6;2;0;16.7;2;0;2
ugo-ihemelu;DAL;19;18;1558;1;0;0;0.06;0;0;0;0;8;3;0;12.5;0;0;1
julius-james;DC;22;16;1682;1;0;0;0.05;0;0;0;0;12;3;0;8.3;0;0;1
ryan-johnson;SJ;27;19;1706;1;0;0;0.05;0;0;0;0;37;18;0;2.7;19;0;9
will-johnson;RSL;28;24;2184;1;0;0;0.04;0;0;0;0;40;12;0;2.5;6;0;2
macoumba-kandji;RBNY;13;8;792;1;0;0;0.11;0;0;0;0;17;4;0;5.9;12;0;1
steven-kinney;CHI;13;10;963;1;0;0;0.09;0;0;0;0;8;3;0;12.5;0;0;2
sacha-kljestan;CHV;10;10;900;1;0;0;0.1;0;0;0;0;20;8;0;5;2;0;4
dema-kovalenko;LA;9;8;712;1;0;0;0.13;0;0;0;0;8;6;0;12.5;0;0;1
nick-labrocca;TOR;28;24;2177;1;0;0;0.04;0;0;0;0;26;9;0;3.9;2;0;7
luis-landin;HOU;9;5;436;1;0;0;0.21;0;0;0;0;10;2;0;10;9;0;4
roger-levesque;SEA;16;5;510;1;0;0;0.18;0;0;0;0;8;5;0;12.5;5;0;1
mike-magee;LA;16;9;789;1;0;0;0.11;0;0;0;0;19;8;0;5.3;5;0;2
justin-mapp;PHI;15;10;855;1;0;0;0.11;0;0;0;0;11;5;0;9.1;0;0;5
rafa-marquez;RBNY;10;10;783;1;0;0;0.11;0;0;0;0;17;5;0;5.9;2;0;2
chad-marshall;CLB;24;24;2160;1;0;0;0.04;0;0;0;0;11;3;0;9.1;1;0;3
tyrone-marshall;SEA;20;14;1419;1;0;0;0.06;0;0;0;0;4;3;0;25;0;0;2
julio-martinez;CHI;3;2;108;1;0;0;0.83;0;0;0;0;2;1;0;50;0;0;1
dax-mccarty;DAL;21;18;1604;1;0;0;0.06;0;0;0;0;18;6;0;5.6;1;0;3
brandon-mcdonald;SJ;29;28;2429;1;0;0;0.04;0;0;0;0;19;4;0;5.3;1;0;3
drew-moor;COL;30;30;2700;1;0;0;0.03;0;0;0;0;14;7;0;7.1;1;0;1
paulo-nagamura;CHV;15;15;1327;1;0;0;0.07;0;0;0;0;21;8;0;4.8;0;0;1
joseph-ngwenya;HOU;12;6;589;1;0;0;0.15;0;0;0;0;8;2;0;12.5;7;0;1
pat-noonan;SEA;12;8;682;1;0;0;0.13;0;0;1;0;11;3;0;9.1;11;0;2
patrick-nyarko;CHI;27;22;2068;1;0;0;0.04;0;0;0;0;27;12;0;3.7;9;0;11
logan-pause;CHI;26;26;2258;1;0;0;0.04;0;0;0;0;6;1;0;16.7;0;0;4
;TOR;24;15;1267;1;0;0;0.07;0;0;0;0;18;4;0;5.6;1;0;3
tim-ream;RBNY;30;30;2700;1;0;0;0.03;0;0;0;0;7;4;0;14.3;0;0;1
james-riley;SEA;27;27;2418;1;0;0;0.04;0;0;0;0;8;2;0;12.5;1;0;4
carl-robinson;RBNY;10;3;365;1;0;0;0.25;0;0;0;0;1;1;0;100;1;0;1
eddie-robinson;HOU;23;19;1636;1;0;0;0.06;0;0;0;0;7;1;0;14.3;0;0;3
robbie-rogers;CLB;20;17;1547;1;0;0;0.06;0;0;0;0;40;9;0;2.5;12;0;1
;CHV;9;5;421;1;0;0;0.21;0;0;0;0;9;3;0;11.1;3;0;1
robbie-russell;RSL;22;21;1915;1;0;0;0.05;0;0;0;0;9;6;0;11.1;0;0;6
shea-salinas;PHI;17;7;795;1;0;0;0.11;0;0;0;0;11;7;0;9.1;2;0;1
jamie-smith;COL;22;16;1357;1;0;0;0.07;0;0;0;0;23;10;0;4.3;0;0;9
michael-stephens;LA;25;21;1884;1;0;0;0.05;0;0;0;0;19;9;0;5.3;0;0;9
khari-stephenson;SJ;11;11;776;1;0;0;0.12;0;0;0;0;18;6;0;5.6;1;0;2
nathan-sturgis;SEA;20;16;1483;1;0;0;0.06;0;1;1;0;12;4;0;8.3;1;0;3
carey-talley;DC;15;13;1141;1;0;0;0.08;0;1;1;0;6;2;0;16.7;0;0;1
tony-tchani;RBNY;27;17;1610;1;0;0;0.06;0;0;0;0;25;8;0;4;0;0;4
john-thorrington;CHI;5;5;397;1;0;0;0.23;0;1;1;0;4;2;0;25;0;0;1
chris-tierney;NE;27;26;2238;1;0;0;0.04;0;0;0;0;22;13;0;4.5;1;0;5
sinisa-ubiparipovic;RBNY;18;11;932;1;0;0;0.1;0;0;0;0;11;4;0;9.1;1;0;2
jorge-villafana;CHV;8;6;452;1;0;0;0.2;0;0;0;0;7;3;0;14.3;2;0;1
andy-williams;RSL;30;20;1862;1;0;0;0.05;0;0;0;0;32;10;0;3.1;2;0;8
chris-wingert;RSL;24;22;1985;1;0;0;0.05;0;0;0;0;9;2;0;11.1;1;0;1
graham-zusi;SKC;19;4;540;1;0;0;0.17;0;0;0;0;15;5;0;6.7;1;0;1
lyle-adams;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
juan-agudelo;RBNY;2;0;14;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
korede-aiyegbusi;SKC;5;1;129;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
andre-akpan;COL;1;0;13;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
chris-albright;RBNY;18;18;1585;0;0;0;0;0;0;0;0;7;2;0;0;0;0;2
jean-marc-alexandre;RSL;15;5;494;0;0;0;0;0;0;0;0;4;3;0;0;0;0;0
kevin-alston;NE;22;22;1826;0;0;0;0;0;0;0;0;14;3;0;0;1;0;1
quincy-amarikwa;SJ;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
davy-armstrong;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corey-ashe;HOU;27;19;1650;0;0;0;0;0;0;0;0;12;4;0;0;5;0;3
stephane-auvray;SKC;21;21;1681;0;0;0;0;0;0;0;0;7;0;0;0;1;0;1
brandon-barklage;DC;3;2;205;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0
darrius-barnes;NE;21;20;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
julien-baudet;COL;18;14;1154;0;0;0;0;0;0;0;0;11;0;0;0;1;0;0
tony-beltran;RSL;18;17;1493;0;0;0;0;0;0;0;0;3;1;0;0;1;0;1
jair-benitez;DAL;28;28;2424;0;0;0;0;0;0;0;0;8;1;0;0;3;0;2
gregg-berhalter;LA;16;16;1399;0;0;0;0;0;0;0;0;3;0;0;0;1;0;0
matt-besler;SKC;12;10;1016;0;0;0;0;0;0;0;0;4;3;0;0;1;0;0
chris-birchall;LA;25;23;1973;0;0;0;0;0;0;0;0;31;8;0;0;0;0;2
corben-bone;CHI;5;1;114;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
jonathan-bornstein;CHV;21;17;1673;0;0;0;0;0;0;0;0;16;7;0;0;4;0;2
branko-boskovic;DC;13;8;771;0;0;0;0;0;0;0;0;20;7;0;0;2;0;0
terry-boss;SEA;1;0;45;0;0;0;0;0;1;1;0;0;2;0;0;0;0;0
bobby-boswell;HOU;26;26;2277;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1
andrew-boyens;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jim-brennan;TOR;1;1;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c-j-brown;CHI;26;26;2340;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
marc-burch;DC;4;4;360;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
kevin-burns;CLB;9;4;433;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0
preston-burpo;NE;11;11;939;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0
jon-busch;SJ;18;18;1620;0;0;0;0;0;0;0;0;1;104;0;0;0;0;0
danny-califf;PHI;28;28;2464;0;0;0;0;0;0;0;0;7;2;0;0;0;0;1
pablo-campos;RSL;16;3;434;0;0;0;0;0;0;0;0;12;4;0;0;4;0;1
adrian-cann;TOR;26;26;2340;0;0;0;0;0;0;0;0;5;3;0;0;1;0;0
joe-cannon;SJ;12;12;1080;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0
junior-carreiro;DC;3;0;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nery-castillo;CHI;8;6;487;0;0;0;0;0;0;0;0;9;5;0;0;15;0;0
christian-castillo;DC;10;8;691;0;0;0;0;0;0;0;0;14;4;0;0;4;0;0
mauricio-castro;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
steward-ceus;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sunil-chhetri;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
conor-chinn;RBNY;5;0;29;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0
giorgi-chirgadze;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
colin-clark;COL;16;9;866;0;0;0;0;0;0;0;0;12;3;0;0;1;0;0
colin-clark;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ryan-cochrane;HOU;12;5;569;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
nico-colaluca;NE;1;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jon-conway;TOR;1;1;72;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
eduardo-coudet;PHI;9;9;631;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
bouna-coundoul;RBNY;27;27;2430;0;0;0;0;0;1;2;0;0;134;0;0;0;0;1
sam-cronin;SJ;17;16;1401;0;0;0;0;0;0;0;0;5;1;0;0;0;0;0
sam-cronin;TOR;6;4;353;0;0;0;0;0;0;0;0;3;1;0;0;0;0;1
yamith-cuesta;CHV;6;3;290;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0
austin-da-luz;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;SJ;8;2;303;0;0;0;0;0;0;0;0;6;1;0;0;4;0;1
luciano-emilio;DC;4;1;157;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0
kyle-davies;DAL;3;2;166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
paulo-jr;RSL;3;0;65;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0
julian-de-guzman;TOR;25;21;2014;0;0;0;0;0;0;0;0;16;5;0;0;2;0;2
bryan-de-la-fuente;CHV;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;CHV;22;21;1865;0;0;0;0;0;1;1;0;7;4;0;0;2;0;1
tyler-deric;HOU;2;2;180;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0
;NE;13;11;1068;0;0;0;0;0;0;0;0;6;0;0;0;0;0;1
stefan-dimitrov;CHI;5;1;67;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0
dilly-duka;CLB;3;2;160;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
andrew-dykstra;CHI;17;17;1530;0;0;0;0;0;2;2;0;0;80;0;0;0;0;1
danny-earls;COL;18;15;1413;0;0;0;0;0;0;0;0;5;2;0;0;1;0;0
edson-edward;DAL;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
emmanuel-ekpo;CLB;24;13;1178;0;0;0;0;0;0;0;0;16;3;0;0;1;0;0
pablo-escobar;SKC;7;7;529;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0
roger-espinoza;SKC;25;25;2192;0;0;0;0;0;0;0;0;15;4;0;0;0;0;1
david-estrada;SEA;3;1;88;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
;TOR;9;5;544;0;0;0;0;0;0;0;0;13;3;0;0;5;0;1
shaun-francis;CLB;12;10;993;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1
sean-franklin;LA;25;24;2126;0;0;0;0;0;0;0;0;9;2;0;0;2;0;6
stefan-frei;TOR;28;28;2520;0;0;0;0;0;6;6;0;0;153;0;0;0;0;0
gabe-gala;TOR;10;1;217;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
irving-garcia;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nick-garcia;TOR;23;20;1811;0;0;0;0;0;0;0;0;3;1;0;0;0;0;1
ali-gerba;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cory-gibbs;NE;25;25;2179;0;0;0;0;0;0;0;0;7;1;0;0;1;0;0
luis-gil;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kevin-goldthwaite;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
