name;club;games_played;games_started;mins;total_sub_on;goals;accurate_pass_perc;assists;total_scoring_attempts;on_target_scoring_attempts;key_passes;expected_goals;fouls;fouls_suffered;offside;yellow_cards;red_cards
eric-avila;TOR;9;8;774;1;1;81.6;1;12;4;12;0;6;11;0;1;0
eric-avila;DAL;13;5;515;8;1;74.1;2;7;2;8;0;5;13;0;0;0
rafael-baca;SJ;15;11;1046;4;1;85.3;3;12;4;25;0;12;10;2;2;0
rich-balchan;CLB;19;18;1615;1;1;81.7;0;1;1;5;0;12;10;0;1;0
chris-birchall;LA;23;17;1551;6;1;74.8;0;26;4;8;0;27;15;1;3;1
zak-boggs;NE;20;16;1348;4;1;74.6;1;16;7;12;0;9;16;2;2;0
andrew-boyens;CHV;12;10;909;2;1;81.8;0;7;4;1;0;12;3;0;1;1
blake-brettschneider;DC;15;9;789;6;1;67.9;2;20;5;4;0;13;8;15;1;0
marc-burch;DC;17;11;1117;6;1;74.2;1;7;1;6;0;10;8;0;4;0
danny-califf;PHI;33;33;2970;0;1;79.8;0;9;4;4;0;33;25;0;4;0
calen-carr;HOU;9;4;380;5;1;77;0;9;3;3;0;11;6;2;0;0
brian-carroll;PHI;30;30;2571;0;1;77.7;0;14;3;17;0;27;13;0;5;0
mike-chabala;POR;14;13;1157;1;1;73.6;2;6;3;14;0;5;7;1;4;0
ryan-cochrane;NE;22;19;1478;3;1;70.6;1;8;1;2;0;29;4;0;5;1
jimmy-conrad;CHV;2;2;180;0;1;86.1;0;3;1;0;0;1;3;0;1;0
koke;HOU;7;2;233;5;1;73.9;0;7;4;2;0;3;3;2;0;0
bobby-convey;SJ;21;19;1766;2;1;77.2;2;17;4;33;0;28;18;3;5;0
carlo-costly;HOU;11;7;576;4;1;65.7;1;22;3;6;0;8;10;16;1;1
laurent-courtois;CHV;11;3;454;8;1;78.8;0;12;4;11;0;6;6;2;0;0
adam-cristman;LA;11;5;527;6;1;67.6;1;8;2;9;0;14;18;8;0;0
daniel-cruz;DAL;10;6;543;4;1;73.4;1;7;3;8;0;12;12;0;2;1
austin-da-luz;RBNY;7;4;367;3;1;77.4;1;4;1;3;0;5;1;0;2;0
keon-daniel;PHI;18;9;888;9;1;80.5;2;7;2;7;0;6;6;1;1;0
bright-dike;POR;11;0;164;11;1;61.5;0;3;3;0;0;7;3;0;2;0
alex-dixon;HOU;7;0;84;7;1;73.5;0;2;2;0;0;1;0;0;0;0
terry-dunfield;VAN;12;11;928;1;1;80.5;3;10;2;8;0;11;9;0;4;0
emmanuel-ekpo;CLB;32;29;2505;3;1;77.5;2;32;6;38;0;48;53;2;8;2
roger-espinoza;SKC;24;24;1979;0;1;76;3;20;5;22;0;44;44;0;3;1
victor-estupinan;CHV;9;3;320;6;1;86.8;0;11;6;1;0;10;5;2;1;0
gabriel-farfan;PHI;22;18;1609;4;1;72;2;2;1;5;0;27;26;0;1;0
hunter-freeman;HOU;23;22;1909;1;1;77.3;2;4;1;31;0;17;21;1;3;0
erik-friberg;SEA;26;23;1897;3;1;74.4;2;9;3;18;0;30;13;3;4;0
dan-gargan;CHI;9;9;785;0;1;77.5;0;5;1;4;0;12;4;2;4;0
joey-gjertsen;SJ;18;13;977;5;1;76.6;3;21;6;14;0;7;11;1;0;0
kevin-goldthwaite;POR;4;3;190;1;1;72.9;0;1;1;0;0;2;5;0;0;0
nelson-gonzalez;RSL;6;2;174;4;1;78.6;1;5;2;7;0;4;1;0;0;0
alan-gordon;SJ;2;1;107;1;1;82;0;2;2;0;0;7;0;4;1;0
andre-hainault;HOU;31;31;2790;0;1;82.7;0;9;1;13;0;44;24;1;1;0
patrick-ianni;SEA;16;12;1232;4;1;75.5;0;5;2;3;0;14;8;0;2;0
andy-iro;TOR;13;13;1145;0;1;76.8;0;7;1;1;0;20;15;1;3;0
andrew-jacobson;DAL;27;22;1850;5;1;64.3;5;32;11;16;0;33;17;0;4;0
julius-james;CLB;31;31;2790;0;1;78.5;0;8;2;5;0;53;22;0;7;0
;POR;7;3;265;4;1;77.5;0;7;3;4;0;4;5;4;1;0
nizar-khalfan;VAN;22;9;1066;13;1;74.7;4;33;9;17;0;9;2;2;1;0
kosuke-kimura;COL;34;34;2996;0;1;77;1;13;6;24;0;16;25;0;0;0
stephen-king;DC;20;11;1068;9;1;80.4;0;18;5;10;0;8;10;0;0;0
perry-kitchen;DC;31;30;2726;1;1;76.5;0;10;2;15;0;33;24;0;4;0
gershon-koffie;VAN;29;28;2467;1;1;80;0;34;9;22;0;58;76;0;3;1
michael-lahoud;CHV;23;17;1341;6;1;79.5;4;12;3;16;0;19;13;1;4;0
miguel-lopez;LA;24;14;1165;10;1;83.1;3;30;8;11;0;19;22;10;2;0
zach-loyd;DAL;30;28;2416;2;1;77.7;4;8;1;14;0;37;44;2;4;0
ruben-luna;DAL;15;2;407;13;1;72.6;1;12;5;6;0;11;13;6;1;0
pablo-mastroeni;COL;30;30;2517;0;1;84.9;4;12;1;25;0;28;39;1;6;0
jack-mcbean;LA;1;1;90;0;1;72.7;0;1;1;0;0;1;4;3;0;0
brandon-mcdonald;DC;18;18;1599;0;1;78.6;0;9;2;3;0;22;7;1;4;0
brandon-mcdonald;SJ;11;8;695;3;1;66.7;0;1;1;0;0;7;6;0;2;1
jack-mcinerney;PHI;18;5;557;13;1;68.8;1;16;6;2;0;10;7;5;1;1
ellis-mcloughlin;SJ;10;0;167;10;1;73.6;0;7;2;2;0;9;2;0;0;0
brian-mullan;COL;22;19;1665;3;1;69.4;1;14;4;16;0;36;31;1;4;1
kyle-nakazawa;PHI;22;14;1208;8;1;76.5;3;15;4;13;0;24;14;0;1;0
patrick-nyarko;CHI;30;24;2266;6;1;73.1;9;33;7;47;0;30;60;9;2;0
sainey-nyassi;NE;21;8;959;13;1;72.4;0;21;10;10;0;15;20;2;1;0
lovel-palmer;HOU;19;16;1450;3;1;81.1;0;33;7;5;0;19;11;0;4;1
pavel-pardo;CHI;13;12;1047;1;1;82.1;5;6;3;11;0;9;6;0;0;1
jeff-parke;SEA;28;28;2387;0;1;75.8;0;10;4;4;0;17;15;0;2;0
marko-perovic;NE;4;4;262;0;1;67.2;1;10;3;4;0;5;3;0;1;0
gaston-puerari;CHI;14;10;808;4;1;81.1;2;17;8;15;0;18;20;7;3;0
santino-quaranta;DC;21;10;1091;11;1;71;4;23;5;23;0;22;15;2;2;1
leonardo;LA;7;7;630;0;1;81.1;0;2;1;0;0;5;5;0;1;0
milton-rodriguez;DAL;13;5;511;8;1;73.5;1;19;6;7;0;8;2;6;1;0
soony-saad;SKC;4;0;39;4;1;50;0;2;1;0;0;1;2;0;0;0
omar-salgado;VAN;14;5;504;9;1;84.5;1;15;5;2;0;9;4;6;1;0
shea-salinas;VAN;26;18;1695;8;1;78.2;3;22;3;16;0;12;15;3;0;1
luke-sassano;SKC;9;5;531;4;1;82.8;0;2;2;3;0;2;6;0;1;0
zack-schilawski;NE;25;13;1198;12;1;79.3;1;24;9;11;0;5;7;7;1;0
ryan-smith-x7230;SKC;6;2;294;4;1;65;0;9;3;6;0;0;5;0;1;0
a-j-soares;NE;28;28;2464;0;1;70.9;0;17;5;4;0;27;24;0;2;2
ilija-stolica;NE;2;0;73;2;1;87.5;0;1;1;0;0;2;0;4;1;0
long-tan;VAN;13;4;437;9;1;74.1;2;10;3;5;0;6;9;4;0;0
tony-tchani;CLB;15;14;1144;1;1;72.9;0;15;7;13;0;24;21;0;3;1
mariano-trujillo;CHV;12;0;451;12;1;83.6;1;5;2;8;0;10;3;0;2;0
michael-umana;CHV;22;21;1796;1;1;81.5;1;9;3;5;0;21;13;0;3;0
carlos-valdes-x0274;PHI;32;32;2880;0;1;73.6;1;22;3;4;0;37;33;2;8;0
jorge-villafana;CHV;25;24;1793;1;1;79.9;1;30;12;14;0;21;34;1;2;1
tyson-wahl;SEA;23;22;1989;1;1;68.9;2;7;2;23;0;22;6;0;5;0
bobby-warshaw;DAL;17;4;461;13;1;74.9;0;2;1;3;0;9;4;0;2;0
je-vaughn-watson;HOU;22;11;1163;11;1;77.9;2;12;4;12;0;28;10;3;4;1
ethan-white;DC;24;21;1928;3;1;75.1;0;6;4;4;0;14;1;2;3;0
sheanon-williams;PHI;32;32;2828;0;1;74.2;2;20;7;16;0;38;42;1;4;1
daniel-woolard;DC;26;26;2254;0;1;75.8;0;8;1;3;0;16;23;0;0;0
eddie-ababio;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andy-adlard;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
artur-aghasyan;RSL;4;1;98;3;0;80;0;3;0;1;0;5;2;1;0;0
chris-agorsor;RSL;1;0;10;1;0;50;0;0;0;1;0;0;0;0;0;0
chris-agorsor;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
korede-aiyegbusi;SKC;3;1;94;2;0;91.1;0;0;0;1;0;1;0;0;0;0
mouloud-akloul;VAN;8;7;625;1;0;66.5;0;1;1;0;0;7;6;1;2;0
chris-albright;RBNY;8;6;482;2;0;80.2;0;1;0;4;0;4;8;1;0;0
bryce-alderson;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eric-alexander;DAL;22;16;1218;6;0;79.9;0;17;2;16;0;11;4;1;0;0
eric-alexander;POR;6;3;249;3;0;75.5;0;2;1;3;0;1;3;1;0;0
kalif-alhassan;POR;32;27;2337;5;0;78.3;6;58;14;25;0;28;52;3;3;1
kevin-alston;NE;33;33;2954;0;0;73.1;1;14;1;11;0;25;45;0;1;0
arturo-alvarez;RSL;16;8;724;8;0;77.3;2;18;1;12;0;12;9;3;0;0
yordany-alvarez;RSL;5;4;419;1;0;85.9;0;0;0;1;0;21;4;0;4;0
anthony-ampaipitakwong;SJ;12;5;546;7;0;78;2;4;2;9;0;7;1;0;0;0
sergio-arias;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
davy-arnaud;SKC;22;16;1536;6;0;78.8;2;24;4;8;0;18;28;0;2;0
cody-arnoux;RSL;2;0;69;2;0;66.7;0;1;0;1;0;1;1;0;0;0
corey-ashe;HOU;32;30;2617;2;0;77.9;0;9;1;18;0;13;34;2;2;0
nana-attakora;TOR;6;4;373;2;0;79.3;0;2;0;0;0;3;6;0;1;0
nana-attakora;SJ;6;5;383;1;0;75.3;0;3;0;0;0;5;3;0;1;0
michael-augustine;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stephane-auvray;SKC;6;3;325;3;0;87.4;0;5;0;2;0;4;5;0;0;0
stephane-auvray;RBNY;6;1;124;5;0;88.3;0;1;0;1;0;3;1;0;0;0
marcos-paullo;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brandon-barklage;DC;4;0;38;4;0;68.2;0;2;1;1;0;1;0;0;0;0
darrius-barnes;NE;28;22;2153;6;0;68.2;0;2;1;10;0;14;12;1;1;0
steven-beitashour;SJ;19;19;1655;0;0;71.5;7;4;2;7;0;15;13;1;3;1
tony-beltran;RSL;22;19;1731;3;0;80.5;1;5;3;17;0;14;21;1;1;1
jair-benitez;DAL;27;25;2231;2;0;74;3;15;2;26;0;23;33;1;2;0
gregg-berhalter;LA;10;8;748;2;0;83.7;1;5;1;1;0;13;8;0;3;0
david-bingham;SJ;1;1;90;0;0;44.4;1;0;0;1;0;0;0;0;0;0
corben-bone;CHI;10;7;534;3;0;85.7;1;10;4;11;0;2;1;0;0;0
carlos-borja;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
danleigh-borman;TOR;22;18;1606;4;0;69;3;3;0;15;0;18;10;1;4;0
danleigh-borman;RBNY;2;1;91;1;0;79.5;0;0;0;0;0;1;0;0;0;0
branko-boskovic;DC;4;1;124;3;0;84.1;0;8;2;1;0;1;1;0;0;0
terry-boss;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
elbekay-bouchiba;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tristan-bowen;CHV;3;0;60;3;0;70;0;2;0;1;0;2;2;0;0;0
michael-boxall;VAN;19;18;1616;1;0;76.3;0;2;2;0;0;25;10;0;3;0
rodrigo-brasesco;DC;3;2;155;1;0;82.5;0;0;0;0;0;1;1;0;0;0
freddie-braun;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeb-brovsky;VAN;24;16;1509;8;0;75.3;1;11;2;10;0;24;13;0;4;0
adin-brown;POR;2;2;135;0;0;50;0;0;0;0;0;0;0;0;0;0
kyle-brown;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-burke;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bobby-burling;SJ;23;23;2040;0;0;72.6;1;11;2;5;0;22;16;0;4;2
kevin-burns;CLB;19;15;1243;4;0;80.6;1;11;2;6;0;12;7;2;4;0
ray-burse;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jon-busch;SJ;33;33;2970;0;0;44;0;0;0;1;0;0;4;0;1;0
luiz-camargo;HOU;7;6;515;1;0;75.9;2;3;2;3;0;10;9;3;0;0
pablo-campos;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adrian-cann;TOR;12;12;988;0;0;77.3;0;3;0;3;0;11;3;0;0;0
joe-cannon;VAN;20;20;1800;0;0;51;1;0;0;0;0;0;1;0;0;0
paolo-cardozo;LA;17;8;821;9;0;84.7;0;26;9;9;0;18;30;4;1;0
servando-carrasco;SEA;12;7;689;5;0;77.6;0;7;0;6;0;11;5;0;5;0
junior-carreiro;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fred;DC;17;5;596;12;0;86.9;1;10;1;5;0;14;10;1;3;0
;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
steward-ceus;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-chabala;HOU;7;2;266;5;0;81.1;0;1;1;1;0;4;1;1;1;0
chukwudi-chijindu;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
