name;club;games_played;games_started;mins;total_sub_on;goals;accurate_pass_perc;assists;total_scoring_attempts;on_target_scoring_attempts;key_passes;expected_goals;fouls;fouls_suffered;offside;yellow_cards;red_cards
gabriel-gomez;PHI;24;18;1577;6;6;76.5;0;30;9;14;0;36;24;2;5;0
darlington-nagbe;POR;33;31;2777;2;6;87.3;2;50;16;38;0;16;46;6;0;0
sanna-nyassi;MTL;28;17;1716;11;6;79;3;58;31;21;0;47;28;20;9;0
dominic-oduro;CHI;33;21;1823;12;6;79.6;3;54;25;24;0;21;35;32;3;0
marco-pappa;CHI;22;20;1615;2;6;75.8;5;69;21;27;0;28;32;3;5;0
hamdi-salihi;DC;22;10;944;12;6;72.8;0;32;17;6;0;9;13;6;3;0
freddy-adu;PHI;24;20;1468;4;5;79.3;1;33;13;25;0;24;28;3;2;1
teal-bunbury;SKC;22;14;1247;8;5;70.8;1;50;16;15;0;23;15;9;2;0
brian-ching;HOU;30;13;1385;17;5;77.4;5;35;15;14;0;14;28;22;0;0
marco-di-vaio;MTL;17;16;1366;1;5;71.1;3;49;15;30;0;13;11;40;1;0
bright-dike;POR;12;9;896;3;5;62.4;0;29;12;4;0;16;16;8;0;0
david-estrada;SEA;17;12;1027;5;5;76.1;0;25;10;14;0;6;12;6;1;0
federico-higuain;CLB;13;11;1004;2;5;81.1;7;32;9;35;0;8;11;7;2;0
kamani-hill;COL;19;3;582;16;5;84.9;2;15;8;10;0;8;11;2;1;0
joel-lindpere;RBNY;34;26;2385;8;5;83;5;28;12;31;0;33;30;4;5;0
mike-magee;LA;29;24;2078;5;5;78.3;4;56;22;22;0;20;41;8;2;0
lee-nguyen;NE;30;27;2386;3;5;81.5;2;60;18;48;0;31;49;0;3;0
lionard-pajoy;PHI;20;16;1490;4;5;76.6;2;36;11;11;0;20;20;15;4;0
camilo-sanvezzo;VAN;28;19;1719;9;5;66;7;64;24;15;0;41;49;23;4;0
luis-silva;TOR;30;22;2061;8;5;76.9;5;50;19;32;0;14;32;4;1;0
graham-zusi;SKC;32;31;2788;1;5;77.4;15;82;24;88;0;39;45;4;3;0
juan-pablo-angel;CHV;19;9;1004;10;4;78.1;0;50;18;16;0;16;5;10;1;0
davy-arnaud;MTL;33;31;2765;2;4;78.3;3;40;13;28;0;42;74;5;7;0
kyle-beckerman;RSL;30;29;2592;1;4;86.9;4;35;8;29;0;57;23;1;6;1
calen-carr;HOU;26;17;1513;9;4;81.4;2;29;11;22;0;22;29;5;6;0
bernardo-corradi;MTL;11;7;619;4;4;58.8;1;13;7;8;0;14;14;12;3;0
brad-evans;SEA;29;29;2371;0;4;79;4;35;13;15;0;18;24;2;2;0
boniek-garcia;HOU;17;17;1530;0;4;86.2;6;30;12;20;0;19;31;4;0;0
jackson-goncalves;DAL;21;18;1732;3;4;70.5;7;56;14;21;0;46;36;6;4;0
antoine-hoppenot;PHI;25;3;817;22;4;72.3;1;18;8;10;0;14;25;18;2;0
macoumba-kandji;HOU;29;21;1630;8;4;86.6;2;34;16;13;0;46;26;23;3;0
sebastien-le-toux;VAN;19;18;1646;1;4;72.4;1;21;12;31;0;7;17;12;0;0
sherjill-macdonald;CHI;14;12;1033;2;4;73;4;32;11;15;0;17;6;12;2;0
felipe-martins;MTL;30;30;2652;0;4;79.8;10;59;23;50;0;48;70;3;5;0
justin-meram;CLB;22;11;959;11;4;72.1;1;27;10;10;0;22;15;1;3;0
milovan-mirosevic;CLB;26;25;2140;1;4;78.4;2;46;14;26;0;27;49;3;2;0
patrick-nyarko;CHI;34;31;2756;3;4;73.7;7;40;13;44;0;41;84;8;3;0
;SKC;23;9;948;14;4;79.9;1;24;11;10;0;7;7;2;0;1
andrew-wenger;MTL;23;7;823;16;4;72.7;0;19;9;8;0;13;7;9;0;0
juan-agudelo;CHV;20;16;1391;4;3;80.2;3;38;13;18;0;31;23;5;1;0
andre-akpan;COL;15;4;434;11;3;66;0;9;5;6;0;6;8;2;0;0
austin-berry;CHI;28;28;2520;0;3;85.1;0;14;5;3;0;16;18;0;2;0
miller-bolanos;CHV;24;21;1858;3;3;87;4;68;20;30;0;45;43;3;5;0
edson-buddle;LA;19;10;969;9;3;72.8;1;31;9;10;0;37;16;9;0;0
tony-cascio;COL;29;18;1692;11;3;82.6;3;53;19;22;0;24;24;6;1;0
marvin-chavez;SJ;27;23;1910;4;3;77.4;13;41;14;46;0;38;32;5;5;0
aurelien-collin;SKC;29;28;2490;1;3;78.5;1;28;7;6;0;57;28;5;6;0
terry-dunfield;TOR;30;30;2493;0;3;82.2;0;24;11;31;0;50;19;7;7;0
eric-hassli;TOR;7;7;572;0;3;66.8;2;21;9;6;0;25;10;11;2;0
matt-hedges;DAL;28;23;2022;5;3;83.2;0;12;5;1;0;20;22;1;1;0
markus-holgersson;RBNY;31;31;2790;0;3;83.9;0;11;5;1;0;23;15;0;2;0
jack-jewsbury;POR;32;31;2765;1;3;83.4;4;35;10;35;0;36;35;1;5;0
will-johnson;RSL;26;23;2087;3;3;81;3;36;18;12;0;24;28;0;4;1
gershon-koffie;VAN;29;28;2503;1;3;81.3;2;39;11;20;0;59;70;1;9;0
jeff-larentowicz;COL;32;32;2779;0;3;84.3;0;61;16;18;0;61;41;0;8;1
dax-mccarty;RBNY;33;33;2918;0;3;86.3;3;40;10;28;0;40;57;3;6;0
drew-moor;COL;34;34;3060;0;3;84.3;2;17;8;13;0;25;32;3;3;0
javier-morales;RSL;29;23;2118;6;3;83.8;9;31;12;72;0;42;69;4;5;0
danny-mwanga;POR;18;7;740;11;3;79.2;0;13;5;7;0;12;6;6;0;0
lionard-pajoy;DC;12;12;985;0;3;73.2;1;23;9;16;0;14;15;19;1;0
emilio-renteria;CLB;27;16;1542;11;3;70.9;3;50;14;18;0;31;42;17;4;0
dane-richards;VAN;12;9;920;3;3;81.9;1;13;5;5;0;21;12;2;2;0
barry-robson;VAN;17;16;1421;1;3;80;2;32;9;18;0;31;56;4;2;0
mauro-rosales;SEA;27;25;2031;2;3;72.6;13;16;5;63;0;20;44;2;1;0
kelyn-rowe;NE;30;21;1897;9;3;74.1;5;43;20;23;0;19;24;5;1;0
gonzalo-segares;CHI;31;31;2682;0;3;81.1;1;15;8;22;0;30;31;1;5;2
brek-shea;DAL;21;20;1747;1;3;69;2;55;20;16;0;28;20;14;1;0
jan-gunnar-solli;RBNY;24;21;1865;3;3;79.4;5;16;9;17;0;16;10;1;2;0
brandon-barklage;RBNY;19;16;1360;3;2;80.3;5;9;2;11;0;20;7;0;1;0
jerry-bengtson;NE;13;10;942;3;2;71.5;0;22;8;8;0;15;17;9;1;0
victor-bernardez;SJ;24;24;2089;0;2;73.6;1;19;4;5;0;31;17;1;6;0
nat-borchers;RSL;26;26;2340;0;2;89.8;0;12;6;5;0;16;11;1;0;0
bobby-boswell;HOU;33;33;2930;0;2;80.4;1;20;7;13;0;22;15;0;4;0
blake-brettschneider;NE;17;10;892;7;2;63.3;1;17;9;3;0;11;11;9;0;0
fernando-cardenas;NE;27;9;1016;18;2;77.5;2;27;10;14;0;14;13;6;1;1
conor-casey;COL;18;13;1156;5;2;66.3;3;38;12;15;0;25;8;13;1;0
ramiro-corrales;SJ;22;19;1667;3;2;76;7;20;6;19;0;21;21;1;7;1
jose-erick-correa;CHV;16;7;695;9;2;77.9;0;15;3;5;0;13;10;3;1;0
paulo-jr;RSL;22;12;848;10;2;82.1;2;26;12;23;0;13;7;12;0;0
alex;CHI;17;6;705;11;2;77.7;0;29;9;11;0;14;18;1;1;0
todd-dunivant;LA;29;29;2544;0;2;73.2;2;8;2;12;0;18;17;3;2;0
diego-fagundez;NE;20;8;770;12;2;71.7;2;18;9;13;0;6;6;4;0;0
alvaro-fernandez;SEA;14;11;920;3;2;71.7;2;13;4;10;0;12;24;3;2;1
alvaro-fernandez;CHI;13;12;943;1;2;74.8;1;16;3;13;0;4;19;1;0;0
david-ferreira;DAL;17;16;1427;1;2;76.8;9;21;9;45;0;7;53;2;3;0
torsten-frings;TOR;20;20;1669;0;2;76.1;2;30;10;30;0;20;17;1;5;0
sebastian-grazzini;CHI;14;14;1103;0;2;79.2;5;30;15;22;0;18;22;2;4;0
andre-hainault;HOU;25;24;2035;1;2;81.8;3;12;6;12;0;25;6;4;2;0
eric-hassli;VAN;18;9;897;9;2;70.7;3;28;7;6;0;38;12;13;6;0
shalrie-joseph;CHV;12;12;1080;0;2;84.5;1;10;2;11;0;13;8;0;3;0
nick-labrocca;CHV;29;26;2293;3;2;79.5;2;36;14;28;0;27;33;5;3;0
reggie-lambe;TOR;27;22;1845;5;2;79.8;3;22;13;20;0;24;29;4;3;0
zach-loyd;DAL;32;31;2696;1;2;76.1;3;15;3;16;0;36;31;0;4;2
justin-mapp;MTL;27;21;1641;6;2;75.4;5;34;14;35;0;8;20;6;0;0
chad-marshall;CLB;24;24;2146;0;2;84.8;0;22;8;7;0;15;15;3;1;0
tyrone-marshall;COL;16;13;1128;3;2;82.1;0;7;3;2;0;21;7;0;3;1
brandon-mcdonald;DC;33;33;2963;0;2;74.2;4;18;3;8;0;29;16;1;4;0
kenny-miller;VAN;13;8;716;5;2;78.5;1;11;4;10;0;9;7;9;0;0
adam-moffat;HOU;23;22;1930;1;2;84.9;3;28;7;11;0;28;19;0;2;1
alejandro-moreno;CHV;22;17;1520;5;2;83.3;0;18;5;12;0;36;42;9;1;0
brian-mullan;COL;28;25;2116;3;2;73.4;7;16;6;28;0;26;33;5;1;0
lamar-neagle;MTL;23;11;1086;12;2;70.3;2;23;5;14;0;10;12;6;1;0
lewis-neal;DC;18;7;717;11;2;86.7;1;7;2;10;0;3;3;1;1;0
daniel-paladini;CHI;15;7;691;8;2;83.3;2;13;5;7;0;12;5;0;1;0
heath-pearce;RBNY;18;18;1604;0;2;86.8;0;4;3;4;0;7;10;0;1;0
martin-rivero;COL;30;30;2597;0;2;82.7;8;61;19;73;0;23;61;4;3;0
alain-rochat;VAN;27;27;2323;0;2;76.6;2;16;6;16;0;38;23;1;7;0
marcelo-sarvas;LA;27;22;1951;5;2;83.1;2;41;11;24;0;57;49;1;5;0
scott-sealy;DAL;16;8;641;8;2;81.5;0;16;6;5;0;8;7;8;0;0
jamie-smith;COL;10;1;226;9;2;78.9;0;4;3;6;0;1;3;0;0;0
a-j-soares;NE;30;30;2611;0;2;74.8;0;11;5;2;0;29;24;1;3;0
jonny-steele;RSL;28;11;1179;17;2;78.1;2;19;4;17;0;29;14;1;6;0
khari-stephenson;SJ;27;10;1052;17;2;81.9;3;31;10;8;0;28;3;1;2;0
tony-tchani;CLB;22;14;1331;8;2;75.9;2;30;5;14;0;23;21;0;3;0
chris-tierney;NE;28;26;2379;2;2;76.1;5;22;10;39;0;15;12;0;4;0
sinisa-ubiparipovic;MTL;12;3;325;9;2;78.9;0;5;2;6;0;5;3;0;1;0
carlos-valdes-x0274;PHI;33;33;2923;0;2;81.9;0;24;5;6;0;36;34;1;4;0
ricardo-villar;DAL;9;8;609;1;2;75.4;0;11;6;8;0;7;18;1;1;0
andrew-wiedeman;TOR;15;7;784;8;2;77;0;15;3;4;0;3;6;1;0;0
kalif-alhassan;POR;16;10;827;6;1;75.8;2;19;6;15;0;5;21;1;1;0
osvaldo-alonso;SEA;30;30;2688;0;1;85.5;2;41;13;23;0;37;52;0;8;0
quincy-amarikwa;COL;3;0;53;3;1;57.9;0;4;3;1;0;1;3;0;0;0
jalil-anibaba;CHI;33;32;2867;1;1;78.2;1;18;5;8;0;22;12;0;1;1
bernardo-anor;CLB;11;5;493;6;1;79.6;0;7;2;6;0;13;10;0;3;0
eric-avila;TOR;24;16;1366;8;1;74.2;3;27;6;15;0;14;17;0;1;0
rafael-baca;SJ;33;31;2551;2;1;85.4;4;24;7;35;0;21;34;4;4;0
mehdi-ballouchy;RBNY;16;10;850;6;1;83.8;2;13;3;15;0;17;17;0;3;0
darrius-barnes;NE;13;11;1017;2;1;78.8;0;2;1;5;0;9;4;0;3;0
chad-barrett;LA;18;7;677;11;1;71.7;3;14;2;7;0;6;7;3;1;0
jair-benitez;DAL;28;27;2397;1;1;75.8;1;15;3;25;0;16;48;0;3;1
chris-birchall;CLB;18;17;1515;1;1;72.9;2;18;6;22;0;16;16;1;4;0
emiliano-bonfigli;RSL;10;1;288;9;1;75.4;0;5;2;2;0;2;2;3;0;0
martin-bonjour;VAN;28;27;2396;1;1;79.3;1;8;2;0;0;43;16;2;7;0
branko-boskovic;DC;26;12;1081;14;1;82.1;7;20;8;21;0;22;18;0;1;1
eric-brunner;POR;13;10;924;3;1;75.9;0;8;2;4;0;4;6;0;0;0
tim-cahill;RBNY;12;12;1080;0;1;82;3;24;8;10;0;27;21;2;2;0
danny-califf;CHV;19;19;1674;0;1;83.8;0;5;1;1;0;16;19;1;2;0
hassoun-camara;MTL;20;19;1663;1;1;85.1;2;15;4;3;0;21;14;0;2;1
luiz-camargo;HOU;26;16;1425;10;1;82.5;1;6;2;11;0;23;26;2;1;0
paolo-cardozo;CHV;9;8;621;1;1;84.9;0;11;4;8;0;6;17;1;0;0
brian-carroll;PHI;33;32;2898;1;1;84.6;1;20;4;16;0;37;15;0;4;0
alex-caskey;SEA;20;12;1093;8;1;75.8;4;19;5;7;0;21;17;0;0;0
colin-clark;HOU;14;6;654;8;1;81.2;0;8;2;9;0;5;5;0;2;0
ricardo-clark;HOU;11;8;760;3;1;85;0;9;2;3;0;11;16;0;0;0
wilman-conde;RBNY;17;16;1433;1;1;82.4;1;7;1;8;0;27;6;0;3;0
bobby-convey;SKC;16;14;989;2;1;86.9;2;7;3;20;0;5;7;0;1;0
laurent-courtois;CHV;17;9;773;8;1;83.4;1;21;6;10;0;11;7;1;0;0
sam-cronin;SJ;31;30;2578;1;1;79.5;6;25;3;24;0;36;22;0;3;0
keon-daniel;PHI;22;17;1517;5;1;81;1;20;4;13;0;19;22;0;0;1
julian-de-guzman;DAL;12;10;929;2;1;83.7;2;9;2;7;0;15;12;0;2;0
jay-demerit;VAN;31;31;2726;0;1;80.5;1;13;5;4;0;18;26;0;4;0
michael-farfan;PHI;32;31;2802;1;1;76;5;53;14;35;0;74;63;2;7;0
benny-feilhaber;NE;29;23;2147;6;1;76.8;2;42;16;44;0;29;70;1;5;1
arne-friedrich;CHI;23;22;1832;1;1;86.3;0;12;7;6;0;16;16;1;4;1
luis-gil;RSL;29;19;1610;10;1;80.7;3;22;5;21;0;17;12;0;2;0
omar-gonzalez;LA;14;13;1147;1;1;81.7;1;10;3;3;0;12;9;0;2;0
cole-grossman;CLB;10;5;500;5;1;69.3;0;3;1;5;0;10;3;0;1;1
ryan-guy;NE;23;20;1832;3;1;71.1;2;34;12;17;0;21;18;7;3;0
jeremy-hall;TOR;23;19;1706;4;1;74.6;0;7;2;9;0;14;13;0;1;0
jordan-harvey;VAN;26;18;1737;8;1;75.2;1;6;1;12;0;21;12;1;3;0
doneil-henry;TOR;18;11;1139;7;1;59.7;1;10;3;3;0;18;8;1;3;0
david-horst;POR;21;20;1845;1;1;83.3;0;17;3;3;0;30;23;0;1;0
patrick-ianni;SEA;16;15;1357;1;1;78.4;0;2;1;1;0;13;11;0;1;0
ugo-ihemelu;DAL;10;10;900;0;1;79.2;0;5;1;0;0;7;9;0;0;0
dimitry-imbongo;NE;9;4;382;5;1;60.8;0;15;3;7;0;16;18;5;2;0
andrew-jacobson;DAL;31;31;2597;0;1;68.5;1;40;8;18;0;47;46;3;6;0
dejan-jakovic;DC;23;21;1861;2;1;85.8;0;2;2;6;0;19;25;0;4;0
andrew-jean-baptiste;POR;5;4;426;1;1;75.5;0;2;1;0;0;2;1;0;0;0
hector-jimenez;LA;15;13;920;2;1;72.8;2;8;3;8;0;9;6;3;0;1
shalrie-joseph;NE;18;15;1481;3;1;82.3;2;12;4;15;0;29;23;0;4;0
kosuke-kimura;COL;12;12;987;0;1;79.1;2;5;2;13;0;13;8;0;2;0
kosuke-kimura;POR;17;16;1376;1;1;82.4;1;1;1;7;0;7;14;0;1;0
sebastien-le-toux;RBNY;14;9;876;5;1;69.8;1;13;4;9;0;10;7;6;0;0
lee-young-pyo;VAN;33;33;2970;0;1;82;4;7;2;29;0;23;29;2;2;0
ruben-luna;DAL;7;2;208;5;1;83.3;0;2;1;1;0;3;4;1;0;0
josue-martinez;PHI;18;6;594;12;1;74.2;0;15;7;3;0;15;7;9;1;0
oswaldo-minda;CHV;22;20;1748;2;1;86;0;17;3;13;0;41;21;0;13;0
sebastian-miranda;CLB;33;33;2882;0;1;73.6;1;6;2;18;0;18;9;1;3;0
jose-moreno;NE;7;5;376;2;1;70;0;10;7;5;0;4;4;4;1;0
justin-morrow;SJ;33;33;2970;0;1;84.5;4;6;2;19;0;25;30;0;2;0
paulo-nagamura;SKC;27;19;1757;8;1;79.1;1;37;5;16;0;30;19;1;4;0
pat-noonan;LA;10;1;174;9;1;74.6;0;3;2;2;0;2;1;1;0;0
sammy-ochoa;SEA;9;3;323;6;1;68.4;1;9;3;3;0;5;7;0;0;0
pavel-pardo;CHI;28;27;2386;1;1;82.8;4;25;8;35;0;19;19;1;4;0
logan-pause;CHI;32;31;2424;1;1;87.9;0;5;2;8;0;11;17;0;0;0
hernan-pertuz;DAL;30;24;2117;6;1;81;0;7;2;7;0;22;10;0;0;0
dane-richards;RBNY;17;17;1482;0;1;79.8;2;17;6;16;0;39;14;9;7;0
carlos-rodriguez;DAL;24;12;1302;12;1;76;0;14;5;8;0;24;30;2;1;0
andy-rose;SEA;23;11;1156;12;1;74;1;17;4;11;0;16;9;0;4;0
oriol-rosell;SKC;5;1;127;4;1;89.2;0;1;1;1;0;2;1;0;0;0
robbie-russell;DC;19;16;1355;3;1;77.9;0;7;3;7;0;13;7;0;0;0
shea-salinas;SJ;19;11;1100;8;1;73.4;7;17;5;18;0;16;10;1;1;0
julio-cesar;SKC;27;25;2071;2;1;81.7;0;18;2;9;0;32;20;0;4;0
marcelo-saragosa;DC;16;12;1119;4;1;79.1;1;8;4;8;0;32;16;0;4;0
zach-scott;SEA;20;16;1437;4;1;75.1;1;11;2;10;0;27;7;1;5;1
franck-songo-o;POR;27;21;1732;6;1;77.3;5;47;18;40;0;35;44;5;7;0
long-tan;DC;6;3;231;3;1;78;0;11;4;3;0;3;5;4;0;0
jermaine-taylor;HOU;27;26;2334;1;1;83.9;1;16;3;12;0;15;3;0;2;0
jonathan-top;DAL;4;1;101;3;1;75;1;2;2;0;0;3;1;0;0;0
casey-townsend;CHV;17;10;907;7;1;67.5;2;17;8;9;0;11;9;6;3;0
zarek-valentin;MTL;15;14;1161;1;1;80.8;1;2;1;5;0;8;6;0;1;0
olman-vargas;CLB;11;7;667;4;1;80.9;0;15;7;8;0;6;6;17;1;0
jorge-villafana;CHV;14;9;906;5;1;79.8;1;12;2;5;0;15;16;2;1;0
jose-villarreal;LA;10;0;122;10;1;85.7;1;3;2;1;0;7;2;0;1;0
rodney-wallace;POR;19;14;1224;5;1;75.7;1;25;9;14;0;23;10;1;3;0
christian-wilhelmsson;LA;5;4;303;1;1;75.3;0;9;2;1;0;8;6;3;0;0
sheanon-williams;PHI;28;28;2486;0;1;80.2;2;14;6;22;0;26;33;2;5;1
josh-williams;CLB;30;27;2429;3;1;83.1;3;24;8;14;0;30;20;1;1;1
daniel-woolard;DC;20;20;1754;0;1;80.4;2;5;2;8;0;12;16;1;0;0
steve-zakuani;SEA;8;4;320;4;1;85.7;1;7;4;5;0;0;4;1;0;0
sal-zizzo;POR;20;12;1174;8;1;69.6;4;24;6;23;0;4;22;2;2;0
eddie-ababio;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
miguel-aceval;TOR;5;5;416;0;0;73.4;2;3;0;2;0;3;2;0;0;0
kellyn-acosta;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
juan-agudelo;RBNY;4;1;179;3;0;81.4;0;6;3;3;0;5;3;1;0;0
korede-aiyegbusi;SKC;1;0;19;1;0;90;0;1;0;2;0;0;0;0;0;0
chris-albright;PHI;8;3;246;5;0;77.9;0;1;1;0;0;4;3;0;0;0
bryce-alderson;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eric-alexander;POR;24;14;1302;10;0;84.5;6;26;7;17;0;15;9;4;1;0
jean-marc-alexandre;SJ;2;0;8;2;0;66.7;0;0;0;0;0;2;0;0;0;0
kevin-alston;NE;31;31;2623;0;0;78.1;1;13;2;14;0;37;44;0;3;0
yordany-alvarez;RSL;15;5;500;10;0;83.9;0;7;0;3;0;12;3;0;1;0
quincy-amarikwa;TOR;11;6;548;5;0;69.7;1;8;1;4;0;12;9;2;0;0
anthony-ampaipitakwong;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
scott-angevine;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
scott-angevine;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jose-angulo;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bryan-arguez;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
davy-armstrong;COL;1;0;4;1;0;100;0;0;0;0;0;0;0;0;0;0
cody-arnoux;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jhonny-arteaga;RBNY;5;0;17;5;0;88.9;0;0;0;1;0;1;0;0;0;0
corey-ashe;HOU;30;30;2625;0;0;84.9;2;8;1;25;0;28;40;4;3;0
rich-balchan;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mehdi-ballouchy;SJ;6;4;266;2;0;83.3;0;2;0;6;0;5;3;0;0;0
etienne-barbara;VAN;2;0;13;2;0;44.4;0;0;0;0;0;0;0;0;1;0
giles-barnes;HOU;4;1;149;3;0;80.6;0;6;1;1;0;2;3;0;0;0
orr-barouch;CHI;9;1;224;8;0;62.6;0;4;1;6;0;9;4;3;2;0
steven-beitashour;SJ;33;33;2955;0;0;75.6;6;11;2;22;0;29;30;1;6;0
tony-beltran;RSL;32;32;2857;0;0;82.5;2;12;4;10;0;28;28;3;4;0
joe-bendik;POR;5;3;326;2;0;53.6;0;0;0;0;0;0;0;0;0;0
matt-besler;SKC;31;30;2769;1;0;85.3;2;7;1;17;0;26;12;1;3;0
charles-renken;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
david-bingham;SJ;3;2;225;1;0;55.3;0;0;0;0;0;0;0;0;0;0
zak-boggs;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corben-bone;CHI;2;0;26;2;0;53.9;0;0;0;1;0;0;0;0;0;0
jonathan-borrajo;RBNY;1;0;74;1;0;80;0;0;0;1;0;1;0;0;0;0
tristan-bowen;CHV;5;3;248;2;0;66.7;2;7;3;5;0;4;5;1;0;0
michael-boxall;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-boyens;LA;2;2;180;0;0;77;0;0;0;0;0;1;1;0;0;0
justin-braun;MTL;12;5;494;7;0;70.6;1;11;4;5;0;10;6;6;0;0
freddie-braun;POR;3;0;86;3;0;63.3;0;1;0;0;0;1;0;0;0;0
justin-braun;RSL;2;1;87;1;0;73.3;0;3;1;0;0;2;2;3;0;0
jeb-brovsky;MTL;28;25;2233;3;0;81.5;1;10;3;11;0;17;14;1;1;1
marc-burch;SEA;29;19;1824;10;0;74.9;3;8;1;19;0;16;13;0;3;0
efrain-burgos;TOR;2;0;11;2;0;71.4;0;2;1;0;0;0;0;0;0;0
bobby-burling;CHV;3;3;270;0;0;79.3;0;0;0;0;0;8;3;0;1;0
jon-busch;SJ;32;32;2835;0;0;48.3;0;0;0;1;0;1;5;0;0;0
evan-bush;MTL;1;1;90;0;0;55;0;0;0;0;0;0;0;0;0;0
danny-califf;PHI;4;4;360;0;0;81.5;0;1;0;0;0;3;2;0;0;0
sergio-camargo;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
geoff-cameron;HOU;15;15;1326;0;0;76.2;2;11;1;7;0;15;6;0;1;0
adrian-cann;TOR;10;8;735;2;0;69.2;0;2;1;1;0;6;6;0;1;0
joe-cannon;VAN;26;26;2277;0;0;46.9;0;0;0;0;0;1;1;0;0;1
