name;club;games_played;games_started;mins;total_sub_on;goals;accurate_pass_perc;assists;total_scoring_attempts;on_target_scoring_attempts;key_passes;expected_goals;fouls;fouls_suffered;offside;yellow_cards;red_cards
mike-magee;LA;10;10;892;0;6;78.3;0;36;13;7;0;14;12;5;1;0
kekuta-manneh;VAN;20;6;764;14;6;71;2;38;15;9;0;1;9;14;1;0
graham-zusi;SKC;27;26;2357;1;6;77.3;8;50;19;81;0;28;54;7;1;0
edson-buddle;COL;24;19;1664;5;5;74.1;3;56;17;18;0;37;21;11;1;0
olmes-garcia;RSL;24;8;996;16;5;74.8;4;33;15;11;0;26;26;7;5;0
luis-gil;RSL;30;24;2060;6;5;76.4;3;36;13;19;0;20;21;2;2;0
ned-grabavoy;RSL;32;29;2688;3;5;87;5;29;10;45;0;37;63;3;5;0
atiba-harris;COL;29;24;2012;5;5;60.9;1;51;16;31;0;52;43;12;2;1
felipe-martins;MTL;32;28;2350;4;5;74.9;8;55;24;35;0;32;57;5;6;0
jonathan-osorio;TOR;28;18;1697;10;5;85.4;1;28;8;22;0;15;31;2;1;0
dillon-powers;COL;30;29;2457;1;5;81.4;6;27;11;60;0;28;62;1;4;0
lloyd-sam;RBNY;22;8;814;14;5;80.9;1;7;5;13;0;10;13;3;0;1
saer-sene;NE;24;14;1217;10;5;73.3;5;41;18;11;0;17;7;8;1;1
jonny-steele;RBNY;33;32;2665;1;5;74.7;6;46;15;24;0;42;18;12;4;0
eric-alexander;RBNY;34;30;2504;4;4;83.3;2;33;9;21;0;19;18;0;2;0
bernardo-anor;CLB;20;19;1663;1;4;80.1;1;53;17;19;0;34;35;4;4;0
kyle-beckerman;RSL;26;26;2281;0;4;83.1;6;46;17;24;0;26;17;0;7;0
patrice-bernier;MTL;31;28;2474;3;4;82.4;8;23;7;20;0;50;43;0;4;0
ricardo-clark;HOU;30;29;2517;1;4;78.1;4;46;11;25;0;38;51;3;2;0
brad-davis;HOU;26;25;2204;1;4;84.5;9;40;19;48;0;27;35;5;2;1
dilly-duka;CHI;31;24;1788;7;4;70.8;3;62;28;28;0;39;23;1;3;0
brad-evans;SEA;24;21;1761;3;4;78.2;6;37;11;21;0;22;25;7;3;0
alan-gordon;SJ;24;17;1436;7;4;67.7;3;40;14;15;0;53;33;23;7;1
jordan-harvey;VAN;24;23;2082;1;4;79.1;1;10;6;12;0;25;18;1;5;0
adam-jahn;SJ;22;11;1059;11;4;70.8;0;29;10;14;0;16;9;5;1;0
steven-lenhart;SJ;21;14;1322;7;4;66.4;2;35;13;15;0;36;39;12;7;1
dax-mccarty;RBNY;30;29;2582;1;4;85;4;17;6;17;0;28;36;1;2;0
lee-nguyen;NE;33;32;2838;1;4;80.4;7;56;22;50;0;63;64;1;6;0
patrick-nyarko;CHI;30;24;2153;6;4;72.6;4;40;16;34;0;33;70;13;1;0
jamison-olave;RBNY;29;27;2368;2;4;79.3;0;11;6;0;0;38;13;3;4;1
joao-plata;RSL;29;19;1645;10;4;80.3;8;50;19;18;0;16;16;11;1;0
chris-rolfe;CHI;31;26;2135;5;4;73.8;1;69;19;39;0;17;20;8;3;0
mauro-rosales;SEA;33;26;2175;7;4;76.7;8;24;7;53;0;20;43;4;2;0
soony-saad;SKC;23;15;1353;8;4;77.7;4;58;15;25;0;18;31;3;1;0
cj-sapong;SKC;25;16;1551;9;4;66.2;2;33;13;13;0;39;49;5;1;1
marcelo-sarvas;LA;33;33;2897;0;4;83.6;6;53;15;33;0;80;62;1;9;0
nathan-sturgis;COL;25;23;2037;2;4;85.2;1;27;7;20;0;34;22;0;6;0
gyasi-zardes;LA;27;23;2170;4;4;71.5;4;78;23;28;0;26;31;7;1;0
kalif-alhassan;POR;30;15;1324;15;3;83.3;3;34;11;19;0;20;28;4;2;0
quincy-amarikwa;CHI;14;0;299;14;3;68;0;12;7;8;0;17;10;3;0;0
jairo-arrieta;CLB;26;21;1862;5;3;79.4;4;64;18;27;0;44;28;24;6;0
eric-avila;CHV;28;24;2183;4;3;74.6;2;27;10;32;0;25;50;5;1;1
hassoun-camara;MTL;32;32;2874;0;3;79;3;20;6;16;0;35;35;1;7;0
aurelien-collin;SKC;29;29;2565;0;3;75.7;1;33;9;6;0;54;24;5;13;0
warren-creavalle;HOU;27;17;1629;10;3;79.7;1;22;7;11;0;22;17;0;3;0
dwayne-de-rosario;DC;24;17;1603;7;3;78.3;2;59;22;28;0;25;38;25;2;0
mauro-diaz;DAL;10;5;423;5;3;79.3;2;11;6;13;0;3;8;1;0;0
andrew-driver;HOU;26;20;1694;6;3;76.5;1;24;11;29;0;25;9;3;5;0
benny-feilhaber;SKC;27;22;1774;5;3;82.7;4;33;12;29;0;26;45;1;4;0
david-ferreira;DAL;30;26;2419;4;3;79.6;9;32;10;54;0;24;76;5;4;0
michel-garbini-pereira;DAL;31;26;2284;5;3;76.9;8;29;10;41;0;30;26;1;3;0
boniek-garcia;HOU;22;21;1899;1;3;82;6;18;5;60;0;27;35;7;4;0
jackson-goncalves;DAL;30;29;2375;1;3;71.4;3;61;17;30;0;57;44;10;5;2
matt-hedges;DAL;33;32;2793;1;3;86.5;0;13;4;6;0;19;16;1;1;0
antoine-hoppenot;PHI;30;2;732;28;3;68;2;20;8;9;0;15;23;5;3;0
dimitry-imbongo;NE;21;11;1041;10;3;75.1;4;30;10;14;0;37;30;16;5;3
andrew-jacobson;DAL;27;27;2292;0;3;79.8;1;40;9;12;0;46;38;4;3;0
hector-jimenez;LA;26;14;1178;12;3;73.4;4;20;7;23;0;10;13;1;0;0
gershon-koffie;VAN;26;21;1911;5;3;81.4;3;25;9;12;0;33;46;1;6;0
sebastien-le-toux;PHI;32;25;2222;7;3;70.1;12;34;13;67;0;11;25;13;0;0
darren-mattocks;VAN;20;8;911;12;3;75.3;1;45;14;14;0;14;12;10;0;0
adam-moffat;HOU;26;24;1947;2;3;80.4;1;28;4;16;0;22;15;2;3;0
drew-moor;COL;32;31;2793;1;3;80.3;0;18;6;3;0;17;24;0;1;1
amobi-okugo;PHI;32;32;2879;0;3;80.8;3;25;6;2;0;36;24;3;6;1
ike-opara;SKC;18;15;1397;3;3;78.8;0;13;6;11;0;25;4;1;3;0
kyle-porter;DC;27;18;1594;9;3;74;1;41;13;32;0;22;24;6;3;0
darel-russell;TOR;18;10;924;8;3;75.1;0;16;9;10;0;21;17;0;5;0
devon-sandoval;RSL;17;10;885;7;3;75.6;0;18;9;11;0;13;12;3;1;0
luis-silva;DC;13;13;1042;0;3;81.7;2;25;8;28;0;8;17;2;1;0
gabriel-torres;COL;7;5;507;2;3;78.9;1;15;4;5;0;2;5;4;0;0
josh-williams;CLB;27;25;2284;2;3;76.3;0;21;8;21;0;18;13;0;2;0
juan-agudelo;CHV;6;4;381;2;2;73;1;7;2;5;0;14;8;1;0;0
carlos-alvarez;CHV;29;26;2182;3;2;74.6;3;35;10;27;0;24;22;4;5;0
juan-luis-anangono;CHI;13;9;839;4;2;68.5;1;34;10;8;0;23;12;7;1;0
chad-barrett;NE;19;8;622;11;2;69.8;2;11;5;7;0;5;8;1;1;0
tristan-bowen;CHV;22;15;1173;7;2;67.2;2;32;7;11;0;23;19;1;6;1
justin-braun;TOR;21;8;779;13;2;74.5;2;12;5;11;0;22;15;9;4;0
jeb-brovsky;MTL;30;29;2610;1;2;80.2;2;14;6;14;0;21;14;1;5;0
brian-carroll;PHI;33;33;2969;0;2;80.6;1;16;5;21;0;40;14;2;6;0
fabian-castillo;DAL;33;26;2176;7;2;76.8;6;45;16;29;0;30;21;17;7;0
sam-cronin;SJ;34;34;2971;0;2;79.7;4;28;7;30;0;48;25;0;4;0
bryan-de-la-fuente;CHV;11;11;884;0;2;64.7;0;8;3;9;0;18;12;2;0;0
nick-deleon;DC;25;23;1912;2;2;83.3;1;37;13;23;0;13;18;5;2;0
maicon-santos;CHI;15;1;379;14;2;60.1;2;20;5;5;0;7;7;6;1;0
conor-doyle;DC;14;8;805;6;2;71.7;1;23;11;3;0;3;8;4;0;0
dom-dwyer;SKC;16;7;674;9;2;69.3;2;28;7;8;0;14;15;3;0;0
jose-goncalves;NE;34;34;3060;0;2;77.6;0;9;6;9;0;32;38;2;3;0
jared-jeffrey;DC;10;10;796;0;2;86.1;0;16;5;13;0;24;6;1;3;0
george-john;DAL;24;24;2070;0;2;88;0;13;5;3;0;27;22;0;3;0
daigo-kobayashi;VAN;30;21;1651;9;2;82.3;4;18;6;33;0;15;24;1;1;0
jeff-larentowicz;CHI;32;31;2807;1;2;76.4;4;45;13;21;0;47;30;1;6;1
joel-lindpere;CHI;25;17;1444;8;2;68.1;8;18;6;25;0;13;17;2;2;0
justin-mapp;MTL;27;25;2137;2;2;79.8;8;34;15;34;0;21;43;2;2;0
walter-martinez;SJ;15;10;919;5;2;74.9;2;16;5;14;0;15;30;5;1;0
julio-morales;CHV;17;9;769;8;2;79.9;0;17;8;5;0;14;16;4;2;0
chance-myers;SKC;27;26;2383;1;2;75.7;3;24;7;26;0;38;24;1;3;0
lionard-pajoy;DC;20;11;1130;9;2;82.6;0;21;5;9;0;26;15;23;2;0
daniel-paladini;CHI;20;7;823;13;2;77.6;3;12;6;17;0;11;9;2;5;1
daniele-paponi;MTL;16;8;800;8;2;71.5;1;29;11;12;0;9;16;11;2;0
chris-pontius;DC;22;19;1754;3;2;71.3;3;40;11;29;0;21;44;8;0;0
andres-romero;MTL;30;20;1672;10;2;78.3;2;18;7;24;0;27;31;2;4;0
shea-salinas;SJ;28;24;1982;4;2;74.2;8;35;16;59;0;21;30;4;1;0
ibrahim-sekagya;RBNY;8;8;702;0;2;84.5;0;3;2;0;0;11;5;0;1;1
blake-smith;MTL;16;0;276;16;2;78.1;1;7;3;6;0;2;5;0;1;0
russell-teibert;VAN;24;19;1777;5;2;79.6;9;29;7;28;0;16;23;3;4;0
hendry-thomas;COL;27;27;2301;0;2;84.5;1;33;5;9;0;59;35;0;7;0
jose-villarreal;LA;22;12;1109;10;2;72.4;1;37;12;23;0;22;20;1;0;0
je-vaughn-watson;DAL;24;15;1372;9;2;78;2;20;10;9;0;26;17;3;4;1
cam-weaver;HOU;22;6;709;16;2;64.6;0;21;5;14;0;22;15;8;1;0
andrew-wiedeman;TOR;14;9;821;5;2;76;1;25;5;7;0;5;6;6;0;0
sheanon-williams;PHI;32;32;2867;0;2;76.4;8;14;3;23;0;42;42;0;6;1
walker-zimmerman;DAL;7;4;411;3;2;81.7;0;4;3;1;0;2;1;0;0;0
yordany-alvarez;RSL;18;11;981;7;1;85.4;0;10;5;5;0;21;7;0;5;2
jalil-anibaba;CHI;34;34;3060;0;1;68.7;3;16;7;20;0;15;13;2;3;0
davy-arnaud;MTL;24;21;1766;3;1;81.3;5;13;6;18;0;35;43;3;5;0
steven-beitashour;SJ;27;27;2426;0;1;78.6;3;5;1;15;0;23;22;0;0;0
jerry-bengtson;NE;16;12;1055;4;1;62.4;0;20;8;10;0;28;13;12;2;0
jair-benitez;DAL;31;28;2473;3;1;75.6;1;7;1;19;0;17;32;0;5;0
victor-bernardez;SJ;25;25;2233;0;1;72.1;1;17;4;5;0;24;18;1;9;2
austin-berry;CHI;34;34;3060;0;1;78;2;14;5;6;0;17;16;0;2;0
nat-borchers;RSL;28;28;2520;0;1;87.5;2;9;4;2;0;13;16;2;1;0
;TOR;15;11;1072;4;1;68.5;3;31;12;8;0;18;16;10;1;0
steven-caldwell;TOR;23;23;2066;0;1;74.2;1;12;4;4;0;31;14;1;4;1
servando-carrasco;SEA;19;13;1230;6;1;79.1;1;13;2;10;0;26;18;1;2;0
tony-cascio;COL;13;4;530;9;1;74.3;0;14;5;7;0;7;16;0;1;1
giovani-casillas;CHV;5;2;182;3;1;81.4;0;3;1;3;0;0;0;0;0;0
jaime-castrillon;COL;11;2;371;9;1;76.2;0;12;5;4;0;7;2;2;0;0
cordell-cato;SJ;20;10;1030;10;1;77.6;2;19;5;17;0;13;19;1;0;0
marvin-chavez;SJ;15;12;1053;3;1;75.9;1;22;4;22;0;22;18;9;2;1
bobby-convey;TOR;21;20;1786;1;1;77.7;4;15;3;32;0;19;31;4;3;0
jose-erick-correa;CHV;16;12;1054;4;1;77;0;18;11;12;0;18;4;14;0;0
laurent-courtois;CHV;5;3;265;2;1;78;0;11;3;5;0;4;5;1;0;0
alex;CHI;30;18;1625;12;1;78.2;1;34;9;24;0;25;29;0;2;0
mario-de-luna;CHV;30;30;2637;0;1;74.4;0;7;2;5;0;29;27;2;6;0
clint-dempsey;SEA;9;6;651;3;1;85.8;0;32;7;11;0;4;23;1;1;0
bright-dike;TOR;7;5;430;2;1;67.9;0;7;3;6;0;10;5;2;1;0
michael-farfan;PHI;29;22;1991;7;1;79.9;1;40;18;31;0;41;45;3;6;0
matteo-ferrari;MTL;31;31;2790;0;1;86.9;1;8;2;2;0;26;19;0;8;0
ryan-finley;CLB;14;3;430;11;1;73.4;1;18;5;1;0;3;6;10;0;0
sean-franklin;LA;33;29;2736;4;1;81.8;4;15;3;28;0;29;22;1;3;0
glauber;CLB;13;13;1169;0;1;74.2;0;5;2;2;0;26;6;0;5;0
omar-gonzalez;LA;27;27;2368;0;1;78.5;2;19;4;12;0;17;14;0;2;0
cole-grossman;RSL;4;2;160;2;1;83.1;0;2;1;1;0;1;2;0;0;0
ryan-guy;NE;11;8;636;3;1;65.8;0;10;2;6;0;4;6;0;0;0
jeremy-hall;TOR;31;26;2280;5;1;75.6;1;7;2;11;0;34;22;1;5;0
tom-heinemann;VAN;14;3;286;11;1;60.8;1;7;2;6;0;11;6;2;0;0
corey-hertzog;VAN;7;6;428;1;1;77;1;8;4;1;0;2;11;1;0;0
andrew-jean-baptiste;POR;26;22;2142;4;1;76.4;1;15;5;6;0;29;15;4;4;0
jason-johnson;HOU;13;4;428;9;1;77.7;0;17;9;5;0;8;8;2;0;0
shalrie-joseph;SEA;10;6;592;4;1;83.5;0;6;3;7;0;11;9;0;1;1
hunter-jumper;CHI;2;2;180;0;1;65.5;1;2;1;0;0;5;0;0;1;0
stephen-keel;DAL;8;5;497;3;1;86.2;0;3;1;1;0;3;5;1;1;0
perry-kitchen;DC;31;31;2773;0;1;82.5;4;10;3;19;0;43;43;1;6;0
jose-kleberson;PHI;11;7;532;4;1;74.6;2;24;4;9;0;6;6;1;1;0
matias-laba;TOR;16;16;1414;0;1;82.1;0;7;4;10;0;19;31;0;5;0
nick-labrocca;COL;24;16;1214;8;1;80;3;27;10;17;0;14;12;1;3;0
peguy-luyindula;RBNY;22;9;863;13;1;77.2;7;21;12;9;0;8;15;9;1;0
fabinho;PHI;14;10;980;4;1;76.3;2;9;1;12;0;10;18;0;0;1
chad-marshall;CLB;30;30;2638;0;1;81.3;0;21;8;4;0;22;28;0;2;0
jack-mcbean;LA;15;7;554;8;1;68.8;2;19;8;3;0;6;17;1;0;0
edgar-mejia;CHV;28;27;2266;1;1;77.1;4;12;4;33;0;16;23;1;2;1
justin-meram;CLB;19;9;781;10;1;68.2;1;21;6;13;0;13;12;4;1;0
oswaldo-minda;CHV;16;15;1224;1;1;82.8;0;6;1;5;0;35;12;0;6;0
justin-morrow;SJ;26;21;1937;5;1;78.2;2;7;1;9;0;16;14;2;1;1
ramon-nunez;DAL;10;0;253;10;1;77.6;3;11;3;3;0;2;4;0;0;0
sanna-nyassi;MTL;22;11;1162;11;1;83.3;1;20;9;16;0;12;19;6;2;0
darren-o-dea;TOR;17;17;1530;0;1;71.1;1;13;4;12;0;19;11;1;3;0
lawrence-olum;SKC;20;9;1001;11;1;76.5;1;6;2;14;0;16;6;2;4;0
kofi-opare;LA;6;6;534;0;1;84.5;0;2;1;0;0;4;5;0;1;0
karl-ouimette;MTL;7;6;547;1;1;77.1;0;5;1;0;0;4;2;0;0;0
juninho;LA;32;32;2770;0;1;85.7;4;50;14;47;0;42;32;2;6;0
frederic-piquionne;POR;21;7;783;14;1;64.2;5;30;9;8;0;20;13;12;0;0
andrea-pisanu;MTL;14;8;631;6;1;73.8;1;10;4;18;0;10;22;8;2;0
nigel-reo-coker;VAN;32;31;2817;1;1;81.9;4;17;5;32;0;62;39;1;9;0
alvaro-rey;TOR;13;9;770;4;1;81;1;12;4;15;0;8;22;0;1;0
martin-rivero;COL;16;6;705;10;1;79.5;3;16;5;16;0;9;17;2;1;0
andy-rose;SEA;18;9;888;9;1;77.5;2;10;4;3;0;17;4;0;2;0
oriol-rosell;SKC;31;31;2691;0;1;84.5;2;24;5;22;0;66;34;0;10;0
charlie-rugg;LA;4;2;151;2;1;69.8;0;2;1;1;0;3;1;2;0;0
matias-sanchez;CLB;14;10;820;4;1;78.8;1;6;1;10;0;32;12;0;5;0
vicente-sanchez;COL;8;7;623;1;1;72.8;4;12;5;5;0;10;11;1;0;0
aaron-schoenfeld;CLB;10;3;310;7;1;64.2;1;10;3;4;0;15;7;2;2;0
jamie-smith;COL;6;1;168;5;1;84.8;0;7;3;2;0;4;2;1;0;0
a-j-soares;NE;18;17;1476;1;1;72;0;5;1;0;0;13;24;0;3;0
bakary-soumare;CHI;22;22;1918;0;1;71.2;0;5;2;3;0;31;12;0;4;2
ben-speas;CLB;19;10;935;9;1;73.4;1;18;4;11;0;4;14;0;0;0
michael-stephens;LA;21;8;775;13;1;78.6;1;3;1;7;0;9;3;0;0;0
khari-stephenson;RSL;19;9;791;10;1;83.7;1;21;7;2;0;17;3;1;2;0
rafael;DC;7;4;331;3;1;76.4;0;7;2;0;0;2;9;4;1;0
chris-tierney;NE;29;26;2352;3;1;75.8;5;19;3;39;0;15;14;0;2;0
maxim-tissot;MTL;6;3;303;3;1;76;1;2;2;2;0;2;2;1;1;0
juan-toja;NE;18;11;905;7;1;80.9;0;12;3;6;0;35;14;6;3;0
djimi-traore;SEA;27;25;2235;2;1;79.1;0;9;1;0;0;16;22;0;5;0
maximiliano-urruti;POR;5;4;314;1;1;78.6;0;6;2;4;0;8;4;5;1;0
jose-adolfo-valencia;POR;21;5;636;16;1;81.1;3;20;6;9;0;16;11;5;1;0
joaquin-velazquez;CHV;12;12;985;0;1;62.1;0;5;4;1;0;14;5;0;3;0
jorge-villafana;CHV;20;15;1432;5;1;76.3;4;16;2;8;0;13;21;3;2;0
collen-warner;MTL;17;9;876;8;1;82.3;0;10;3;5;0;24;8;0;2;0
andrew-wenger;MTL;24;8;853;16;1;69.7;3;24;8;11;0;17;9;7;1;0
aaron-wheeler;PHI;10;1;129;9;1;73.9;1;8;5;2;0;4;1;2;1;0
bradley-wright-phillips;RBNY;7;4;337;3;1;68.8;1;12;6;1;0;5;5;1;1;0
deandre-yedlin;SEA;31;30;2710;1;1;74.3;2;13;4;17;0;35;27;4;2;1
ben-zemanski;POR;25;9;990;16;1;78;2;8;2;7;0;21;6;0;4;1
sal-zizzo;POR;10;2;255;8;1;79.6;0;2;2;3;0;1;7;0;0;0
aminu-abdallah;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kellyn-acosta;DAL;13;11;1004;2;0;83.5;0;6;0;5;0;12;10;0;2;0
sam-adekugbe;VAN;1;1;90;0;0;80.7;0;0;0;1;0;1;1;0;0;0
;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
freddy-adu;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gale-agbossoumonde;TOR;13;12;1081;1;0;73.2;0;2;0;3;0;21;7;0;4;0
andre-akpan;COL;1;0;7;1;0;25;0;0;0;0;0;0;0;0;0;0
andre-akpan;RBNY;7;1;127;6;0;76.4;2;4;0;2;0;0;2;2;0;0
alam-syamsir;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jaime-alas;SJ;5;1;117;4;0;85.7;0;1;0;3;0;0;3;0;0;0
chris-albright;PHI;2;0;4;2;0;80;0;0;0;0;0;1;0;0;1;0
bryce-alderson;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
osvaldo-alonso;SEA;26;26;2179;0;0;88.6;1;33;4;15;0;54;37;0;3;2
kevin-alston;NE;9;6;523;3;0;73.9;0;2;1;1;0;7;11;0;0;0
don-anding;PHI;1;0;30;1;0;100;0;1;0;2;0;0;0;0;0;0
scott-angevine;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
daniel-antunez;CHV;3;1;81;2;0;71;0;0;0;0;0;3;1;0;0;0
manny-aparicio;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
anthony-arena;HOU;1;0;70;1;0;72.7;0;0;0;0;0;0;0;0;0;0
arevalo-rios;CHI;9;9;780;0;0;80.3;0;11;3;4;0;5;15;0;0;0
davy-armstrong;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corey-ashe;HOU;30;29;2585;1;0;79.7;2;6;1;20;0;14;25;1;4;0
yazid-atouba;CHI;3;0;55;3;0;82.3;0;1;0;1;0;1;3;0;0;0
nana-attakora;SJ;8;7;657;1;0;76.9;1;6;0;1;0;5;8;2;0;0
jeff-attinella;RSL;5;4;399;1;0;38.5;0;0;0;0;0;0;1;0;0;0
rafael-baca;SJ;31;28;2379;3;0;85.3;2;30;7;17;0;17;35;5;6;1
bradlee-baladez;DAL;1;0;27;1;0;50;0;0;0;0;0;2;0;0;0;0
rich-balchan;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mehdi-ballouchy;SJ;5;1;118;4;0;86.4;0;1;0;1;0;2;3;0;1;0
brandon-barklage;RBNY;26;20;1723;6;0;77.9;5;12;3;12;0;31;16;0;1;1
darrius-barnes;NE;6;4;416;2;0;70.8;1;1;0;0;0;3;5;0;0;0
chad-barson;CLB;20;18;1612;2;0;79.3;1;3;0;8;0;14;18;0;0;0
will-bates;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
drew-beckie;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kyle-bekker;TOR;9;3;335;6;0;81.6;0;11;1;3;0;5;2;1;0;0
;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tony-beltran;RSL;25;24;2230;1;0;78.8;1;9;3;25;0;18;22;0;2;1
tal-ben-haim;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
joe-bendik;TOR;33;33;2969;0;0;43.9;0;0;0;0;0;0;1;0;2;1
ashton-bennett;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
hernan-bernardello;MTL;8;8;626;0;0;83.9;0;2;0;9;0;10;20;0;1;0
matt-besler;SKC;23;23;2070;0;0;80.2;2;6;0;20;0;18;14;1;2;0
federico-bessone;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
david-bingham;SJ;1;1;90;0;0;50;0;0;0;1;0;0;0;0;0;0
mark-bloom;TOR;6;6;540;0;0;71.8;1;1;1;5;0;4;5;0;0;0
carlos-bocanegra;CHV;12;12;1052;0;0;77.6;0;6;2;3;0;9;10;0;2;1
miller-bolanos;CHV;5;2;239;3;0;81.9;0;10;3;2;0;2;12;1;0;0
corben-bone;CHI;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0
carlos-borja;CHV;26;22;2009;4;0;75;2;2;0;4;0;35;11;1;5;0
john-bostock;TOR;7;4;388;3;0;79.9;0;5;2;5;0;4;6;0;0;0
bobby-boswell;HOU;32;32;2830;0;0;73.5;1;16;3;8;0;29;15;1;3;1
ruben-bover;RBNY;7;1;125;6;0;84.9;1;2;0;1;0;2;0;0;0;0
eric-brunner;HOU;13;9;889;4;0;82;0;2;0;2;0;8;9;1;1;0
teal-bunbury;SKC;12;1;214;11;0;79.6;1;10;2;1;0;5;5;3;1;0
marc-burch;SEA;20;13;1158;7;0;72.9;4;8;0;14;0;13;13;0;0;0
bobby-burling;CHV;23;18;1651;5;0;71.1;0;11;4;5;0;36;13;0;6;0
jon-busch;SJ;33;33;2970;0;0;50.4;0;0;0;1;0;0;2;0;1;0
evan-bush;MTL;1;1;90;0;0;66.7;0;0;0;0;0;0;1;0;0;0
michael-bustamante;RBNY;4;1;95;3;0;85.7;1;0;0;0;0;1;1;0;1;0
diego-calderon;COL;4;4;304;0;0;78.5;0;0;0;0;0;4;5;0;0;0
