name;club;games_played;games_started;mins;total_sub_on;goals;accurate_pass_perc;assists;total_scoring_attempts;on_target_scoring_attempts;key_passes;expected_goals;fouls;fouls_suffered;offside;yellow_cards;red_cards
jesse-marsch;CHV;23;21;1853;2;0;0;1;11;6;0;0;27;28;0;4;1
yohance-marshall;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gerson-mayen;CHV;12;5;428;7;0;0;4;2;1;0;0;5;1;0;0;0
rauwshan-mckenzie;SKC;5;5;437;0;0;0;0;1;0;0;0;4;2;0;0;0
devon-mctavish;DC;11;5;431;6;0;0;0;0;0;0;0;6;3;0;4;0
carlos-mendes;RBNY;12;11;868;1;0;0;0;0;0;0;0;13;5;0;1;0
stefani-miglioranzi;LA;23;20;1719;3;0;0;0;6;2;0;0;33;13;0;4;0
ryan-miller;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
drew-moor;COL;8;8;720;0;0;0;0;0;0;0;0;4;5;0;0;0
andre-luiz;SJ;7;7;488;0;0;0;0;4;1;0;0;6;8;0;1;0
kurt-morsink;SKC;5;2;154;3;0;0;0;0;0;0;0;2;1;0;1;0
brian-mullan;HOU;25;23;1988;2;0;0;4;22;8;0;0;38;40;5;2;0
chance-myers;SKC;6;0;165;6;0;0;1;3;1;0;0;4;1;0;1;1
david-myrie;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lamar-neagle;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alex-nimo;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nick-noble;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pat-noonan;CLB;5;2;206;3;0;0;1;3;2;0;0;1;1;2;0;0
tino-nunez;RSL;3;0;18;3;0;0;0;0;0;0;0;0;0;0;0;0
sanna-nyassi;SEA;14;2;305;12;0;0;0;6;1;0;0;8;4;3;2;0
stanley-nyazamba;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ciaran-o-brien;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
danny-o-rourke;CLB;26;26;2338;0;0;0;1;3;1;0;0;37;23;0;6;1
dominic-oduro;RBNY;3;1;128;2;0;0;0;5;2;0;0;3;2;0;0;0
ernst-oebster;RBNY;3;2;157;1;0;0;0;3;2;0;0;2;5;3;0;0
pat-onstad;HOU;30;30;2700;0;0;0;0;0;121;0;0;0;7;0;1;0
emmanuel-osei;NE;23;23;1852;0;0;0;0;5;1;0;0;19;19;0;4;1
duncan-oughton;CLB;9;2;218;7;0;0;1;3;2;0;0;3;5;1;0;0
alfredo-pacheco;RBNY;14;14;1180;0;0;0;0;10;2;0;0;9;8;0;1;0
scott-palguta;COL;23;19;1749;4;0;0;0;1;0;0;0;11;5;0;3;0
boris-pardo;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lance-parker;CHV;4;3;315;1;0;0;0;0;19;0;0;0;0;0;0;0
kyle-patterson;LA;3;2;127;1;0;0;1;1;0;0;0;2;2;0;0;0
logan-pause;CHI;26;26;2287;0;0;0;3;5;1;0;0;13;16;0;2;0
heath-pearce;DAL;6;5;478;1;0;0;1;6;1;0;0;6;2;0;1;0
anthony-peters;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-petke;RBNY;19;18;1493;1;0;0;0;3;1;0;0;16;12;0;6;1
pat-phelan;NE;21;13;1136;8;0;0;0;7;2;0;0;16;15;0;3;0
matt-pickens;COL;19;19;1710;0;0;0;0;0;63;0;0;0;2;0;1;0
juan-pietravallo;RBNY;3;2;186;1;0;0;0;2;0;0;0;5;0;0;1;0
aaron-pitchkolan;SJ;9;6;586;3;0;0;0;3;0;0;0;10;2;0;3;0
aaron-pitchkolan;DAL;1;0;45;1;0;0;0;0;0;0;0;2;0;0;1;0
nelson-pizarro;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brandon-prideaux;CHI;19;16;1414;3;0;0;1;6;1;0;0;18;13;0;2;0
steve-purdy;DAL;5;4;338;1;0;0;0;2;0;0;0;2;1;0;1;0
ante-razov;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-reis;NE;24;24;2160;0;0;0;0;0;140;0;0;1;6;0;2;0
emilio-renteria;CLB;5;2;177;3;0;0;0;6;1;0;0;4;6;4;0;1
kyle-reynish;RSL;1;0;55;1;0;0;0;0;2;0;0;0;0;0;0;0
antonio-ribeiro;SJ;7;7;509;0;0;0;0;9;2;0;0;7;6;0;2;0
gregory-richardson;COL;1;0;11;1;0;0;0;0;0;0;0;1;0;0;0;0
donovan-ricketts;LA;26;26;2274;0;0;0;0;0;112;0;0;1;1;0;1;0
rohan-ricketts;TOR;12;3;316;9;0;0;0;2;1;0;0;9;6;0;1;0
james-riley;SEA;28;27;2334;1;0;0;4;2;2;0;0;24;24;1;4;2
nick-rimando;RSL;26;26;2285;0;0;0;1;0;108;0;0;1;2;0;1;0
jamil-roberts;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eddie-robinson;HOU;1;0;30;1;0;0;0;0;0;0;0;0;2;0;1;0
carl-robinson;TOR;21;20;1757;1;0;0;2;9;3;0;0;27;15;0;6;0
robbie-russell;RSL;19;18;1552;1;0;0;2;15;3;0;0;21;7;0;5;1
dario-sala;DAL;14;14;1195;0;0;0;0;2;63;0;0;2;3;0;2;1
shea-salinas;SJ;23;13;1306;10;0;0;5;19;5;0;0;12;12;0;3;1
alvaro-sanchez;DAL;3;2;197;1;0;0;0;4;2;0;0;0;1;0;0;0
tony-sanneh;LA;13;5;627;8;0;0;0;1;0;0;0;7;5;0;2;0
amadou-sanyang;TOR;7;3;311;4;0;0;0;0;0;0;0;12;5;0;2;1
marcelo-saragosa;CHV;8;7;656;1;0;0;0;3;1;0;0;20;6;0;2;1
marcelo-saragosa;DAL;9;8;616;1;0;0;1;2;1;0;0;13;13;0;3;1
luke-sassano;RBNY;17;12;1179;5;0;0;0;6;0;0;0;6;8;0;1;0
josh-saunders;LA;6;4;426;2;0;0;0;0;18;0;0;0;0;0;0;0
kenny-schoeni;CLB;1;1;90;0;0;0;0;0;5;0;0;0;0;0;0;0
ross-schunk;COL;3;0;10;3;0;0;0;0;0;0;0;1;0;0;0;0
zach-scott;SEA;9;6;492;3;0;0;0;1;0;0;0;7;8;0;2;0
chris-seitz;RSL;4;4;360;0;0;0;0;0;20;0;0;0;1;0;0;0
brek-shea;DAL;19;7;727;12;0;0;4;12;6;0;0;8;8;9;0;0
tiyiselani-shipalane;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bobby-shuttleworth;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zack-simmons;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clyde-simms;DC;28;28;2457;0;0;0;0;13;5;0;0;23;11;0;4;0
jamie-smith;COL;4;3;216;1;0;0;1;4;1;0;0;2;1;0;0;0
khano-smith;RBNY;8;6;530;2;0;0;0;7;0;0;0;9;6;0;0;0
johann-smith;TOR;4;0;47;4;0;0;0;0;0;0;0;0;1;0;0;0
davide-somma;SJ;1;0;4;1;0;0;0;1;0;0;0;1;0;0;0;0
bakary-soumare;CHI;16;16;1364;0;0;0;1;3;2;0;0;18;6;0;5;1
kevin-souter;SKC;1;1;61;0;0;0;0;0;0;0;0;0;0;0;0;0
seth-stammler;RBNY;26;25;2238;1;0;0;0;20;6;0;0;37;13;1;4;0
nathan-sturgis;SEA;9;5;440;4;0;0;0;1;1;0;0;6;6;0;0;0
claudio-suarez;CHV;5;1;111;4;0;0;0;1;0;0;0;1;2;0;0;0
greg-sutton;TOR;2;1;135;1;0;0;0;0;5;0;0;0;0;0;0;0
danny-szetela;DC;4;1;97;3;0;0;0;0;0;0;0;0;1;0;0;0
carey-talley;CHV;27;27;2401;0;0;0;1;8;2;0;0;21;20;0;5;1
shavar-thomas;CHV;17;17;1459;0;0;0;0;7;2;0;0;16;1;0;1;1
abe-thompson;SKC;8;1;157;7;0;0;0;6;2;0;0;3;2;0;0;0
zach-thornton;CHV;27;27;2385;0;0;0;0;0;111;0;0;0;4;0;0;0
john-thorrington;CHI;19;19;1574;0;0;0;1;14;3;0;0;28;34;1;6;2
chris-tierney;NE;14;13;1044;1;0;0;2;7;4;0;0;8;2;0;0;0
daniel-torres;DAL;15;8;886;7;0;0;0;1;0;0;0;10;7;0;1;1
mariano-trujillo;CHV;21;18;1587;3;0;0;1;3;0;0;0;24;9;0;6;0
josh-tudela;LA;8;8;637;0;0;0;0;2;0;0;0;3;2;0;1;0
sinisa-ubiparipovic;RBNY;23;13;1206;10;0;0;1;15;8;0;0;12;18;3;1;1
erik-ustruck;HOU;2;0;40;2;0;0;0;0;0;0;0;1;0;0;0;0
peter-vagenas;SEA;14;9;740;5;0;0;2;3;0;0;0;18;11;1;4;0
julian-valentin;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rob-valentino;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rob-valentino;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lawson-vaughn;DC;3;2;225;1;0;0;0;0;0;0;0;0;1;0;0;0
lawson-vaughn;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
marco-velez;TOR;15;8;780;7;0;0;0;3;2;0;0;5;7;0;1;0
sasha-victorine;CHV;10;4;470;6;0;0;1;7;3;0;0;5;5;1;0;0
michael-videira;NE;12;5;480;7;0;0;0;6;3;0;0;9;7;1;2;0
jorge-villafana;CHV;7;3;331;4;0;0;0;1;1;0;0;4;5;0;0;0
blake-wagner;DAL;15;8;789;7;0;0;0;5;0;0;0;10;14;0;1;0
tyson-wahl;SEA;12;9;893;3;0;0;0;1;0;0;0;7;8;0;1;0
anthony-wallace;DAL;7;6;498;1;0;0;0;4;1;0;0;2;1;1;0;0
tim-ward;CHI;19;19;1685;0;0;0;3;16;3;0;0;9;13;1;4;0
austin-washington;CHI;8;4;360;4;0;0;0;1;0;0;0;2;1;0;0;0
lance-watson;SKC;20;19;1649;1;0;0;1;7;5;0;0;25;17;0;4;1
andrew-weber;SJ;2;2;180;0;0;0;0;0;17;0;0;0;0;0;0;0
josh-wicks;DC;19;19;1672;0;0;0;0;0;104;0;0;0;4;0;4;0
chris-wingert;RSL;30;27;2432;3;0;0;3;9;2;0;0;31;22;0;3;0
daniel-woolard;CHI;8;4;409;4;0;0;0;1;0;0;0;2;5;0;0;0
marvell-wynne;TOR;21;21;1890;0;0;0;5;6;2;0;0;14;16;1;1;0
michael-zaher;SJ;10;8;757;2;0;0;2;1;1;0;0;4;4;0;1;0
cesar-zamora;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jed-zayner;CLB;20;16;1467;4;0;0;1;4;3;0;0;29;20;0;3;0
nick-zimmerman;RBNY;11;7;757;4;0;0;0;21;10;0;0;7;10;1;0;0
graham-zusi;SKC;13;5;524;8;0;0;1;6;2;0;0;5;5;1;0;0
;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lyle-adams;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
juan-agudelo;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
korede-aiyegbusi;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andre-akpan;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-albright;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eric-alexander;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
danny-allsopp;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
quincy-amarikwa;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cristian-arrieta;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stephane-auvray;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mehdi-ballouchy;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
steven-beitashour;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zak-boggs;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corben-bone;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
carlos-borja;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
branko-boskovic;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
terry-boss;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kyle-brown;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
teal-bunbury;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-burke;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
preston-burpo;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jon-busch;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
danny-califf;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adrian-cann;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
junior-carreiro;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
fred;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nery-castillo;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
christian-castillo;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
danny-cepero;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sunil-chhetri;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
conor-chinn;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jon-conway;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eduardo-coudet;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adam-cristman;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sam-cronin;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
paulo-jr;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bryan-de-la-fuente;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
birahim-diop;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alex-cazumba;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
maicon-santos;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alec-dufty;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dilly-duka;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
danny-earls;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
edson-edward;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brian-edwards;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pablo-escobar;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
david-estrada;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alvaro-fernandez;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
shaun-francis;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-fucito;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
irving-garcia;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dan-gargan;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
blair-gavin;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cory-gibbs;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
joey-gjertsen;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jackson-goncalves;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
juan-diego-gonzalez;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alan-gordon;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jordan-graye;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
leandre-griffit;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jason-griffiths;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kevin-guppy;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bill-hamid;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ty-harden;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chase-harrison;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chase-harrison;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kevin-hartman;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jordan-harvey;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thierry-henry;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
doneil-henry;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pablo-hernandez-x9597;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
moises-hernandez;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zac-herold;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sergio-herrera;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alex-horwath;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alex-horwath;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
raivis-hscanovics;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
salou-ibrahim;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-jacobson;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
omar-jasseh;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
collins-john;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sean-johnson;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ian-joyce;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
macoumba-kandji;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jon-kempin;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stephen-king;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
steven-kinney;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brad-knighton;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
milos-kocic;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
igor-kostrov;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nick-kounenakis;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
krzysztof-krol;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ross-labauex;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nick-labrocca;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeff-larentowicz;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sebastien-le-toux;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bryan-leyva;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
roberto-linck;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
joel-lindpere;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nicholas-lindsay;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
freddie-ljungberg;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
claudio-lopez;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zach-loyd;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ruben-luna;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jose-macotelo;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
justin-mapp;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rafa-marquez;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
julio-martinez;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
clint-mathis;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jack-mcinerney;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rauwshan-mckenzie;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tim-melia;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andres-mendoza;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
francisco-mendoza;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stefani-miglioranzi;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
roy-miller;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
miguel-montano-x6112;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alejandro-moreno;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
justin-morrow;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kurt-morsink;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brian-mullan;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
oscar-murillo;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tim-murray;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
danny-mwanga;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
david-myrie;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andy-najar;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kyle-nakazawa;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
joseph-nane-x3459;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
francisco-navas-cobo;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
joseph-ngwenya;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brian-nielsen;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jimmy-nielsen;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
blaise-nkufo;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pat-noonan;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
j-t-noone;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
amobi-okugo;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ike-opara;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
michael-orozco-fiscal;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lovel-palmer;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeff-parke;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
juan-pena;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
juninho;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brian-perk;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brian-perk;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
troy-perkins;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
marko-perovic;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tim-ream;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
leonardo;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brad-ring;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bratislav-ristic;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
carl-robinson;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
javier-robles;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
craig-rocastle;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
milton-rodriguez;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alvaro-saborio;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
shea-salinas;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
zack-schilawski;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-schuler;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
scott-sealy;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-seamon;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-seitz;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adrian-serioux;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
conor-shanosky;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-sharpe;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-sharpe;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
seth-sinovic;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jarrod-smith;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ryan-smith-x7230;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
khano-smith;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
toni-stahl;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
michael-stephens;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
khari-stephenson;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ilija-stolica;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nathan-sturgis;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
greg-sutton;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
