name;club;games_played;games_started;mins;completed_passes;total_pass;accurate_pass;key_passes;corner_kicks;succesfull_crosses;assists;assists_average_over_90_minutes;accurate_long_balls;succesfull_short_passes;cross_perc;free_kicks
ante-jazic;CHV;28;28;2468;961;1146;83.9;17;0;40;7;0.26;48;913;27.97;0
gershon-koffie;VAN;29;28;2467;961;1202;80;22;0;0;0;0;127;834;0;0
rafa-marquez;RBNY;19;19;1684;952;1169;81.4;19;61;21;4;0.21;221;731;23.86;0
ned-grabavoy;RSL;25;21;1899;948;1082;87.6;20;1;3;0;0;40;908;20;0
emmanuel-ekpo;CLB;32;29;2505;941;1215;77.5;38;1;10;2;0.07;185;756;38.46;0
bobby-boswell;HOU;28;27;2460;938;1195;78.5;6;0;1;1;0.04;115;823;33.33;0
chad-marshall;CLB;32;32;2835;917;1106;82.9;7;1;0;1;0.03;154;763;0;0
omar-gonzalez;LA;29;29;2599;916;1223;74.9;8;0;1;1;0.03;125;791;25;0
sheanon-williams;PHI;32;32;2828;892;1203;74.2;16;0;11;2;0.06;64;828;17.46;0
logan-pause;CHI;29;28;2514;889;1083;82.1;21;0;2;0;0;68;821;15.38;0
marvell-wynne;COL;29;28;2527;887;1096;80.9;3;1;1;2;0.07;114;773;10;0
jack-jewsbury;POR;31;31;2790;883;1118;79;50;102;52;8;0.26;73;810;25.87;0
chris-wingert;RSL;23;22;1915;883;1105;79.9;8;2;5;1;0.05;80;803;11.36;0
sean-franklin;LA;28;25;2338;876;1114;78.6;16;0;9;3;0.12;46;830;13.43;0
perry-kitchen;DC;31;30;2726;868;1134;76.5;15;0;1;0;0;89;779;5.88;0
alain-rochat;VAN;28;27;2434;854;1186;72;16;9;7;1;0.04;99;755;18.92;0
graham-zusi;SKC;32;25;2329;854;1084;78.8;60;96;57;7;0.27;92;762;31.49;0
gonzalo-segares;CHI;33;33;2950;851;1116;76.3;13;1;10;5;0.15;74;777;16.67;0
diego-chara;POR;28;27;2401;837;1030;81.3;33;1;5;4;0.15;89;748;33.33;0
eddie-gaven;CLB;26;26;2227;833;998;83.5;42;54;35;1;0.04;47;786;28.69;0
will-johnson;RSL;25;22;2059;832;1032;80.6;16;13;7;1;0.04;135;697;19.44;0
zarek-valentin;CHV;25;24;2114;826;1025;80.6;17;0;8;0;0;101;725;19.05;0
a-j-delagarza;LA;30;30;2627;825;999;82.6;2;0;2;0;0;69;756;28.57;0
ben-zemanski;CHV;28;23;2056;825;1036;79.6;26;0;8;4;0.18;104;721;22.86;0
tyrone-marshall;COL;27;24;2177;802;1022;78.5;4;0;0;1;0.04;165;637;0;0
george-john;DAL;31;31;2781;798;977;81.7;5;0;0;1;0.03;123;675;0;0
sam-cronin;SJ;27;22;1903;788;984;80.1;15;8;7;2;0.09;138;650;30.43;0
marco-pappa;CHI;29;27;2324;780;1042;74.9;48;74;24;2;0.08;59;721;17.78;0
jair-benitez;DAL;27;25;2231;779;1052;74;26;1;17;3;0.12;103;676;22.08;0
daniel-paladini;CHI;23;16;1491;778;936;83.1;15;10;4;1;0.06;97;681;17.39;0
hunter-freeman;HOU;23;22;1909;775;1003;77.3;31;0;21;2;0.09;106;669;31.34;0
julius-james;CLB;31;31;2790;768;978;78.5;5;0;1;0;0;135;633;50;0
zach-loyd;DAL;30;28;2416;754;970;77.7;14;0;11;4;0.15;87;667;20;0
daniel-woolard;DC;26;26;2254;750;989;75.8;3;1;1;0;0;56;694;6.25;0
jason-hernandez;SJ;28;28;2491;747;986;75.8;3;0;2;0;0;100;647;100;0
kevin-alston;NE;33;33;2954;743;1016;73.1;11;0;8;1;0.03;73;670;20.51;0
roger-espinoza;SKC;24;24;1979;735;967;76;22;0;11;3;0.14;77;658;30.56;0
eric-brunner;POR;32;31;2795;734;1017;72.2;8;0;2;1;0.03;155;579;22.22;0
ugo-ihemelu;DAL;31;30;2726;734;921;79.7;2;0;1;2;0.07;103;631;20;0
andy-najar;DC;31;28;2522;730;931;78.4;50;61;44;6;0.21;33;697;22.68;0
andy-williams;RSL;31;20;1970;726;935;77.7;32;36;27;1;0.05;50;676;34.62;0
robbie-rogers;CLB;27;24;2218;722;914;79;34;2;18;7;0.28;43;679;15.38;0
jeff-parke;SEA;28;28;2387;715;943;75.8;4;0;1;0;0;120;595;33.33;0
benny-feilhaber;NE;23;23;2046;711;937;75.9;26;39;15;7;0.31;83;628;19.74;0
carlos-mendes;RBNY;18;16;1505;711;794;89.5;4;0;2;0;0;140;571;16.67;0
julio-cesar;SKC;27;25;2149;711;912;78;8;0;0;2;0.08;74;637;0;0
aurelien-collin;SKC;23;21;1912;709;914;77.6;5;0;2;0;0;150;559;40;0
rodney-wallace;POR;25;22;1973;699;1014;68.9;9;0;12;2;0.09;42;657;14.63;0
kalif-alhassan;POR;32;27;2337;692;884;78.3;25;0;9;6;0.23;81;611;16.98;0
khari-stephenson;SJ;31;27;2256;690;923;74.8;23;0;3;4;0.16;64;626;14.29;0
michael-umana;CHV;22;21;1796;690;847;81.5;5;0;3;1;0.05;92;598;30;0
tony-beltran;RSL;22;19;1731;685;851;80.5;17;0;4;1;0.05;51;634;10.81;0
landon-donovan;LA;23;21;1915;682;864;78.9;37;18;21;3;0.14;53;629;32.31;0
jalil-anibaba;CHI;29;27;2508;681;945;72.1;7;1;8;1;0.04;88;593;21.05;0
bobby-convey;SJ;21;19;1766;681;882;77.2;33;39;23;2;0.1;65;616;22.77;0
josh-gardner;CLB;22;21;1812;679;914;74.3;23;31;37;3;0.15;94;585;30.58;0
sebastien-le-toux;PHI;34;34;3060;678;962;70.5;58;67;43;9;0.26;26;652;28.67;0
chris-wondolowski;SJ;30;30;2672;650;866;75.1;26;0;4;3;0.1;47;603;19.05;0
thierry-henry;RBNY;26;26;2265;649;855;75.9;30;0;2;4;0.16;48;601;5.41;0
simon-dawkins;SJ;26;19;1773;647;749;86.4;28;18;15;2;0.1;32;615;46.88;0
chance-myers;SKC;28;24;2209;639;838;76.3;34;0;33;1;0.04;59;580;35.87;0
tyson-wahl;SEA;23;22;1989;639;928;68.9;23;30;31;2;0.09;81;558;35.23;0
mehdi-ballouchy;RBNY;29;17;1519;632;767;82.4;21;1;5;1;0.06;46;586;15.15;0
julian-de-guzman;TOR;19;16;1325;632;780;81;7;1;0;3;0.2;67;565;0;0
jamison-olave;RSL;24;24;2128;629;783;80.3;4;0;0;1;0.04;92;537;0;0
robbie-russell;RSL;26;22;1809;625;815;76.7;12;0;4;2;0.1;71;554;10;0
erik-friberg;SEA;26;23;1897;623;837;74.4;18;27;9;2;0.09;47;576;12.33;0
davide-chiumiento;VAN;26;20;1674;613;758;80.9;36;19;23;9;0.48;30;583;28.75;0
ty-harden;TOR;26;24;2120;613;769;79.7;4;0;1;0;0;74;539;33.33;0
chris-tierney;NE;27;25;2183;609;878;69.4;44;71;64;4;0.16;63;546;29.36;0
fredy-montero;SEA;30;27;2304;603;823;73.3;35;8;16;9;0.35;48;555;25.4;0
dax-mccarty;RBNY;16;14;1175;595;700;85;11;26;11;4;0.31;99;496;31.43;0
chris-schuler;RSL;20;16;1638;594;715;83.1;2;0;0;0;0;65;529;0;0
peter-vagenas;VAN;16;13;1042;594;707;84;15;3;2;0;0;52;542;28.57;0
richard-eckersley;TOR;23;22;1953;593;792;74.9;16;1;5;0;0;78;515;12.2;0
josh-wolff;DC;30;23;1924;582;733;79.4;41;3;10;7;0.33;24;558;34.48;0
torsten-frings;TOR;13;13;1124;578;709;81.5;14;18;8;1;0.08;100;478;24.24;0
chris-pontius;DC;25;25;2114;577;729;79.2;20;4;8;5;0.21;36;541;14.04;0
mauro-rosales;SEA;26;22;1870;566;735;77;56;66;57;13;0.63;13;553;31.84;0
wells-thompson;COL;31;22;1935;565;679;83.2;9;13;5;3;0.14;19;546;13.51;0
brek-shea;DAL;31;30;2647;562;839;67;33;2;19;4;0.14;38;524;20;0
ethan-white;DC;24;21;1928;562;748;75.1;4;0;0;0;0;75;487;0;0
michael-lahoud;CHV;23;17;1341;559;703;79.5;16;0;11;4;0.27;45;514;33.33;0
lovel-palmer;HOU;19;16;1450;559;689;81.1;5;0;1;0;0;94;465;25;0
kei-kamara;SKC;30;24;2201;556;794;70;29;0;13;4;0.16;30;526;15.85;0
a-j-soares;NE;28;28;2464;556;784;70.9;4;0;0;0;0;119;437;0;0
jorge-villafana;CHV;25;24;1793;555;695;79.9;14;3;10;1;0.05;17;538;21.74;0
rich-balchan;CLB;19;18;1615;553;677;81.7;5;0;3;0;0;75;478;15.79;0
dominic-oduro;CHI;33;29;2604;553;735;75.2;33;0;10;2;0.07;15;538;15.15;0
dax-mccarty;DC;13;11;946;551;663;83.1;12;30;8;2;0.19;49;502;14.55;0
mike-magee;LA;27;20;1772;550;709;77.6;17;3;6;0;0;26;524;23.08;0
patrick-nyarko;CHI;30;24;2266;550;752;73.1;47;1;8;9;0.36;25;525;15.38;0
bobby-burling;SJ;23;23;2040;545;751;72.6;5;0;0;1;0.04;76;469;0;0
brandon-mcdonald;DC;18;18;1599;545;693;78.6;3;0;2;0;0;56;489;66.67;0
brad-ring;SJ;21;17;1600;542;694;78.1;10;0;1;1;0.06;65;477;12.5;0
darlington-nagbe;POR;28;21;1651;541;630;85.9;31;2;5;3;0.16;23;518;26.32;0
justin-mapp;PHI;29;24;1861;539;696;77.4;25;22;25;4;0.19;39;500;26.6;0
eric-hassli;VAN;26;21;1865;538;735;73.2;26;0;8;2;0.1;33;505;30.77;0
davy-arnaud;SKC;22;16;1536;537;681;78.8;8;6;3;2;0.12;54;483;16.67;0
alejandro-moreno;CHV;24;22;2016;537;658;81.6;20;0;8;2;0.09;51;486;22.22;0
jhon-kennedy-hurtado;SEA;23;23;1945;533;680;78.4;2;0;0;1;0.05;71;462;0;0
kevin-burns;CLB;19;15;1243;531;659;80.6;6;0;0;1;0.07;97;434;0;0
alvaro-fernandez;SEA;29;23;1849;531;784;67.7;21;3;10;0;0;28;503;17.24;0
seth-sinovic;SKC;20;20;1737;527;654;80.6;11;0;7;0;0;31;496;13.73;0
brad-evans;SEA;20;17;1509;524;681;77;9;0;5;5;0.3;36;488;26.32;0
jeb-brovsky;VAN;24;16;1509;522;693;75.3;10;0;6;1;0.06;56;466;21.43;0
cory-gibbs;CHI;26;26;2203;518;656;79;3;0;1;1;0.04;44;474;50;0
michael-harrington;SKC;23;16;1495;511;680;75.2;19;0;17;0;0;52;459;29.31;0
adam-moffat;HOU;13;12;1102;509;629;80.9;3;0;1;2;0.16;94;415;12.5;0
dilly-duka;CLB;22;16;1399;506;619;81.7;27;2;7;3;0.19;33;473;22.58;0
blair-gavin;CHV;18;11;958;504;586;86;10;4;10;4;0.38;53;451;29.41;0
jonathan-leathers;VAN;22;21;1840;488;641;76.1;9;0;7;0;0;42;446;28;0
nick-rimando;RSL;33;33;2970;486;749;64.9;0;1;0;0;0;213;273;0;0
steven-beitashour;SJ;19;19;1655;484;677;71.5;7;0;12;7;0.38;40;444;34.29;0
danleigh-borman;TOR;22;18;1606;482;698;69;15;3;14;3;0.17;46;436;22.22;0
jermaine-taylor;HOU;13;10;925;482;578;83.4;9;0;3;1;0.1;75;407;37.5;0
dwayne-de-rosario;DC;18;17;1488;481;646;74.5;30;2;5;7;0.42;62;419;14.29;0
gabriel-farfan;PHI;22;18;1609;481;668;72;5;0;4;2;0.11;30;451;17.39;0
rafael-baca;SJ;15;11;1046;480;563;85.3;25;19;7;3;0.26;39;441;17.5;0
justin-braun;CHV;29;22;2055;477;637;74.9;18;1;10;6;0.26;21;456;18.87;0
michael-stephens;LA;25;12;1109;468;590;79.3;14;0;2;2;0.16;32;436;66.67;0
yamith-cuesta;CHI;20;18;1681;465;645;72.1;2;0;0;0;0;70;395;0;0
michael-farfan;PHI;21;13;1460;463;635;72.9;17;0;6;3;0.18;25;438;18.75;0
stephen-keel;RBNY;16;13;1226;462;559;82.7;1;0;0;2;0.15;55;407;0;0
kenny-cooper;POR;34;29;2562;460;686;67.1;18;0;5;2;0.07;7;453;23.81;0
stefani-miglioranzi;PHI;17;11;980;457;587;77.8;3;0;0;0;0;57;400;0;0
javier-morales;RSL;10;9;785;456;546;83.5;26;35;21;3;0.34;29;427;35.59;0
diego-chaves;CHI;29;19;1699;453;613;73.9;29;4;1;1;0.05;19;434;10;0
james-marcelin;POR;20;12;1142;452;564;80.1;8;0;1;0;0;52;400;50;0
pavel-pardo;CHI;13;12;1047;450;548;82.1;11;12;11;5;0.43;50;400;40.74;0
veljko-paunovic;PHI;17;16;1236;445;617;72.1;9;0;3;3;0.22;34;411;25;0
jeremy-hall;POR;17;17;1423;443;617;71.8;9;0;3;3;0.19;39;404;10;0
camilo-sanvezzo;VAN;32;29;2484;442;600;73.7;38;48;20;3;0.11;21;421;21.74;0
jamie-smith;COL;20;18;1519;442;599;73.8;26;51;39;4;0.24;52;390;36.79;0
shea-salinas;VAN;26;18;1695;440;563;78.2;16;11;11;3;0.16;9;431;16.18;0
terry-dunfield;VAN;12;11;928;438;544;80.5;8;10;5;3;0.29;42;396;27.78;0
brian-mullan;COL;22;19;1665;428;617;69.4;16;1;13;1;0.05;20;408;23.21;0
collen-warner;RSL;24;15;1106;428;518;82.6;17;12;8;5;0.41;25;403;42.11;0
marc-burch;DC;17;11;1117;425;573;74.2;6;0;7;1;0.08;42;383;20;0
andrew-jacobson;DAL;27;22;1850;423;658;64.3;16;1;2;5;0.24;32;391;15.38;0
jackson-goncalves;DAL;28;22;1952;420;650;64.6;16;3;9;2;0.09;28;392;16.07;0
pat-phelan;NE;20;15;1425;420;599;70.1;5;0;1;3;0.19;52;368;33.33;0
stefan-frei;TOR;27;27;2406;419;646;64.9;1;0;0;1;0.04;185;234;0;0
michael-boxall;VAN;19;18;1616;418;548;76.3;0;0;0;0;0;51;367;0;0
dejan-jakovic;DC;15;15;1323;412;509;80.9;0;0;0;0;0;36;376;0;0
dane-richards;RBNY;27;27;2343;410;516;79.5;19;5;18;7;0.27;15;395;18.75;0
chris-birchall;LA;23;17;1551;406;543;74.8;8;0;9;0;0;29;377;16.36;0
jay-demerit;VAN;21;20;1671;406;506;80.2;0;0;0;0;0;30;376;0;0
lovel-palmer;POR;15;15;1332;406;577;70.4;9;0;12;1;0.07;45;361;29.27;0
tony-tchani;CLB;15;14;1144;404;554;72.9;13;0;0;0;0;63;341;0;0
stephen-king;DC;20;11;1068;403;501;80.4;10;0;2;0;0;32;371;22.22;0
fabian-espindola;RSL;27;25;2096;402;565;71.2;24;1;16;3;0.13;15;387;18.18;0
dwayne-de-rosario;RBNY;13;12;1113;400;501;79.8;15;12;5;4;0.32;67;333;13.51;0
darrius-barnes;NE;28;22;2153;398;584;68.2;10;0;0;0;0;46;352;0;0
omar-bravo;SKC;27;26;2150;398;510;78;23;24;20;2;0.08;17;381;27.4;0
kyle-nakazawa;PHI;22;14;1208;398;520;76.5;13;5;6;3;0.22;17;381;23.08;0
mamadou-danso;POR;24;23;1999;397;538;73.8;4;0;1;0;0;77;320;100;0
dan-gargan;TOR;16;12;1063;396;530;74.7;5;0;0;0;0;42;354;0;0
colin-clark;HOU;29;17;1486;395;515;76.7;17;5;19;3;0.18;21;374;36.54;0
eric-alexander;DAL;22;16;1218;394;493;79.9;16;0;2;0;0;21;373;22.22;0
andy-iro;TOR;13;13;1145;394;513;76.8;1;0;0;0;0;48;346;0;0
chris-korb;DC;12;12;1020;388;504;77;10;0;7;2;0.18;30;358;26.92;0
marcos-mondaini;CHV;24;20;1493;388;501;77.5;26;48;31;2;0.12;11;377;25.2;0
ricardo-villar;DAL;20;14;1317;388;524;74;35;53;17;2;0.14;18;370;20.48;0
santino-quaranta;DC;21;10;1091;381;537;71;23;31;20;4;0.33;59;322;25.64;0
dejan-rusmir;CLB;18;13;1016;380;474;80.2;8;0;0;2;0.18;55;325;0;0
stephen-mccarthy;NE;21;18;1428;379;516;73.5;11;0;2;1;0.06;49;330;40;0
cj-sapong;SKC;34;22;2096;378;538;70.3;30;0;6;5;0.21;10;368;25;0
cam-weaver;HOU;28;16;1611;375;533;70.4;14;0;1;1;0.06;11;364;9.09;0
jordan-harvey;VAN;14;14;1257;373;483;77.2;7;7;7;4;0.29;20;353;25;0
je-vaughn-watson;HOU;22;11;1163;371;476;77.9;12;5;5;2;0.15;45;326;27.78;0
tally-hall;HOU;34;34;3060;370;735;50.3;1;0;0;1;0.03;197;173;0;0
sanna-nyassi;COL;26;17;1586;365;489;74.6;34;73;33;5;0.28;17;348;21.43;0
roger-torres;PHI;25;9;931;364;511;71.2;24;18;15;2;0.19;39;325;38.46;0
nathan-sturgis;TOR;14;11;953;362;469;77.2;15;31;18;0;0;52;310;42.86;0
dan-kennedy;CHV;32;32;2880;361;549;65.8;1;0;0;0;0;166;195;0;0
miguel-lopez;LA;24;14;1165;360;433;83.1;11;3;4;3;0.23;12;348;16.67;0
juan-pablo-angel;LA;22;17;1519;357;487;73.3;11;0;1;1;0.06;14;343;16.67;0
luis-gil;RSL;25;14;1288;357;460;77.6;8;2;2;1;0.07;23;334;28.57;0
juan-agudelo;RBNY;27;12;1364;355;451;78.7;12;0;3;2;0.13;12;343;14.29;0
patrick-ianni;SEA;16;12;1232;352;466;75.5;3;0;0;0;0;80;272;0;0
fred;DC;17;5;596;351;404;86.9;5;0;1;1;0.15;33;318;25;0
jon-busch;SJ;33;33;2970;350;795;44;1;0;0;0;0;259;91;0;0
chad-barrett;LA;27;20;1583;349;492;70.9;16;0;3;4;0.23;17;332;18.75;0
marvin-chavez;DAL;31;30;2521;349;467;74.7;28;33;23;4;0.14;15;334;23.23;0
andres-mendoza;CLB;29;25;2022;347;466;74.5;18;0;2;1;0.04;19;328;12.5;0
alvaro-saborio;RSL;23;22;1928;345;505;68.3;21;0;2;2;0.09;12;333;33.33;0
paolo-cardozo;LA;17;8;821;342;404;84.7;9;4;5;0;0;19;323;50;0
jordan-harvey;PHI;16;16;1241;342;481;71.1;5;0;9;1;0.07;33;309;32.14;0
john-thorrington;VAN;11;9;740;342;405;84.4;5;0;2;0;0;42;300;18.18;0
mike-chabala;POR;14;13;1157;340;462;73.6;14;14;14;2;0.16;33;307;29.17;0
keon-daniel;PHI;18;9;888;339;421;80.5;7;10;10;2;0.2;15;324;22.22;0
mikael-yourassowsky;TOR;21;13;1302;336;407;82.6;5;5;5;1;0.07;34;302;33.33;0
teal-bunbury;SKC;29;20;1744;334;461;72.5;19;1;1;3;0.15;13;321;5.56;0
adrian-cann;TOR;12;12;988;333;431;77.3;3;0;1;0;0;46;287;100;0
omar-cummings;COL;26;18;1686;333;460;72.4;20;1;5;6;0.32;21;312;16.13;0
jorge-perlaza;POR;31;26;2152;326;426;76.5;31;1;8;2;0.08;6;320;29.63;0
andrew-boyens;CHV;12;10;909;324;396;81.8;1;0;0;0;0;49;275;0;0
chris-leitch;SJ;14;12;1115;320;461;69.4;9;0;8;1;0.08;44;276;34.78;0
amobi-okugo;PHI;15;10;811;317;401;79;5;0;1;0;0;34;283;33.33;0
joao-plata;TOR;26;21;1753;317;404;78.5;21;11;11;5;0.26;34;283;27.5;0
caleb-folan;COL;26;16;1521;316;474;66.7;11;0;0;2;0.12;16;300;0;0
franco-coria;NE;18;14;1250;307;446;68.8;3;0;0;0;0;75;232;0;0
will-bruin;HOU;25;21;1693;301;424;71;7;0;2;1;0.05;16;285;14.29;0
david-junior-lopes;CHV;8;7;580;301;361;83.4;1;0;0;0;0;52;249;0;0
ryan-cochrane;NE;22;19;1478;298;422;70.6;2;0;0;1;0.06;47;251;0;0
sal-zizzo;POR;30;14;1515;297;433;68.6;20;8;21;3;0.18;16;281;31.82;0
;HOU;20;13;1152;296;373;79.4;14;1;10;2;0.16;6;290;23.26;0
birahim-diop;SKC;18;8;761;296;378;78.3;7;0;0;1;0.12;25;271;0;0
nick-soolsma;TOR;23;18;1578;295;393;75.1;23;13;14;5;0.29;8;287;20.9;0
rajko-lekic;NE;23;22;1853;294;434;67.7;16;0;4;1;0.05;16;278;36.36;0
faryd-mondragon;PHI;27;27;2385;293;566;51.8;2;0;0;0;0;151;142;0;0
leonardo-gonzalez;SEA;14;12;1069;287;434;66.1;6;1;4;1;0.08;26;261;25;0
danny-mwanga;PHI;28;13;1535;287;387;74.2;17;0;2;4;0.23;4;283;8;0
kevin-hartman;DAL;33;33;2970;286;514;55.6;0;0;0;1;0.03;178;108;0;0
baggio-husidic;CHI;18;9;794;285;369;77.2;14;14;11;2;0.23;20;265;42.31;0
roger-levesque;SEA;19;9;1062;284;404;70.3;9;0;2;2;0.17;3;281;11.11;0
matt-pickens;COL;34;34;3060;281;516;54.5;2;0;0;0;0;131;150;0;0
nizar-khalfan;VAN;22;9;1066;280;375;74.7;17;10;8;4;0.34;23;257;21.62;0
jimmy-nielsen;SKC;31;31;2767;277;440;63;0;0;0;0;0;124;153;0;0
anthony-wallace;COL;10;8;719;277;359;77.2;1;0;3;1;0.13;22;255;27.27;0
justin-morrow;SJ;9;9;810;275;367;74.9;8;0;5;0;0;6;269;20;0
sebastian-grazzini;CHI;11;11;780;273;345;79.1;19;13;6;4;0.46;11;262;24;0
william-hesmer;CLB;32;32;2880;273;551;49.5;4;0;0;0;0;179;94;0;0
ryan-johnson;SJ;14;12;1087;272;408;66.7;16;1;13;2;0.17;23;249;18.57;0
abdoulie-mansally;NE;25;9;1140;269;334;80.5;19;25;17;2;0.16;22;247;26.56;0
gregg-berhalter;LA;10;8;748;266;318;83.7;1;0;0;1;0.12;32;234;0;0
josip-mikulic;CHI;14;12;1038;263;339;77.6;1;0;0;0;0;34;229;0;0
matt-reis;NE;27;27;2429;260;555;46.9;1;0;0;1;0.04;160;100;0;0
corben-bone;CHI;10;7;534;257;300;85.7;11;5;2;1;0.17;10;247;28.57;0
david-horst;POR;16;11;1170;257;355;72.4;3;0;0;0;0;42;215;0;0
lamar-neagle;SEA;23;9;1008;252;372;67.7;12;7;8;2;0.18;9;243;16.33;0
charlie-davies;DC;26;18;1553;249;321;77.6;15;0;4;1;0.06;3;246;25;0
joey-gjertsen;SJ;18;13;977;249;325;76.6;14;19;20;3;0.28;24;225;28.57;0
ryan-johnson;TOR;12;12;993;248;335;74;4;0;5;2;0.18;23;225;13.51;0
brian-ching;HOU;20;15;1242;247;342;72.2;12;0;1;1;0.07;10;237;12.5;0
dan-gargan;CHI;9;9;785;245;316;77.5;4;0;4;0;0;29;216;40;0
steven-lenhart;SJ;14;13;1163;240;372;64.5;17;0;1;3;0.23;9;231;33.33;0
arturo-alvarez;RSL;16;8;724;238;308;77.3;12;3;10;2;0.25;6;232;43.48;0
kasey-keller;SEA;34;34;3060;236;489;48.3;1;0;0;0;0;152;84;0;0
wes-knight;VAN;12;10;805;235;304;77.3;5;0;5;1;0.11;13;222;19.23;0
;TOR;13;13;1024;235;308;76.3;15;25;14;1;0.09;12;223;26.92;0
luke-rodgers;RBNY;23;20;1560;233;311;74.9;14;1;2;5;0.29;20;213;9.52;0
eric-avila;TOR;9;8;774;231;283;81.6;12;6;3;1;0.12;16;215;15.79;0
maicon-santos;TOR;19;15;1248;230;315;73;5;0;2;1;0.07;24;206;40;0
mariano-trujillo;CHV;12;0;451;230;275;83.6;8;1;11;1;0.2;25;205;39.29;0
ashtone-morgan;TOR;14;9;903;227;327;69.4;6;0;8;2;0.2;24;203;16.67;0
carlos-ruiz;PHI;14;13;1144;226;319;70.8;17;1;2;0;0;22;204;50;0
troy-perkins;POR;29;29;2610;223;554;40.3;0;0;0;0;0;164;59;0;0
steve-purdy;POR;8;8;720;221;320;69.1;2;0;3;0;0;14;207;13.64;0
bill-hamid;DC;28;28;2392;219;491;44.6;2;0;0;0;0;132;87;0;0
paulo-nagamura;CHV;11;6;544;219;287;76.3;4;2;3;1;0.17;27;192;16.67;0
gaston-puerari;CHI;14;10;808;215;265;81.1;15;21;7;2;0.22;9;206;21.21;0
nate-jaqua;SEA;23;7;843;214;333;64.3;14;0;2;2;0.21;4;210;22.22;0
zack-schilawski;NE;25;13;1198;214;270;79.3;11;0;5;1;0.08;9;205;31.25;0
yordany-alvarez;RSL;5;4;419;213;248;85.9;1;0;0;0;0;16;197;0;0
juan-pablo-angel;CHV;9;9;795;211;274;77;10;0;0;0;0;23;188;0;0
scott-palguta;COL;9;5;550;211;288;73.3;2;0;2;0;0;28;183;40;0
alen-stevanovic;TOR;12;9;773;211;256;82.4;7;1;2;0;0;7;204;33.33;0
