name;club;games_played;games_started;mins;completed_passes;total_pass;accurate_pass;key_passes;corner_kicks;succesfull_crosses;assists;assists_average_over_90_minutes;accurate_long_balls;succesfull_short_passes;cross_perc;free_kicks
nick-labrocca;CHV;29;26;2293;821;1032;79.5;28;48;32;2;0.08;91;730;32.65;0
will-johnson;RSL;26;23;2087;812;1002;81;12;2;5;3;0.13;119;693;26.32;0
a-j-delagarza;LA;30;30;2644;811;972;83.4;1;0;1;0;0;61;750;12.5;0
ned-grabavoy;RSL;26;22;1946;794;934;85;25;4;5;3;0.14;21;773;22.73;0
kei-kamara;SKC;33;32;2871;789;1161;68;49;3;20;8;0.25;54;735;22.22;0
roy-miller;RBNY;24;20;1662;789;939;84;9;0;9;6;0.32;54;735;22.5;0
patrick-nyarko;CHI;34;31;2756;781;1060;73.7;44;0;10;7;0.23;17;764;19.23;0
a-j-soares;NE;30;30;2611;777;1039;74.8;2;0;0;0;0;119;658;0;0
jaime-castrillon;COL;30;29;2417;775;977;79.3;23;0;1;4;0.15;32;743;14.29;0
dwayne-de-rosario;DC;26;25;2195;773;1030;75;35;16;10;12;0.49;104;669;27.78;0
joel-lindpere;RBNY;34;26;2385;771;929;83;31;31;37;5;0.19;32;739;30.58;0
zach-loyd;DAL;32;31;2696;769;1010;76.1;16;0;16;3;0.1;48;721;21.05;0
daniel-hernandez;DAL;28;22;1938;749;959;78.1;26;41;21;0;0;115;634;38.18;0
shalrie-joseph;NE;18;15;1481;742;902;82.3;15;0;1;2;0.12;79;663;25;0
michael-lahoud;PHI;22;19;1547;734;848;86.6;12;0;1;0;0;49;685;11.11;0
wilman-conde;RBNY;17;16;1433;733;890;82.4;8;0;7;1;0.06;115;618;38.89;0
robbie-keane;LA;28;28;2519;733;912;80.4;49;2;4;9;0.32;20;713;16;0
julio-cesar;SKC;27;25;2071;724;886;81.7;9;0;2;0;0;89;635;25;0
richard-eckersley;TOR;33;32;2802;723;966;74.8;11;1;4;2;0.06;122;601;10.81;0
kevin-alston;NE;31;31;2623;716;917;78.1;14;0;9;1;0.03;37;679;24.32;0
daniel-woolard;DC;20;20;1754;714;888;80.4;8;0;5;2;0.1;54;660;45.45;0
connor-lade;RBNY;26;22;2088;710;877;81;13;0;9;3;0.13;34;676;19.57;0
chris-wondolowski;SJ;32;31;2813;689;917;75.1;33;0;4;7;0.22;52;637;16.67;0
jay-demerit;VAN;31;31;2726;686;852;80.5;4;0;0;1;0.03;54;632;0;0
gabriel-gomez;PHI;24;18;1577;681;890;76.5;14;7;15;0;0;69;612;31.91;0
jeff-parke;SEA;30;29;2568;679;868;78.2;6;0;0;1;0.04;98;581;0;0
miller-bolanos;CHV;24;21;1858;677;778;87;30;34;25;4;0.19;34;643;28.09;0
chris-korb;DC;26;22;2051;677;876;77.3;12;0;11;3;0.13;64;613;22;0
fredy-montero;SEA;33;28;2576;677;898;75.4;28;10;15;8;0.28;42;635;20.83;0
rafa-marquez;RBNY;15;13;987;675;799;84.5;7;2;3;3;0.27;106;569;33.33;0
arne-friedrich;CHI;23;22;1832;669;775;86.3;6;0;1;0;0;77;592;25;0
ramiro-corrales;SJ;22;19;1667;666;876;76;19;3;11;7;0.38;77;589;18.03;0
matt-hedges;DAL;28;23;2022;666;801;83.2;1;0;1;0;0;59;607;100;0
andrew-jacobson;DAL;31;31;2597;666;972;68.5;18;0;5;1;0.03;44;622;45.45;0
stephen-mccarthy;NE;28;27;2308;664;877;75.7;3;0;0;1;0.04;76;588;0;0
ben-zemanski;CHV;22;18;1649;663;826;80.3;17;1;8;2;0.11;53;610;24.24;0
marc-burch;SEA;29;19;1824;661;883;74.9;19;3;17;3;0.15;58;603;34;0
hernan-pertuz;DAL;30;24;2117;659;814;81;7;0;5;0;0;95;564;45.45;0
dejan-jakovic;DC;23;21;1861;652;760;85.8;6;0;1;0;0;97;555;100;0
steven-smith;POR;22;22;1875;649;855;75.9;19;24;16;2;0.1;44;605;17.98;0
boniek-garcia;HOU;17;17;1530;647;751;86.2;20;9;25;6;0.35;43;604;38.46;0
thierry-henry;RBNY;25;24;2108;645;870;74.1;45;69;30;12;0.51;45;600;27.03;0
nick-deleon;DC;28;25;2175;644;812;79.3;39;45;29;4;0.17;31;613;31.87;0
adam-johansson;SEA;21;21;1834;639;836;76.4;12;0;18;2;0.1;25;614;33.33;0
andy-najar;DC;25;22;2045;636;802;79.3;26;14;26;4;0.18;31;605;28.26;0
shalrie-joseph;CHV;12;12;1080;625;740;84.5;11;0;0;1;0.08;83;542;0;0
peter-vagenas;CHV;13;11;842;623;721;86.4;6;0;2;1;0.11;65;558;50;0
fabian-espindola;RSL;30;27;2293;620;858;72.3;27;4;17;7;0.27;25;595;17.71;0
brian-mullan;COL;28;25;2116;620;845;73.4;28;16;24;7;0.3;28;592;24.49;0
mauro-rosales;SEA;27;25;2031;619;853;72.6;63;76;63;13;0.58;33;586;32.31;0
hassoun-camara;MTL;20;19;1663;613;720;85.1;3;0;5;2;0.11;72;541;31.25;0
barry-robson;VAN;17;16;1421;613;766;80;18;44;18;2;0.13;88;525;21.43;0
gabriel-farfan;PHI;23;22;1960;609;794;76.7;9;3;8;1;0.05;28;581;13.11;0
chad-marshall;CLB;24;24;2146;599;706;84.8;7;0;0;0;0;88;511;0;0
tony-tchani;CLB;22;14;1331;598;788;75.9;14;1;2;2;0.14;44;554;8;0
ryan-johnson;TOR;31;31;2769;595;882;67.5;40;0;28;5;0.16;35;560;20.74;0
mike-magee;LA;29;24;2078;589;752;78.3;22;2;7;4;0.17;23;566;22.58;0
victor-bernardez;SJ;24;24;2089;585;795;73.6;5;0;1;1;0.04;101;484;33.33;0
marco-pappa;CHI;22;20;1615;585;772;75.8;27;33;20;5;0.28;52;533;33.9;0
eddie-johnson;SEA;28;24;2120;583;734;79.4;28;0;4;3;0.13;20;563;30.77;0
hanyer-mosquera;POR;26;25;2092;583;718;81.2;2;0;0;1;0.04;73;510;0;0
rauwshan-mckenzie;CHV;20;19;1732;578;685;84.4;4;0;0;1;0.05;93;485;0;0
hunter-freeman;COL;19;18;1542;577;717;80.5;20;3;25;5;0.29;62;515;36.76;0
dan-gargan;CHI;22;19;1754;577;757;76.2;13;0;7;1;0.05;72;505;15.56;0
jason-hernandez;SJ;25;23;2089;577;739;78.1;1;0;0;1;0.04;79;498;0;0
jan-gunnar-solli;RBNY;24;21;1865;577;727;79.4;17;0;18;5;0.24;27;550;24;0
geoff-cameron;HOU;15;15;1326;575;755;76.2;7;0;3;2;0.14;112;463;21.43;0
luis-silva;TOR;30;22;2061;575;748;76.9;32;28;13;5;0.22;34;541;27.66;0
martin-bonjour;VAN;28;27;2396;570;719;79.3;0;0;0;1;0.04;77;493;0;0
eric-alexander;POR;24;14;1302;569;673;84.5;17;9;12;6;0.41;33;536;29.27;0
franck-songo-o;POR;27;21;1732;569;736;77.3;40;36;30;5;0.26;37;532;29.7;0
danny-o-rourke;CLB;21;18;1603;566;699;81;4;0;0;0;0;49;517;0;0
keon-daniel;PHI;22;17;1517;565;698;81;13;30;14;1;0.06;20;545;24.14;0
brandon-barklage;RBNY;19;16;1360;561;699;80.3;11;12;14;5;0.33;41;520;28.57;0
jamison-olave;RSL;21;21;1734;555;671;82.7;1;0;0;1;0.05;64;491;0;0
tim-cahill;RBNY;12;12;1080;552;673;82;10;0;1;3;0.25;20;532;11.11;0
chris-rolfe;CHI;22;19;1760;552;728;75.8;31;1;6;3;0.15;24;528;31.58;0
torsten-frings;TOR;20;20;1669;549;721;76.1;30;72;33;2;0.11;94;455;28.95;0
chris-pontius;DC;31;26;2340;544;718;75.8;34;14;9;4;0.15;36;508;17.65;0
luis-gil;RSL;29;19;1610;536;664;80.7;21;0;1;3;0.17;47;489;6.67;0
david-horst;POR;21;20;1845;534;641;83.3;3;0;0;0;0;47;487;0;0
will-bruin;HOU;32;31;2510;530;667;79.5;23;0;5;4;0.14;14;516;50;0
rodney-wallace;POR;19;14;1224;530;700;75.7;14;0;6;1;0.07;24;506;17.14;0
branko-boskovic;DC;26;12;1081;526;641;82.1;21;44;20;7;0.58;43;483;32.26;0
george-john;DAL;23;19;1755;526;667;78.9;2;0;0;0;0;62;464;0;0
john-thorrington;VAN;19;14;1099;523;625;83.7;8;1;4;1;0.08;64;459;22.22;0
ryan-guy;NE;23;20;1832;518;729;71.1;17;0;13;2;0.1;38;480;30.23;0
jonny-steele;RSL;28;11;1179;513;657;78.1;17;2;4;2;0.15;46;467;16;0
david-ferreira;DAL;17;16;1427;512;667;76.8;45;62;31;9;0.57;33;479;34.44;0
kosuke-kimura;POR;17;16;1376;505;613;82.4;7;0;6;1;0.07;33;472;20.69;0
jordan-harvey;VAN;26;18;1737;503;669;75.2;12;1;10;1;0.05;23;480;23.81;0
luiz-camargo;HOU;26;16;1425;501;607;82.5;11;0;1;1;0.06;43;458;10;0
davide-chiumiento;VAN;16;15;1276;500;668;74.8;17;20;13;5;0.35;49;451;26;0
kenny-cooper;RBNY;33;26;2505;495;635;78;23;2;3;3;0.11;11;484;23.08;0
saer-sene;NE;25;23;1934;495;655;75.6;24;0;6;3;0.14;42;453;27.27;0
danny-califf;CHV;19;19;1674;490;585;83.8;1;0;0;0;0;81;409;0;0
zarek-valentin;MTL;15;14;1161;485;600;80.8;5;0;8;1;0.08;43;442;30.77;0
robbie-russell;DC;19;16;1355;484;621;77.9;7;0;1;0;0;64;420;6.67;0
zach-scott;SEA;20;16;1437;483;643;75.1;10;0;5;1;0.06;47;436;33.33;0
john-valencia;CHV;14;14;1219;483;562;85.9;1;0;1;0;0;58;425;100;0
calen-carr;HOU;26;17;1513;482;592;81.4;22;0;10;2;0.12;30;452;15.38;0
paulo-nagamura;SKC;27;19;1757;480;607;79.1;16;3;4;1;0.05;51;429;21.05;0
tony-cascio;COL;29;18;1692;478;579;82.6;22;0;6;3;0.16;25;453;25;0
leonardo-gonzalez;SEA;19;15;1377;476;627;75.9;7;0;4;0;0;31;445;23.53;0
justin-mapp;MTL;27;21;1641;476;631;75.4;35;12;21;5;0.27;22;454;26.58;0
freddy-adu;PHI;24;20;1468;472;595;79.3;25;65;25;1;0.06;24;448;25.25;0
teemu-tainio;RBNY;14;9;782;469;573;81.8;5;0;4;1;0.12;46;423;57.14;0
raymon-gaddis;PHI;18;17;1475;462;589;78.4;4;0;2;1;0.06;12;450;7.14;0
khari-stephenson;SJ;27;10;1052;458;559;81.9;8;0;2;3;0.26;49;409;33.33;0
kosuke-kimura;COL;12;12;987;454;574;79.1;13;0;14;2;0.18;27;427;31.11;0
sebastien-le-toux;VAN;19;18;1646;451;623;72.4;31;9;6;1;0.05;19;432;20.69;0
shavar-thomas;MTL;15;13;1255;451;534;84.5;1;0;0;0;0;62;389;0;0
chris-birchall;CLB;18;17;1515;450;617;72.9;22;34;17;2;0.12;55;395;28.33;0
alvaro-saborio;RSL;31;26;2390;450;667;67.5;13;0;0;3;0.11;22;428;0;0
mehdi-ballouchy;RBNY;16;10;850;449;536;83.8;15;9;4;2;0.21;26;423;20;0
marcelo-saragosa;DC;16;12;1119;447;565;79.1;8;1;1;1;0.08;24;423;14.29;0
je-vaughn-watson;HOU;19;13;1096;447;556;80.4;11;0;3;0;0;21;426;20;0
jhon-kennedy-hurtado;SEA;22;20;1791;444;520;85.4;1;0;0;1;0.05;45;399;0;0
julian-de-guzman;DAL;12;10;929;443;529;83.7;7;0;3;2;0.19;31;412;37.5;0
omar-gonzalez;LA;14;13;1147;433;530;81.7;3;0;0;1;0.08;35;398;0;0
ashtone-morgan;TOR;30;27;2528;432;678;63.7;18;0;23;5;0.18;50;382;23.71;0
andy-rose;SEA;23;11;1156;432;584;74;11;0;5;1;0.08;27;405;35.71;0
sebastian-grazzini;CHI;14;14;1103;431;544;79.2;22;26;10;5;0.41;24;407;21.28;0
patrick-ianni;SEA;16;15;1357;431;550;78.4;1;0;0;0;0;56;375;0;0
kelyn-rowe;NE;30;21;1897;429;579;74.1;23;26;18;5;0.24;32;397;25.35;0
marvin-chavez;SJ;27;23;1910;425;549;77.4;46;82;57;13;0.61;15;410;34.34;0
reggie-lambe;TOR;27;22;1845;422;529;79.8;20;10;20;3;0.15;21;401;27.03;0
federico-higuain;CLB;13;11;1004;421;519;81.1;35;39;28;7;0.63;27;394;44.44;0
lawrence-olum;SKC;21;10;908;418;515;81.2;6;0;1;0;0;66;352;100;0
heath-pearce;CHV;10;10;900;416;538;77.3;5;4;1;0;0;77;339;11.11;0
lovel-palmer;POR;19;15;1331;413;571;72.3;6;0;4;0;0;51;362;15.38;0
brian-ching;HOU;30;13;1385;410;530;77.4;14;0;0;5;0.32;12;398;0;0
nelson-rivas;MTL;11;11;858;397;444;89.4;1;0;0;1;0.1;61;336;0;0
macoumba-kandji;HOU;29;21;1630;395;456;86.6;13;0;4;2;0.11;22;373;22.22;0
tyrone-marshall;COL;16;13;1128;395;481;82.1;2;0;0;0;0;44;351;0;0
jeremy-hall;TOR;23;19;1706;391;524;74.6;9;0;4;0;0;39;352;18.18;0
christian-tiffert;SEA;12;11;978;389;468;83.1;22;31;24;3;0.28;34;355;28.92;0
nick-rimando;RSL;31;31;2790;387;604;64.1;1;0;0;0;0;164;223;0;0
julian-de-guzman;TOR;16;11;1028;385;503;76.5;9;0;2;2;0.18;37;348;13.33;0
omar-cummings;COL;28;23;2000;382;522;73.2;25;1;12;2;0.09;13;369;24.49;0
chris-schuler;RSL;13;9;944;381;437;87.2;3;0;0;1;0.1;47;334;0;0
sanna-nyassi;MTL;28;17;1716;376;476;79;21;1;11;3;0.16;11;365;20.37;0
ryan-smith-x7230;CHV;21;12;1215;375;458;81.9;24;21;24;4;0.3;17;358;26.97;0
ricardo-clark;HOU;11;8;760;374;440;85;3;0;0;0;0;41;333;0;0
juan-agudelo;CHV;20;16;1391;373;465;80.2;18;1;4;3;0.19;6;367;25;0
fernando-cardenas;NE;27;9;1016;372;480;77.5;14;2;4;2;0.18;13;359;30.77;0
alejandro-moreno;CHV;22;17;1520;370;444;83.3;12;0;6;0;0;23;347;23.08;0
tyson-wahl;MTL;11;11;990;367;488;75.2;4;0;3;0;0;34;333;25;0
bobby-convey;SKC;16;14;989;365;420;86.9;20;31;14;2;0.18;22;343;28;0
cj-sapong;SKC;31;24;2210;365;514;71;27;0;5;2;0.08;11;354;19.23;0
matt-reis;NE;27;27;2430;364;579;62.9;2;1;0;0;0;169;195;0;0
alan-gordon;SJ;23;13;1297;363;534;68;20;0;2;7;0.49;15;348;40;0
jimmy-nielsen;SKC;34;34;3060;363;534;68;0;0;0;0;0;172;191;0;0
tressor-moreno;SJ;12;6;557;361;442;81.7;17;13;7;3;0.48;55;306;38.89;0
dan-kennedy;CHV;32;32;2880;359;637;56.4;0;0;0;0;0;180;179;0;0
carlos-rodriguez;DAL;24;12;1302;354;466;76;8;0;4;0;0;28;326;13.33;0
lewis-neal;DC;18;7;717;353;407;86.7;10;19;12;1;0.13;47;306;30.77;0
hendry-thomas;COL;8;8;695;351;395;88.9;2;0;0;0;0;27;324;0;0
nemanja-vukovic;CLB;15;12;1113;351;507;69.2;15;22;16;3;0.24;14;337;27.59;0
david-junior-lopes;LA;17;16;1407;346;477;72.5;1;0;0;0;0;23;323;0;0
maicon-santos;DC;26;16;1470;345;490;70.4;17;2;3;3;0.18;14;331;25;0
jack-mcinerney;PHI;25;18;1630;340;446;76.2;12;2;0;3;0.17;14;326;0;0
dominic-oduro;CHI;33;21;1823;336;422;79.6;24;0;2;3;0.15;3;333;15.38;0
alvaro-fernandez;CHI;13;12;943;335;448;74.8;13;2;1;1;0.1;21;314;7.69;0
alessandro-nesta;MTL;8;8;633;335;367;91.3;3;0;0;0;0;45;290;0;0
zac-macmath;PHI;32;32;2880;334;608;54.9;0;0;0;0;0;147;187;0;0
blas-perez;DAL;20;19;1705;334;519;64.3;18;0;1;4;0.21;17;317;33.33;0
camilo-sanvezzo;VAN;28;19;1719;330;500;66;15;57;24;7;0.37;25;305;26.09;0
kalif-alhassan;POR;16;10;827;329;434;75.8;15;9;12;2;0.22;21;308;24;0
jackson-goncalves;DAL;21;18;1732;328;465;70.5;21;9;6;7;0.36;17;311;11.11;0
steven-lenhart;SJ;26;18;1623;325;507;64.1;27;1;0;2;0.11;8;317;0;0
fabian-castillo;DAL;26;23;1892;322;457;70.5;17;8;12;3;0.14;16;306;26.67;0
david-estrada;SEA;17;12;1027;321;422;76.1;14;0;10;0;0;12;309;30.3;0
alex-caskey;SEA;20;12;1093;320;422;75.8;7;15;9;4;0.33;7;313;32.14;0
logan-emory;TOR;23;19;1621;320;486;65.8;1;0;0;0;0;47;273;0;0
jairo-arrieta;CLB;18;18;1534;318;436;72.9;25;0;3;4;0.23;4;314;37.5;0
tally-hall;HOU;33;33;2946;315;554;56.9;0;0;0;0;0;169;146;0;0
kwame-watson-siriboe;RSL;12;10;918;314;340;92.3;1;0;0;0;0;43;271;0;0
yordany-alvarez;RSL;15;5;500;313;373;83.9;3;0;0;0;0;19;294;0;0
brek-shea;DAL;21;20;1747;312;452;69;16;0;10;2;0.1;10;302;16.67;0
daniel-paladini;CHI;15;7;691;309;371;83.3;7;16;7;2;0.26;29;280;30.43;0
eric-avila;TOR;24;16;1366;307;414;74.2;15;4;14;3;0.2;18;289;33.33;0
shea-salinas;SJ;19;11;1100;306;417;73.4;18;32;31;7;0.57;8;298;31.31;0
michael-stephens;LA;23;6;724;305;379;80.5;6;0;1;2;0.25;17;288;9.09;0
kevin-hartman;DAL;30;30;2700;303;485;62.5;0;0;0;0;0;160;143;0;0
alvaro-fernandez;SEA;14;11;920;302;421;71.7;10;16;4;2;0.2;8;294;14.29;0
jorge-villafana;CHV;14;9;906;301;377;79.8;5;3;9;1;0.1;17;284;20;0
michael-harrington;SKC;11;9;877;300;394;76.1;6;0;9;1;0.1;30;270;30;0
andy-gruenebaum;CLB;33;33;2920;295;586;50.3;1;0;0;1;0.03;171;124;0;0
ugo-ihemelu;DAL;10;10;900;290;366;79.2;0;0;0;0;0;43;247;0;0
emiliano-dudar;DC;11;10;899;289;404;71.5;2;0;0;0;0;53;236;0;0
marco-di-vaio;MTL;17;16;1366;288;405;71.1;30;40;16;3;0.2;24;264;26.67;0
dane-richards;RBNY;17;17;1482;288;361;79.8;16;1;7;2;0.12;23;265;14.29;0
eric-brunner;POR;13;10;924;287;378;75.9;4;0;0;0;0;41;246;0;0
eric-hassli;VAN;18;9;897;284;402;70.7;6;0;2;3;0.3;17;267;28.57;0
paolo-cardozo;CHV;9;8;621;282;332;84.9;8;9;3;0;0;12;270;25;0
colin-clark;HOU;14;6;654;281;346;81.2;9;3;5;0;0;25;256;26.32;0
emilio-renteria;CLB;27;16;1542;280;395;70.9;18;0;8;3;0.18;4;276;17.02;0
sean-johnson;CHI;31;31;2766;277;448;61.8;0;0;0;1;0.03;111;166;0;0
matt-watson;VAN;15;10;969;274;367;74.7;4;0;0;0;0;17;257;0;0
jon-busch;SJ;32;32;2835;270;559;48.3;1;0;0;0;0;188;82;0;0
juan-pablo-angel;CHV;19;9;1004;268;343;78.1;16;0;2;0;0;18;250;28.57;0
ike-opara;SJ;16;7;763;267;313;85.3;2;0;0;0;0;29;238;0;0
sal-zizzo;POR;20;12;1174;266;382;69.6;23;28;25;4;0.31;9;257;30.86;0
eric-gehrig;CLB;12;8;812;264;355;74.4;4;0;1;1;0.11;44;220;50;0
matt-pickens;COL;32;32;2859;254;455;55.8;1;0;0;0;0;107;147;0;0
milos-kocic;TOR;27;27;2430;253;485;52.2;2;0;0;0;0;175;78;0;0
justin-meram;CLB;22;11;959;251;348;72.1;10;0;4;1;0.09;5;246;28.57;0
kamani-hill;COL;19;3;582;247;291;84.9;10;2;4;2;0.31;14;233;22.22;0
josh-saunders;LA;27;27;2430;247;508;48.6;1;0;0;0;0;95;152;0;0
laurent-courtois;CHV;17;9;773;246;295;83.4;10;27;15;1;0.12;14;232;23.44;0
aaron-maund;TOR;15;9;947;245;350;70;1;0;0;0;0;25;220;0;0
lamar-neagle;MTL;23;11;1086;244;347;70.3;14;0;7;2;0.17;8;236;26.92;0
conor-casey;COL;18;13;1156;242;365;66.3;15;0;4;3;0.23;18;224;22.22;0
