name;club;games_played;games_started;mins;completed_passes;total_pass;accurate_pass;key_passes;corner_kicks;succesfull_crosses;assists;assists_average_over_90_minutes;accurate_long_balls;succesfull_short_passes;cross_perc;free_kicks
kwame-watson-siriboe;RSL;7;7;630;219;236;92.8;3;0;0;0;0;6;213;0;0
jose-erick-correa;CHV;16;12;1054;218;283;77;12;0;0;0;0;4;214;0;0
raphael-augusto;DC;7;5;395;217;262;82.8;6;0;0;0;0;15;202;0;0
cordell-cato;SJ;20;10;1030;215;277;77.6;17;0;12;2;0.17;1;214;15;0
marvin-chavez;SJ;15;12;1053;211;278;75.9;22;45;35;1;0.09;12;199;33.33;0
justin-braun;TOR;21;8;779;208;279;74.5;11;0;1;2;0.23;4;204;6.67;0
donovan-ricketts;POR;32;32;2880;207;412;50.2;1;0;0;0;0;104;103;0;0
greg-cochrane;LA;12;9;848;205;282;72.7;7;0;10;0;0;8;197;27.78;0
dimitry-imbongo;NE;21;11;1041;205;273;75.1;14;0;3;4;0.35;4;201;25;0
joaquin-velazquez;CHV;12;12;985;205;330;62.1;1;0;0;0;0;20;185;0;0
kekuta-manneh;VAN;20;6;764;201;283;71;9;2;3;2;0.24;8;193;11.11;0
alvaro-rey;TOR;13;9;770;201;248;81;15;14;12;1;0.12;12;189;26.67;0
jose-kleberson;PHI;11;7;532;200;268;74.6;9;5;7;2;0.34;19;181;33.33;0
kalifa-cisse;NE;6;6;456;197;235;83.8;1;0;1;0;0;15;182;100;0
carlo-cudicini;LA;21;21;1890;197;338;58.3;0;0;0;0;0;91;106;0;0
conor-doyle;DC;14;8;805;190;265;71.7;3;0;1;1;0.11;4;186;7.14;0
devon-sandoval;RSL;17;10;885;189;250;75.6;11;0;0;0;0;3;186;0;0
andrew-wiedeman;TOR;14;9;821;187;246;76;7;0;3;1;0.11;6;181;20;0
andy-gruenebaum;CLB;21;21;1890;186;421;44.2;0;0;0;0;0;125;61;0;0
sean-johnson;CHI;28;28;2520;186;443;42;1;0;0;0;0;116;70;0;0
;TOR;15;11;1072;185;270;68.5;8;1;7;3;0.25;2;183;23.33;0
mechack-jerome;SKC;10;8;677;185;273;67.8;4;0;6;1;0.13;31;154;21.43;0
lionard-pajoy;DC;20;11;1130;185;224;82.6;9;1;4;0;0;10;175;26.67;0
michael-lahoud;PHI;9;3;464;184;231;79.7;1;0;0;0;0;14;170;0;0
cam-weaver;HOU;22;6;709;184;285;64.6;14;0;3;0;0;2;182;50;0
nana-attakora;SJ;8;7;657;183;238;76.9;1;0;1;1;0.14;18;165;50;0
robbie-rogers;LA;11;7;602;183;230;79.6;11;6;7;1;0.15;2;181;16.67;0
german-mera;COL;13;6;577;181;219;82.7;3;0;0;0;0;18;163;0;0
clarence-goodson;SJ;9;9;791;180;245;73.5;1;0;0;0;0;18;162;0;0
mario-martinez-x1781;SEA;10;5;503;179;230;77.8;12;17;9;1;0.18;15;164;25.71;0
erick-neres-da-cruz;DAL;9;8;652;178;223;79.8;0;0;0;0;0;14;164;0;0
darren-mattocks;VAN;20;8;911;177;235;75.3;14;1;2;1;0.1;6;171;28.57;0
vicente-sanchez;COL;8;7;623;177;243;72.8;5;10;6;4;0.58;16;161;23.08;0
karl-ouimette;MTL;7;6;547;175;227;77.1;0;0;0;0;0;8;167;0;0
andrew-wenger;MTL;24;8;853;175;251;69.7;11;0;3;3;0.32;3;172;33.33;0
marvin-iraheta;CHV;13;5;551;174;235;74;1;0;0;0;0;19;155;0;0
kyle-bekker;TOR;9;3;335;173;212;81.6;3;7;1;0;0;20;153;6.25;0
pablo-mastroeni;COL;7;5;305;171;197;86.8;3;0;0;0;0;11;160;0;0
mauro-diaz;DAL;10;5;423;169;213;79.3;13;17;6;2;0.43;14;155;23.08;0
david-estrada;SEA;17;4;498;169;210;80.5;4;0;3;0;0;4;165;37.5;0
sainey-nyassi;DC;14;7;676;169;211;80.1;1;0;6;0;0;2;167;17.65;0
alain-rochat;DC;5;4;404;169;224;75.5;3;3;2;0;0;20;149;20;0
;SKC;16;10;844;167;221;75.6;8;2;5;1;0.11;5;162;16.67;0
matt-reis;NE;12;12;995;167;262;63.7;0;0;0;0;0;87;80;0;0
chad-barrett;NE;19;8;622;166;238;69.8;7;0;1;2;0.29;10;156;14.29;0
juan-luis-anangono;CHI;13;9;839;163;238;68.5;8;0;0;1;0.11;0;163;0;0
dan-gargan;SJ;8;6;591;163;222;73.4;1;0;2;1;0.15;13;150;22.22;0
julio-morales;CHV;17;9;769;163;204;79.9;5;0;0;0;0;2;161;0;0
kofi-opare;LA;6;6;534;163;193;84.5;0;0;0;0;0;21;142;0;0
andrea-pisanu;MTL;14;8;631;163;221;73.8;18;17;14;1;0.14;14;149;40;0
marcos-sanchez;DC;9;6;508;163;201;81.1;8;3;5;0;0;10;153;35.71;0
jay-demerit;VAN;8;7;607;162;194;83.5;1;0;0;0;0;11;151;0;0
steve-zakuani;SEA;8;6;492;162;194;83.5;10;0;4;1;0.18;8;154;18.18;0
tommy-meyer;LA;7;5;494;161;212;75.9;1;0;1;0;0;20;141;50;0
ty-harden;SJ;7;7;596;155;210;73.8;2;0;0;0;0;16;139;0;0
adam-moffat;SEA;6;4;386;154;207;74.4;1;0;1;0;0;11;143;25;0
david-carney;RBNY;7;7;630;153;224;68.3;6;1;5;0;0;20;133;31.25;0
alex-caskey;SEA;10;5;430;153;201;76.1;6;1;4;0;0;8;145;57.14;0
stephen-keel;DAL;8;5;497;150;174;86.2;1;0;0;0;0;18;132;0;0
pablo-mastroeni;LA;9;3;266;150;173;86.7;3;0;0;1;0.34;8;142;0;0
marcelo-saragosa;DC;8;4;410;150;192;78.1;1;0;0;0;0;14;136;0;0
dennis-iapichino;DC;6;4;382;148;200;74;2;4;3;0;0;18;130;18.75;0
daniele-paponi;MTL;16;8;800;148;207;71.5;12;0;2;1;0.11;4;144;50;0
terry-dunfield;TOR;4;4;311;147;183;80.3;1;2;0;0;0;13;134;0;0
andy-dorman;NE;12;3;400;145;191;75.9;2;0;0;1;0.22;10;135;0;0
conor-shanosky;DC;5;3;355;143;186;76.9;0;0;0;0;0;18;125;0;0
jose-adolfo-valencia;POR;21;5;636;142;175;81.1;9;1;1;3;0.42;4;138;9.09;0
frederic-piquionne;POR;21;7;783;140;218;64.2;8;0;2;5;0.57;8;132;11.11;0
bryan-de-la-fuente;CHV;11;11;884;139;215;64.7;9;1;6;0;0;4;135;20;0
tony-cascio;COL;13;4;530;136;183;74.3;7;0;4;0;0;9;127;28.57;0
antoine-hoppenot;PHI;30;2;732;136;200;68;9;0;6;2;0.25;2;134;30;0
mark-bloom;TOR;6;6;540;135;188;71.8;5;0;6;1;0.17;6;129;60;0
john-bostock;TOR;7;4;388;135;169;79.9;5;7;3;0;0;10;125;12;0
collin-martin;DC;7;4;359;134;160;83.8;6;6;3;1;0.25;6;128;33.33;0
ryan-guy;NE;11;8;636;131;199;65.8;6;0;4;0;0;5;126;22.22;0
jerry-bengtson;NE;16;12;1055;128;205;62.4;10;0;2;0;0;4;124;40;0
kevan-george;CLB;11;3;435;126;161;78.3;2;0;0;0;0;12;114;0;0
taylor-kemp;DC;8;6;530;126;193;65.3;6;10;7;0;0;11;115;20;0
danny-mwanga;COL;13;5;556;124;155;80;6;0;1;1;0.16;3;121;6.67;0
david-ousted;VAN;13;13;1170;124;240;51.7;1;0;0;0;0;65;59;0;0
erik-hurtado;VAN;15;4;489;120;154;77.9;5;6;1;2;0.37;5;115;6.25;0
ryan-miller;POR;7;4;350;120;150;80;2;0;1;0;0;5;115;14.29;0
carlos-ruiz;DC;13;5;528;118;167;70.7;7;0;1;0;0;6;112;33.33;0
walker-zimmerman;DAL;7;4;411;116;142;81.7;1;0;0;0;0;10;106;0;0
eric-gehrig;CLB;6;6;540;114;166;68.7;0;0;0;0;0;14;100;0;0
wandrille-lefevre;MTL;6;4;397;112;147;76.2;0;0;0;1;0.23;28;84;0;0
matt-lampson;CLB;13;13;1170;110;240;45.8;0;0;0;0;0;72;38;0;0
jack-mcbean;LA;15;7;554;110;160;68.8;3;0;0;2;0.32;2;108;0;0
juan-agudelo;CHV;6;4;381;108;148;73;5;0;1;1;0.24;3;105;20;0
jason-johnson;HOU;13;4;428;108;139;77.7;5;0;0;0;0;2;106;0;0
kevin-alston;NE;9;6;523;102;138;73.9;1;0;0;0;0;3;99;0;0
steve-purdy;CHV;8;5;478;101;144;70.1;0;0;0;0;0;3;98;0;0
blake-smith;MTL;16;0;276;100;128;78.1;6;4;5;1;0.33;1;99;27.78;0
corey-hertzog;VAN;7;6;428;97;126;77;1;0;1;1;0.21;2;95;25;0
ramon-nunez;DAL;10;0;253;97;125;77.6;3;2;4;3;1.07;6;91;33.33;0
brian-ching;HOU;14;0;232;95;128;74.2;6;0;0;1;0.39;0;95;0;0
jaime-penedo;LA;9;9;810;95;196;48.5;0;0;0;0;0;44;51;0;0
ethan-finlay;CLB;19;3;391;94;139;67.6;10;9;4;0;0;1;93;18.18;0
peter-luccin;DAL;3;2;201;94;109;86.2;5;1;0;0;0;8;86;0;0
jaime-castrillon;COL;11;2;371;93;122;76.2;4;1;0;0;0;5;88;0;0
sherjill-macdonald;CHI;13;7;579;92;137;67.2;8;0;1;1;0.16;3;89;14.29;0
london-woodberry;DAL;8;3;363;90;118;76.3;1;0;0;0;0;12;78;0;0
konrad-warzycha;CLB;13;2;272;89;122;73;2;0;2;0;0;14;75;50;0
leo-fernandes;PHI;7;3;281;88;114;77.2;2;0;0;0;0;8;80;0;0
jaime-frias-flores;CHV;4;3;261;87;111;78.4;1;0;0;0;0;5;82;0;0
jose-manuel-rivera;CHV;9;3;266;86;109;78.9;2;5;2;0;0;5;81;40;0
gabriel-torres;COL;7;5;507;86;109;78.9;5;0;1;1;0.18;11;75;16.67;0
rafael-garcia;LA;9;1;222;85;101;84.2;1;0;0;0;0;13;72;0;0
diego-calderon;COL;4;4;304;84;107;78.5;0;0;0;0;0;12;72;0;0
gabriel-farfan;PHI;6;3;312;84;113;74.3;1;0;0;0;0;4;80;0;0
maicon-santos;CHI;15;1;379;83;138;60.1;5;0;1;2;0.47;5;78;100;0
eric-hassli;DAL;15;4;429;83;123;67.5;3;0;0;1;0.21;9;74;0;0
colin-clark;LA;11;4;334;82;112;73.2;2;0;0;0;0;5;77;0;0
sal-zizzo;POR;10;2;255;82;103;79.6;3;1;5;0;0;5;77;25;0
chris-seitz;DAL;8;8;720;81;116;69.8;0;0;0;0;0;34;47;0;0
dom-dwyer;SKC;16;7;674;79;114;69.3;8;0;2;2;0.27;4;75;40;0
brad-ring;SJ;3;3;270;79;94;84;0;0;0;0;0;10;69;0;0
maxim-tissot;MTL;6;3;303;79;104;76;2;0;0;1;0.3;10;69;0;0
brandon-mcdonald;RSL;3;3;270;78;101;77.2;0;0;0;0;0;9;69;0;0
joe-willis;DC;9;9;810;77;188;41;1;0;0;0;0;40;37;0;0
bradley-wright-phillips;RBNY;7;4;337;77;112;68.8;1;0;0;1;0.27;2;75;0;0
josh-gardner;SKC;8;2;244;75;98;76.5;4;2;5;1;0.37;5;70;35.71;0
danny-califf;TOR;4;4;354;72;108;66.7;0;0;0;0;0;2;70;0;0
joe-cannon;VAN;10;10;900;72;155;46.5;0;0;0;0;0;36;36;0;0
carlo-chueca;CHV;5;1;148;71;81;87.7;5;7;1;1;0.61;5;66;10;0
laurent-courtois;CHV;5;3;265;71;91;78;5;8;4;0;0;4;67;26.67;0
martin-ponce;CHV;5;1;170;69;83;83.1;1;0;1;0;0;3;66;33.33;0
quincy-amarikwa;CHI;14;0;299;68;100;68;8;3;3;0;0;1;67;27.27;0
miller-bolanos;CHV;5;2;239;68;83;81.9;2;2;1;0;0;3;65;16.67;0
aaron-schoenfeld;CLB;10;3;310;68;106;64.2;4;0;1;1;0.29;1;67;33.33;0
kamani-hill;COL;6;2;188;67;83;80.7;4;0;1;0;0;0;67;25;0
jamie-smith;COL;6;1;168;67;79;84.8;2;5;2;0;0;6;61;15.38;0
cole-grossman;RSL;4;2;160;64;77;83.1;1;0;0;0;0;2;62;0;0
casey-townsend;DC;9;3;316;64;97;66;1;0;1;0;0;2;62;33.33;0
darrius-barnes;NE;6;4;416;63;89;70.8;0;0;0;1;0.22;4;59;0;0
brad-knighton;VAN;11;11;990;63;171;36.8;0;0;0;2;0.18;38;25;0;0
kevin-harbottle;COL;4;4;269;62;88;70.5;5;6;2;0;0;4;58;33.33;0
alvas-powell;POR;5;4;382;61;103;59.2;2;0;3;0;0;6;55;15;0
bobby-convey;SKC;3;2;122;60;67;89.5;1;1;3;0;0;2;58;60;0
mike-chabala;HOU;4;1;158;59;83;71.1;4;0;2;0;0;5;54;66.67;0
ryan-finley;CLB;14;3;430;58;79;73.4;1;0;1;1;0.21;0;58;25;0
connor-lade;RBNY;5;2;166;58;80;72.5;1;0;1;0;0;4;54;50;0
mehdi-ballouchy;SJ;5;1;118;57;66;86.4;1;2;1;0;0;4;53;20;0
bright-dike;TOR;7;5;430;57;84;67.9;6;0;0;0;0;4;53;0;0
rafael;DC;7;4;331;55;72;76.4;0;0;0;0;0;2;53;0;0
maximiliano-urruti;POR;5;4;314;55;70;78.6;4;0;0;0;0;4;51;0;0
michael-bustamante;RBNY;4;1;95;54;63;85.7;0;0;0;1;0.95;3;51;0;0
alexander-lopez;HOU;2;1;88;53;59;89.8;3;0;0;1;1.02;5;48;0;0
aaron-maund;RSL;3;3;270;51;70;72.9;0;0;0;0;0;3;48;0;0
aaron-wheeler;PHI;10;1;129;51;69;73.9;2;0;1;1;0.7;2;49;50;0
steven-kinney;CHI;2;2;180;48;69;69.6;1;0;0;0;0;6;42;0;0
bakary-soumare;PHI;3;3;261;47;63;74.6;0;0;0;0;0;3;44;0;0
sam-adekugbe;VAN;1;1;90;46;57;80.7;1;0;0;0;0;1;45;0;0
ruben-bover;RBNY;7;1;125;45;53;84.9;1;0;1;1;0.72;6;39;20;0
tom-heinemann;VAN;14;3;286;45;74;60.8;6;0;2;1;0.31;2;43;33.33;0
teal-bunbury;SKC;12;1;214;43;54;79.6;1;0;0;1;0.42;1;42;0;0
matthew-fondy;CHV;7;1;236;43;59;72.9;4;0;1;0;0;1;42;25;0
roger-torres;PHI;5;0;68;43;56;76.8;2;1;0;0;0;8;35;0;0
andre-akpan;RBNY;7;1;127;42;55;76.4;2;0;0;2;1.42;0;42;0;0
omar-cummings;HOU;11;1;190;42;52;80.8;4;0;1;0;0;2;40;16.67;0
sammy-ochoa;SEA;4;2;175;42;53;79.3;2;0;1;0;0;2;40;100;0
mike-fucito;SJ;7;2;228;41;56;73.2;1;0;1;0;0;0;41;14.29;0
paolo-tornaghi;CHI;6;6;540;41;100;41;0;0;0;0;0;21;20;0;0
logan-emory;TOR;3;3;238;39;65;60;3;0;2;0;0;3;36;100;0
hunter-jumper;CHI;2;2;180;38;58;65.5;0;0;1;1;0.5;3;35;25;0
jaime-alas;SJ;5;1;117;36;42;85.7;3;2;3;0;0;3;33;37.5;0
matt-kassel;PHI;5;0;90;36;43;83.7;1;0;1;0;0;2;34;33.33;0
jeff-attinella;RSL;5;4;399;35;91;38.5;0;0;0;0;0;18;17;0;0
giovani-casillas;CHV;5;2;182;35;43;81.4;3;0;4;0;0;2;33;30.77;0
bobby-warshaw;DAL;9;1;130;35;47;74.5;0;0;0;0;0;2;33;0;0
luiz-camargo;HOU;7;0;108;34;50;68;0;0;0;0;0;1;33;0;0
tim-melia;CHV;2;2;180;34;54;63;1;0;0;0;0;8;26;0;0
anthony-wallace;COL;6;0;107;34;47;72.3;2;0;2;0;0;4;30;20;0
marcus-hahnemann;SEA;4;4;360;31;61;50.8;0;0;0;0;0;21;10;0;0
charlie-rugg;LA;4;2;151;30;43;69.8;1;0;0;0;0;0;30;0;0
laurent-courtois;LA;6;0;83;28;32;87.5;1;1;2;1;1.08;0;28;18.18;0
brian-rowe;LA;4;4;360;28;63;44.4;0;0;0;0;0;13;15;0;0
milos-kocic;POR;2;2;180;27;56;48.2;0;0;0;1;0.5;13;14;0;0
jonas-elmer;TOR;3;1;128;24;43;55.8;0;0;0;0;0;2;22;0;0
kevin-ellis;SKC;2;1;113;23;36;63.9;1;0;0;0;0;1;22;0;0
josh-saunders;RSL;3;3;231;23;45;51.1;0;0;0;0;0;7;16;0;0
daniel-antunez;CHV;3;1;81;22;31;71;0;0;0;0;0;3;19;0;0
alex-dixon;HOU;2;0;19;20;21;95.2;2;0;0;0;0;8;12;0;0
shaun-francis;CHI;1;1;90;20;30;66.7;1;0;1;0;0;1;19;100;0
michael-seaton;DC;3;1;114;20;25;80;1;0;0;0;0;1;19;0;0
andrew-weber;SEA;3;2;225;20;36;55.6;0;0;0;0;0;8;12;0;0
greg-klazura;VAN;2;1;85;19;25;76;0;0;0;0;0;1;18;0;0
danny-koevermans;TOR;4;1;78;19;30;63.3;2;0;0;0;0;1;18;0;0
rauwshan-mckenzie;POR;1;1;90;17;21;81;0;0;0;0;0;4;13;0;0
anthony-arena;HOU;1;0;70;16;22;72.7;0;0;0;0;0;0;16;0;0
sam-garza;SJ;5;0;93;16;28;57.1;1;3;3;0;0;1;15;30;0
david-horst;POR;2;2;108;15;21;71.4;0;0;0;0;0;2;13;0;0
marius-obekop;RBNY;5;0;69;15;18;83.3;0;2;0;0;0;1;14;0;0
marcus-tracy;SJ;5;0;58;15;20;75;0;0;0;0;0;0;15;0;0
yazid-atouba;CHI;3;0;55;14;17;82.3;1;0;0;0;0;0;14;0;0
matt-pickens;COL;2;2;97;14;18;77.8;0;0;0;0;0;6;8;0;0
brian-ownby;HOU;3;0;52;13;18;72.2;1;0;1;0;0;1;12;33.33;0
john-stertzer;RSL;2;0;33;13;14;92.9;1;0;0;0;0;0;13;0;0
michael-videira;CHI;2;1;84;12;25;48;0;0;0;0;0;1;11;0;0
david-bingham;SJ;1;1;90;10;20;50;1;0;0;0;0;9;1;0;0
donnie-smith;NE;1;1;53;10;15;66.7;1;0;1;0;0;0;10;50;0
stefan-frei;TOR;1;1;90;9;17;52.9;0;0;0;0;0;7;2;0;0
eriq-zavaleta;SEA;5;0;31;9;12;75;0;0;0;0;0;0;9;0;0
charlie-davies;NE;4;0;23;8;9;88.9;0;0;0;0;0;0;8;0;0
dillon-serna;COL;1;0;13;8;9;88.9;1;0;0;0;0;0;8;0;0
steward-ceus;COL;1;1;90;7;13;53.9;0;0;0;0;0;3;4;0;0
bilal-duckett;NE;1;1;90;7;14;50;1;0;0;0;0;1;6;0;0
calum-mallace;MTL;2;0;36;7;11;63.6;0;0;0;0;0;1;6;0;0
maximiliano-urruti;TOR;2;0;37;7;10;70;0;0;0;0;0;2;5;0;0
evan-bush;MTL;1;1;90;6;9;66.7;0;0;0;0;0;3;3;0;0
phillip-lund;SEA;1;0;16;6;6;100;0;0;0;0;0;0;6;0;0
michael-thomas;TOR;1;0;12;6;6;100;0;0;0;0;0;1;5;0;0
don-anding;PHI;1;0;30;5;5;100;2;1;2;0;0;0;5;40;0
patrick-mclain;CHV;2;1;124;5;22;22.7;0;0;0;0;0;2;3;0;0
chris-albright;PHI;2;0;4;4;5;80;0;0;0;0;0;0;4;0;0
bradlee-baladez;DAL;1;0;27;4;8;50;0;0;0;0;0;0;4;0;0
servando-carrasco;HOU;3;0;26;4;6;66.7;0;0;0;0;0;1;3;0;0
dylan-remick;SEA;1;0;25;4;9;44.4;1;0;1;0;0;0;4;50;0
sinisa-ubiparipovic;MTL;1;0;5;4;5;80;0;0;0;0;0;0;4;0;0
josue-martinez;RBNY;1;0;11;3;3;100;0;0;0;0;0;0;3;0;0
amando-moreno;RBNY;2;0;2;3;3;100;0;0;0;0;0;0;3;0;0
michael-nanchoff;POR;1;0;8;3;4;75;0;0;0;0;0;0;3;0;0
robbie-russell;DC;1;0;6;3;5;60;0;0;0;0;0;0;3;0;0
emery-welshman;TOR;1;0;5;3;3;100;0;0;0;0;0;0;3;0;0
matt-miazga;RBNY;1;0;14;2;2;100;0;0;0;0;0;0;2;0;0
taylor-morgan;TOR;1;0;15;2;4;50;0;0;0;0;0;0;2;0;0
andre-akpan;COL;1;0;7;1;4;25;0;0;0;0;0;0;1;0;0
jimmy-medranda;SKC;1;0;1;1;1;100;0;0;0;0;0;0;1;0;0
aminu-abdallah;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
freddy-adu;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alam-syamsir;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bryce-alderson;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
scott-angevine;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
manny-aparicio;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
davy-armstrong;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rich-balchan;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
will-bates;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
drew-beckie;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tal-ben-haim;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ashton-bennett;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
federico-bessone;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
corben-bone;CHI;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
caleb-calvert;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
calen-carr;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
santiago-castano;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ian-christianson;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
caleb-clarke;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adam-clement;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
maxime-crepeau;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
danny-cruz;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
paulo-jr;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
paolo-delpiccolo;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tyler-deric;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bright-dike;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
rafinha;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gilberto-souza-jr;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
christian-duke;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-duran;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andrew-dykstra;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
yann-ekra;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
charles-eloundou;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alecko-eskandarian;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
steven-evans;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ashani-fairclough;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mobi-fehr;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alvaro-fernandez;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
lalo-fernandez;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ben-fisk-x9865;VAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
josh-ford;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
shaun-francis;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
arne-friedrich;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
danny-garcia;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bryan-gaul;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
blair-gavin;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
justen-glad;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jake-gleeson;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jesse-gonzalez;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alexandre-gonzalez-emerson;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brenton-griffiths;COL;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
kellen-gulley;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jordan-hamilton;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kevin-hartman;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
moises-hernandez;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cristhian-hernandez;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chandler-hoffman;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-horth;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
aaron-horton;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
baggio-husidic;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kyle-hyland;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ugo-ihemelu;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ante-jazic;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adam-johansson;SEA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
greg-jordan;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bryan-jordan;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
alec-kann;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ryan-kawulok;POR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jon-kempin;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kory-kindle;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brendan-king;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chris-konopka;PHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eric-kronberg;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gabe-latigue;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mikey-lopez;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adrian-lopez;MTL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
benji-lopez;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
erich-marscheider;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
enzo-martinez;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
