name;club;games_played;games_started;mins;completed_passes;total_pass;accurate_pass;key_passes;corner_kicks;succesfull_crosses;assists;assists_average_over_90_minutes;accurate_long_balls;succesfull_short_passes;cross_perc;free_kicks
chad-barrett;CHI;16;14;1174;0;0;0;0;0;0;4;0.31;0;0;0;0
guillermo-barros-schelotto;CLB;27;27;2216;0;0;0;0;0;0;19;0.77;0;0;0;0
kyle-beckerman;RSL;30;30;2683;0;0;0;0;0;0;2;0.07;0;0;0;0
david-beckham;LA;25;25;2248;0;0;0;0;0;0;10;0.4;0;0;0;0
tony-beltran;RSL;15;10;936;0;0;0;0;0;0;1;0.1;0;0;0;0
dan-benton;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nikolas-besagno;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cuauhtemoc-blanco;CHI;27;27;2398;0;0;0;0;0;0;11;0.41;0;0;0;0
scott-bolkan;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nat-borchers;RSL;29;29;2610;0;0;0;0;0;0;1;0.03;0;0;0;0
danleigh-borman;RBNY;15;7;721;0;0;0;0;0;0;0;0;0;0;0;0
jonathan-bornstein;CHV;21;19;1679;0;0;0;0;0;0;2;0.11;0;0;0;0
terry-boss;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
bobby-boswell;HOU;29;29;2610;0;0;0;0;0;0;1;0.03;0;0;0;0
andrew-boyens;RBNY;19;16;1506;0;0;0;0;0;0;0;0;0;0;0;0
andrew-boyens;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
justin-braun;CHV;24;12;1219;0;0;0;0;0;0;2;0.15;0;0;0;0
jim-brennan;TOR;28;27;2462;0;0;0;0;0;0;3;0.11;0;0;0;0
sam-brill;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matthew-britner;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
c-j-brown;CHI;3;2;194;0;0;0;0;0;0;0;0;0;0;0;0
kyle-brown;HOU;4;1;123;0;0;0;0;0;0;0;0;0;0;0;0
eric-brunner;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
edson-buddle;LA;27;26;2218;0;0;0;0;0;0;3;0.12;0;0;0;0
marc-burch;DC;28;21;1817;0;0;0;0;0;0;3;0.15;0;0;0;0
jose-burciaga-jr;COL;12;9;818;0;0;0;0;0;0;1;0.11;0;0;0;0
bobby-burling;CHV;20;18;1659;0;0;0;0;0;0;0;0;0;0;0;0
kevin-burns;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
preston-burpo;COL;13;13;1170;0;0;0;0;0;0;0;0;0;0;0;0
preston-burpo;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ray-burse;DAL;2;2;180;0;0;0;0;0;0;0;0;0;0;0;0
jon-busch;CHI;30;30;2700;0;0;0;0;0;0;0;0;0;0;0;0
tony-caig;HOU;7;6;602;0;0;0;0;0;0;0;0;0;0;0;0
geoff-cameron;HOU;23;8;921;0;0;0;0;0;0;2;0.2;0;0;0;0
scott-campbell;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
joe-cannon;SJ;30;30;2700;0;0;0;0;0;0;0;0;0;0;0;0
franco-caraccio;HOU;10;8;602;0;0;0;0;0;0;1;0.15;0;0;0;0
calen-carr;CHI;9;2;274;0;0;0;0;0;0;0;0;0;0;0;0
fred;DC;23;20;1690;0;0;0;0;0;0;4;0.21;0;0;0;0
brian-carroll;CLB;30;30;2692;0;0;0;0;0;0;2;0.07;0;0;0;0
jeff-carroll;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pat-carroll;DC;4;3;186;0;0;0;0;0;0;0;0;0;0;0;0
jose-carvallo;DC;1;1;90;0;0;0;0;0;0;0;0;0;0;0;0
conor-casey;COL;21;16;1313;0;0;0;0;0;0;2;0.14;0;0;0;0
mauricio-castro;NE;24;22;1584;0;0;0;0;0;0;3;0.17;0;0;0;0
danny-cepero;RBNY;2;2;180;0;0;0;0;0;0;0;0;0;0;0;0
mike-chabala;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kraig-chiles;CHV;5;2;195;0;0;0;0;0;0;1;0.46;0;0;0;0
brian-ching;HOU;25;24;2096;0;0;0;0;0;0;5;0.21;0;0;0;0
gabriel-cichero;RBNY;8;8;631;0;0;0;0;0;0;0;0;0;0;0;0
colin-clark;COL;29;26;2325;0;0;0;0;0;0;3;0.12;0;0;0;0
ricardo-clark;HOU;25;25;2205;0;0;0;0;0;0;1;0.04;0;0;0;0
ryan-cochrane;SJ;19;17;1535;0;0;0;0;0;0;1;0.06;0;0;0;0
nico-colaluca;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eloy-colombano;SKC;7;1;131;0;0;0;0;0;0;0;0;0;0;0;0
wilman-conde;CHI;22;19;1750;0;0;0;0;0;0;1;0.05;0;0;0;0
jimmy-conrad;SKC;30;30;2700;0;0;0;0;0;0;0;0;0;0;0;0
jon-conway;RBNY;28;28;2520;0;0;0;0;0;0;1;0.04;0;0;0;0
terry-cooke;COL;24;18;1698;0;0;0;0;0;0;12;0.64;0;0;0;0
kenny-cooper;DAL;30;30;2622;0;0;0;0;0;0;3;0.1;0;0;0;0
ryan-cordeiro;DC;8;1;207;0;0;0;0;0;0;1;0.43;0;0;0;0
matias-cordoba;RSL;7;2;173;0;0;0;0;0;0;0;0;0;0;0;0
ramiro-corrales;SJ;22;22;1895;0;0;0;0;0;0;2;0.09;0;0;0;0
bouna-coundoul;COL;17;17;1530;0;0;0;0;0;0;0;0;0;0;0;0
louis-crayton;DC;12;12;1080;0;0;0;0;0;0;0;0;0;0;0;0
adam-cristman;NE;18;16;1300;0;0;0;0;0;0;1;0.07;0;0;0;0
steve-cronin;LA;22;22;1935;0;0;0;0;0;0;0;0;0;0;0;0
omar-cummings;COL;26;17;1629;0;0;0;0;0;0;4;0.22;0;0;0;0
john-cunliffe;SJ;12;4;389;0;0;0;0;0;0;0;0;0;0;0;0
jeff-cunningham;DAL;11;11;951;0;0;0;0;0;0;2;0.19;0;0;0;0
jeff-cunningham;TOR;16;7;747;0;0;0;0;0;0;0;0;0;0;0;0
greg-curry;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jim-curtin;CHV;18;15;1382;0;0;0;0;0;0;0;0;0;0;0;0
jeff-curtin;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kenny-cutler;RSL;11;5;454;0;0;0;0;0;0;0;0;0;0;0;0
luciano-emilio;DC;27;25;2141;0;0;0;0;0;0;5;0.21;0;0;0;0
greg-dalby;COL;3;0;28;0;0;0;0;0;0;0;0;0;0;0;0
andrew-daniels;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
duilio-davino;DAL;23;22;1958;0;0;0;0;0;0;1;0.05;0;0;0;0
brad-davis;HOU;26;20;1800;0;0;0;0;0;0;8;0.4;0;0;0;0
dwayne-de-rosario;HOU;24;22;1948;0;0;0;0;0;0;2;0.09;0;0;0;0
michael-dello-russo;DAL;8;1;288;0;0;0;0;0;0;0;0;0;0;0;0
eric-denton;SJ;26;26;2209;0;0;0;0;0;0;2;0.08;0;0;0;0
kenny-deuchar;RSL;29;18;1557;0;0;0;0;0;0;2;0.12;0;0;0;0
danny-dichio;TOR;23;17;1445;0;0;0;0;0;0;3;0.19;0;0;0;0
john-diraimondo;COL;11;8;714;0;0;0;0;0;0;0;0;0;0;0;0
francis-doe;DC;12;4;435;0;0;0;0;0;0;0;0;0;0;0;0
eduardo-dominguez;LA;3;2;155;0;0;0;0;0;0;0;0;0;0;0;0
landon-donovan;LA;25;23;2136;0;0;0;0;0;0;9;0.38;0;0;0;0
kheli-dube;NE;21;13;1252;0;0;0;0;0;0;4;0.29;0;0;0;0
todd-dunivant;TOR;9;5;412;0;0;0;0;0;0;0;0;0;0;0;0
rod-dyachenko;DC;19;5;776;0;0;0;0;0;0;3;0.35;0;0;0;0
eric-ebert;CHV;7;2;256;0;0;0;0;0;0;0;0;0;0;0;0
oscar-echeverry;RBNY;9;7;581;0;0;0;0;0;0;0;0;0;0;0;0
maurice-edu;TOR;13;12;1104;0;0;0;0;0;0;1;0.08;0;0;0;0
brian-edwards;TOR;6;6;540;0;0;0;0;0;0;0;0;0;0;0;0
emmanuel-ekpo;CLB;17;7;742;0;0;0;0;0;0;1;0.12;0;0;0;0
cory-elenio;CLB;1;0;9;0;0;0;0;0;0;0;0;0;0;0;0
kilian-elkinson;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
facundo-erpen;COL;23;21;1854;0;0;0;0;0;0;1;0.05;0;0;0;0
alecko-eskandarian;CHV;11;8;656;0;0;0;0;0;0;2;0.27;0;0;0;0
fabian-espindola;RSL;12;8;642;0;0;0;0;0;0;0;0;0;0;0;0
roger-espinoza;SKC;22;12;1169;0;0;0;0;0;0;3;0.23;0;0;0;0
brad-evans;CLB;26;18;1756;0;0;0;0;0;0;1;0.05;0;0;0;0
argenis-fernandez;NE;2;0;61;0;0;0;0;0;0;0;0;0;0;0;0
dejair;CHV;3;1;128;0;0;0;0;0;0;1;0.7;0;0;0;0
robbie-findley;RSL;29;15;1493;0;0;0;0;0;0;5;0.3;0;0;0;0
gary-flood;NE;5;2;295;0;0;0;0;0;0;0;0;0;0;0;0
joe-franchino;NE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
joe-franchino;LA;15;10;886;0;0;0;0;0;0;0;0;0;0;0;0
sean-franklin;LA;27;26;2385;0;0;0;0;0;0;1;0.04;0;0;0;0
tomasz-frankowski;CHI;17;7;628;0;0;0;0;0;0;2;0.29;0;0;0;0
hunter-freeman;RBNY;14;10;953;0;0;0;0;0;0;1;0.09;0;0;0;0
hunter-freeman;TOR;7;7;606;0;0;0;0;0;0;0;0;0;0;0;0
gabe-gala;TOR;1;0;12;0;0;0;0;0;0;0;0;0;0;0;0
maykel-galindo;CHV;10;5;549;0;0;0;0;0;0;2;0.33;0;0;0;0
marcelo-gallardo;DC;15;14;1161;0;0;0;0;0;0;3;0.23;0;0;0;0
nick-garcia;SJ;24;24;2151;0;0;0;0;0;0;2;0.08;0;0;0;0
jason-garey;CLB;10;0;128;0;0;0;0;0;0;0;0;0;0;0;0
dan-gargan;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dan-gargan;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
derek-gaudet;TOR;1;0;27;0;0;0;0;0;0;0;0;0;0;0;0
eddie-gaven;CLB;24;22;1848;0;0;0;0;0;0;2;0.1;0;0;0;0
michael-gavin;LA;2;1;69;0;0;0;0;0;0;0;0;0;0;0;0
james-georgeff;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
joe-germanese;NE;1;0;20;0;0;0;0;0;0;0;0;0;0;0;0
michael-ghebru;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
cory-gibbs;COL;9;9;810;0;0;0;0;0;0;0;0;0;0;0;0
john-gilkerson;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
gavin-glinton;SJ;6;4;287;0;0;0;0;0;0;0;0;0;0;0;0
kevin-goldthwaite;RBNY;28;28;2438;0;0;0;0;0;0;2;0.07;0;0;0;0
rafael-gomes;COL;7;2;282;0;0;0;0;0;0;1;0.32;0;0;0;0
herculez-gomez;SKC;8;7;594;0;0;0;0;0;0;2;0.3;0;0;0;0
christian-gomez;COL;20;17;1423;0;0;0;0;0;0;6;0.38;0;0;0;0
herculez-gomez;COL;17;5;644;0;0;0;0;0;0;1;0.14;0;0;0;0
alan-gordon;LA;26;14;1314;0;0;0;0;0;0;7;0.48;0;0;0;0
francisco-lima;SJ;14;13;1183;0;0;0;0;0;0;2;0.15;0;0;0;0
ned-grabavoy;SJ;24;21;1709;0;0;0;0;0;0;4;0.21;0;0;0;0
mike-graczyk;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-graczyk;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kelly-gray;SJ;13;7;742;0;0;0;0;0;0;0;0;0;0;0;0
kelly-gray;COL;2;1;100;0;0;0;0;0;0;0;0;0;0;0;0
brian-grazier;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
leonard-griffin;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
andy-gruenebaum;CLB;1;1;90;0;0;0;0;0;0;0;0;0;0;0;0
bruno-guarda;DAL;12;9;822;0;0;0;0;0;0;1;0.11;0;0;0;0
ivan-guerrero;SJ;14;13;1014;0;0;0;0;0;0;0;0;0;0;0;0
ivan-guerrero;DC;13;13;1149;0;0;0;0;0;0;4;0.31;0;0;0;0
amado-guevara;TOR;21;20;1819;0;0;0;0;0;0;4;0.2;0;0;0;0
michael-gustavson;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;CHI;20;19;1660;0;0;0;0;0;0;1;0.05;0;0;0;0
brad-guzan;CHV;15;15;1350;0;0;0;0;0;0;0;0;0;0;0;0
anthony-hamilton;CHV;5;0;47;0;0;0;0;0;0;0;0;0;0;0;0
kevin-harmse;TOR;16;13;1077;0;0;0;0;0;0;0;0;0;0;0;0
michael-harrington;SKC;30;30;2597;0;0;0;0;0;0;2;0.07;0;0;0;0
atiba-harris;CHV;28;23;2014;0;0;0;0;0;0;5;0.22;0;0;0;0
kevin-hartman;SKC;30;30;2700;0;0;0;0;0;0;0;0;0;0;0;0
jordan-harvey;COL;15;13;1180;0;0;0;0;0;0;1;0.08;0;0;0;0
nick-hatzke;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matt-hatzke;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
john-michael-hayden;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jay-heaps;NE;30;30;2700;0;0;0;0;0;0;1;0.03;0;0;0;0
frankie-hejduk;CLB;24;24;2135;0;0;0;0;0;0;4;0.17;0;0;0;0
tyler-hemming;TOR;3;1;97;0;0;0;0;0;0;0;0;0;0;0;0
ezra-hendrickson;CLB;13;7;688;0;0;0;0;0;0;0;0;0;0;0;0
jason-hernandez;SJ;28;28;2451;0;0;0;0;0;0;1;0.04;0;0;0;0
nicolas-hernandez;CLB;5;1;110;0;0;0;0;0;0;0;0;0;0;0;0
andy-herron;CHI;17;4;529;0;0;0;0;0;0;0;0;0;0;0;0
william-hesmer;CLB;29;29;2610;0;0;0;0;0;0;0;0;0;0;0;0
vito-higgins;LA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chase-hilgenbrinck;NE;4;1;186;0;0;0;0;0;0;0;0;0;0;0;0
aaron-hohlbein;SKC;14;14;1158;0;0;0;0;0;0;1;0.08;0;0;0;0
stuart-holden;HOU;27;18;1652;0;0;0;0;0;0;4;0.22;0;0;0;0
david-horst;RSL;1;1;90;0;0;0;0;0;0;0;0;0;0;0;0
darren-huckerby;SJ;14;14;1211;0;0;0;0;0;0;4;0.3;0;0;0;0
justin-hughes;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
patrick-ianni;HOU;17;10;1010;0;0;0;0;0;0;1;0.09;0;0;0;0
;TOR;12;4;486;0;0;0;0;0;0;0;0;0;0;0;0
;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
amaechi-igwe;NE;11;6;568;0;0;0;0;0;0;0;0;0;0;0;0
ugo-ihemelu;COL;18;16;1493;0;0;0;0;0;0;0;0;0;0;0;0
andy-iro;CLB;18;11;1079;0;0;0;0;0;0;0;0;0;0;0;0
julius-james;TOR;13;10;899;0;0;0;0;0;0;0;0;0;0;0;0
greg-janicki;DC;3;3;216;0;0;0;0;0;0;0;0;0;0;0;0
nate-jaqua;HOU;14;11;901;0;0;0;0;0;0;4;0.4;0;0;0;0
ante-jazic;LA;15;14;1172;0;0;0;0;0;0;3;0.23;0;0;0;0
peguero-jean-philippe;SJ;3;1;122;0;0;0;0;0;0;0;0;0;0;0;0
jack-jewsbury;SKC;29;29;2548;0;0;0;0;0;0;7;0.25;0;0;0;0
diego-jimenez;RBNY;6;6;520;0;0;0;0;0;0;1;0.17;0;0;0;0
ryan-johnson;SJ;28;13;1535;0;0;0;0;0;0;1;0.06;0;0;0;0
will-johnson;RSL;9;9;810;0;0;0;0;0;0;0;0;0;0;0;0
bryan-jordan;LA;8;4;366;0;0;0;0;0;0;1;0.25;0;0;0;0
shalrie-joseph;NE;27;27;2384;0;0;0;0;0;0;1;0.04;0;0;0;0
george-josten;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ian-joy;RSL;19;18;1377;0;0;0;0;0;0;0;0;0;0;0;0
ryan-junge;CLB;5;3;283;0;0;0;0;0;0;0;0;0;0;0;0
kei-kamara;HOU;10;6;555;0;0;0;0;0;0;2;0.32;0;0;0;0
kei-kamara;SJ;12;11;997;0;0;0;0;0;0;0;0;0;0;0;0
diaz-kambere;TOR;1;1;90;0;0;0;0;0;0;0;0;0;0;0;0
macoumba-kandji;RBNY;5;2;270;0;0;0;0;0;0;2;0.67;0;0;0;0
andrew-kartunen;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kai-kasiguran;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stephen-keel;COL;6;6;540;0;0;0;0;0;0;0;0;0;0;0;0
dan-kennedy;CHV;9;8;699;0;0;0;0;0;0;0;0;0;0;0;0
tyler-kettering;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
thabiso-khumalo;DC;7;6;468;0;0;0;0;0;0;1;0.19;0;0;0;0
kosuke-kimura;COL;18;17;1438;0;0;0;0;0;0;0;0;0;0;0;0
stephen-king;CHI;20;8;854;0;0;0;0;0;0;1;0.11;0;0;0;0
dustin-kirby;RSL;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
quavas-kirk;DC;10;1;135;0;0;0;0;0;0;0;0;0;0;0;0
jovan-kirovski;COL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jovan-kirovski;SJ;9;1;154;0;0;0;0;0;0;0;0;0;0;0;0
chris-klein;LA;30;30;2685;0;0;0;0;0;0;7;0.23;0;0;0;0
sacha-kljestan;CHV;22;21;1941;0;0;0;0;0;0;7;0.32;0;0;0;0
gordon-kljestan;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
brad-knighton;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ibrahim-koroma;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
dema-kovalenko;RSL;22;19;1668;0;0;0;0;0;0;2;0.11;0;0;0;0
guy-roland-kpene;HOU;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
michael-kraus;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
eric-kronberg;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nick-labrocca;COL;30;28;2396;0;0;0;0;0;0;0;0;0;0;0;0
josh-lambo;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
jeff-larentowicz;NE;28;28;2437;0;0;0;0;0;0;2;0.07;0;0;0;0
jonathan-leathers;SKC;15;12;1093;0;0;0;0;0;0;0;0;0;0;0;0
chris-leitch;RBNY;17;14;1259;0;0;0;0;0;0;2;0.14;0;0;0;0
steven-lenhart;CLB;10;3;278;0;0;0;0;0;0;0;0;0;0;0;0
eddie-lewis;LA;8;8;711;0;0;0;0;0;0;2;0.25;0;0;0;0
andrea-lombardo;TOR;1;0;26;0;0;0;0;0;0;0;0;0;0;0;0
claudio-lopez;SKC;28;25;2265;0;0;0;0;0;0;7;0.28;0;0;0;0
amir-lowery;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
amir-lowery;SJ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
peter-lowry;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
mike-magee;RBNY;26;18;1665;0;0;0;0;0;0;1;0.05;0;0;0;0
abdoulie-mansally;NE;17;11;979;0;0;0;0;0;0;1;0.09;0;0;0;0
matias-mantilla;RSL;7;6;554;0;0;0;0;0;0;0;0;0;0;0;0
brandon-manzonelli;NE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
justin-mapp;CHI;30;26;2229;0;0;0;0;0;0;8;0.32;0;0;0;0
carlos-marinelli;SKC;15;7;778;0;0;0;0;0;0;3;0.35;0;0;0;0
lider-marmol;CHI;2;1;94;0;0;0;0;0;0;0;0;0;0;0;0
matt-marquess;SKC;5;4;381;0;0;0;0;0;0;1;0.24;0;0;0;0
jesse-marsch;CHV;25;24;2138;0;0;0;0;0;0;0;0;0;0;0;0
chad-marshall;CLB;29;29;2485;0;0;0;0;0;0;2;0.07;0;0;0;0
tyrone-marshall;TOR;24;23;2019;0;0;0;0;0;0;0;0;0;0;0;0
gonzalo-martinez;DC;26;22;2102;0;0;0;0;0;0;2;0.09;0;0;0;0
pablo-mastroeni;COL;25;23;2004;0;0;0;0;0;0;0;0;0;0;0;0
clint-mathis;RSL;11;6;590;0;0;0;0;0;0;0;0;0;0;0;0
gerson-mayen;CHV;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
matthew-mbuta;RBNY;2;1;86;0;0;0;0;0;0;0;0;0;0;0;0
brian-mcbride;CHI;11;10;932;0;0;0;0;0;0;2;0.19;0;0;0;0
dax-mccarty;DAL;17;8;821;0;0;0;0;0;0;2;0.22;0;0;0;0
brandon-mcdonald;LA;16;10;1036;0;0;0;0;0;0;1;0.09;0;0;0;0
rauwshan-mckenzie;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ryan-mcmahen;SKC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tom-mcmanus;COL;22;15;1307;0;0;0;0;0;0;2;0.14;0;0;0;0
devon-mctavish;DC;26;25;2223;0;0;0;0;0;0;4;0.16;0;0;0;0
domenic-mediate;DC;8;4;437;0;0;0;0;0;0;0;0;0;0;0;0
chris-megaloudis;RBNY;1;0;35;0;0;0;0;0;0;0;0;0;0;0;0
joey-melo;TOR;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
carlos-mendes;RBNY;17;10;964;0;0;0;0;0;0;0;0;0;0;0;0
francisco-mendoza;CHV;28;28;2434;0;0;0;0;0;0;4;0.15;0;0;0;0
bruno-menezes;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
kevin-mesa;RBNY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
stefani-miglioranzi;CLB;14;7;471;0;0;0;0;0;0;1;0.19;0;0;0;0
ryan-miller;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ryan-miller;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
adam-moffat;CLB;7;6;513;0;0;0;0;0;0;0;0;0;0;0;0
david-monsalve;DAL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
drew-moor;DAL;27;27;2430;0;0;0;0;0;0;1;0.04;0;0;0;0
justin-moose;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
javier-morales;RSL;29;29;2511;0;0;0;0;0;0;15;0.54;0;0;0;0
alejandro-moreno;CLB;27;27;2428;0;0;0;0;0;0;4;0.15;0;0;0;0
jaime-moreno;DC;25;21;1861;0;0;0;0;0;0;10;0.48;0;0;0;0
kurt-morsink;SKC;21;13;1215;0;0;0;0;0;0;3;0.22;0;0;0;0
yura-movsisyan;RSL;22;13;1229;0;0;0;0;0;0;1;0.07;0;0;0;0
brian-mullan;HOU;30;28;2343;0;0;0;0;0;0;5;0.19;0;0;0;0
richard-mulrooney;HOU;23;22;2025;0;0;0;0;0;0;4;0.18;0;0;0;0
mike-munoz;LA;1;0;9;0;0;0;0;0;0;0;0;0;0;0;0
dane-murphy;DC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
chance-myers;SKC;10;7;681;0;0;0;0;0;0;0;0;0;0;0;0
paulo-nagamura;CHV;24;24;2062;0;0;0;0;0;0;3;0.13;0;0;0;0
bryan-namoff;DC;27;27;2398;0;0;0;0;0;0;0;0;0;0;0;0
franco-niell;DC;7;3;279;0;0;0;0;0;0;1;0.32;0;0;0;0
alex-nimo;RSL;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
nick-noble;CHI;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
pat-noonan;CLB;11;6;531;0;0;0;0;0;0;2;0.34;0;0;0;0
tino-nunez;RSL;9;2;263;0;0;0;0;0;0;0;0;0;0;0;0
roberto-nurse;CHV;5;2;241;0;0;0;0;0;0;0;0;0;0;0;0
patrick-nyarko;CHI;9;2;159;0;0;0;0;0;0;0;0;0;0;0;0
sainey-nyassi;NE;25;18;1661;0;0;0;0;0;0;1;0.05;0;0;0;0
stanley-nyazamba;CLB;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ciaran-o-brien;COL;1;0;19;0;0;0;0;0;0;0;0;0;0;0;0
ronnie-o-brien;SJ;28;28;2286;0;0;0;0;0;0;6;0.24;0;0;0;0
danny-o-rourke;CLB;28;28;2452;0;0;0;0;0;0;4;0.15;0;0;0;0
dominic-oduro;DAL;25;9;992;0;0;0;0;0;0;2;0.18;0;0;0;0
jamison-olave;RSL;23;23;2006;0;0;0;0;0;0;0;0;0;0;0;0
ben-olsen;DC;1;0;15;0;0;0;0;0;0;0;0;0;0;0;0
pat-onstad;HOU;24;24;2098;0;0;0;0;0;0;0;0;0;0;0;0
