name;club;games_played;games_started;mins;goals_against;aerial_duels;areial_duel_perc;clearances;fouls;interception
keith-makubuya;TOR;1;0;45;2;2;0;0;0;0
alexandre-morfaw;VAN;2;1;135;2;0;0;1;4;3
pat-noonan;SEA;9;2;259;2;3;0;6;2;2
sammy-ochoa;SEA;4;0;100;2;3;66.7;0;0;0
brian-umony;POR;6;0;131;2;5;80;2;3;2
artur-aghasyan;RSL;4;1;98;1;1;0;0;5;0
chris-agorsor;RSL;1;0;10;1;0;0;0;0;0
korede-aiyegbusi;SKC;3;1;94;1;2;0;8;1;3
stephane-auvray;RBNY;6;1;124;1;1;0;1;3;3
brandon-barklage;DC;4;0;38;1;1;0;0;1;2
david-bingham;SJ;1;1;90;1;0;0;1;0;0
alex-dixon;HOU;7;0;84;1;1;100;2;1;1
kheli-dube;NE;5;0;114;1;1;100;1;2;1
david-estrada;SEA;3;1;108;1;1;100;0;1;4
victor-estupinan;CHV;9;3;320;1;7;28.6;4;10;1
nelson-gonzalez;RSL;6;2;174;1;1;0;0;4;0
maxwell-griffin;SJ;4;0;46;1;2;0;0;0;1
cole-grossman;CLB;2;0;12;1;1;100;0;0;0
omar-jasseh;SJ;1;0;13;1;0;0;0;0;0
peterson-joseph;SKC;1;0;8;1;0;0;0;0;1
macoumba-kandji;COL;9;1;123;1;2;0;1;2;1
matt-kassel;RBNY;2;0;82;1;1;0;4;1;3
robbie-keane;LA;4;3;275;1;1;0;0;1;0
marko-maric;CHI;1;0;19;1;0;0;0;1;0
gerson-mayen;CHV;4;1;106;1;0;0;0;2;1
miguel-montano-x6112;SEA;2;0;31;1;1;100;0;1;0
davis-paul;CHI;1;1;45;1;2;100;2;0;0
zach-pfeffer;PHI;3;2;136;1;0;0;0;1;1
john-rooney;RBNY;5;0;48;1;0;0;1;0;0
soony-saad;SKC;4;0;39;1;0;0;0;1;0
ryan-smith-x7230;SKC;6;2;294;1;0;0;0;0;1
ilija-stolica;NE;2;0;73;1;2;0;0;2;1
andrew-wiedeman;DAL;3;0;59;1;1;0;0;0;1
edmundo-zura;SJ;1;0;19;1;0;0;0;0;0
eddie-ababio;COL;0;0;0;0;0;0;0;0;0
andy-adlard;CLB;0;0;0;0;0;0;0;0;0
chris-agorsor;PHI;0;0;0;0;0;0;0;0;0
bryce-alderson;VAN;0;0;0;0;0;0;0;0;0
sergio-arias;CHV;0;0;0;0;0;0;0;0;0
michael-augustine;NE;0;0;0;0;0;0;0;0;0
marcos-paullo;RBNY;0;0;0;0;0;0;0;0;0
carlos-borja;CHV;0;0;0;0;0;0;0;0;0
danleigh-borman;RBNY;2;1;91;0;1;100;5;1;0
terry-boss;SEA;0;0;0;0;0;0;0;0;0
elbekay-bouchiba;TOR;0;0;0;0;0;0;0;0;0
freddie-braun;POR;0;0;0;0;0;0;0;0;0
kyle-brown;NE;0;0;0;0;0;0;0;0;0
mike-burke;DAL;0;0;0;0;0;0;0;0;0
ray-burse;CLB;0;0;0;0;0;0;0;0;0
pablo-campos;RSL;0;0;0;0;0;0;0;0;0
junior-carreiro;DC;0;0;0;0;0;0;0;0;0
;SKC;0;0;0;0;0;0;0;0;0
steward-ceus;COL;0;0;0;0;0;0;0;0;0
chukwudi-chijindu;CHV;0;0;0;0;0;0;0;0;0
conor-chinn;RSL;0;0;0;0;0;0;0;0;0
giorgi-chirgadze;RBNY;0;0;0;0;0;0;0;0;0
ousmane-dabo;NE;3;3;148;0;3;66.7;3;1;2
kyle-davies;TOR;1;0;21;0;0;0;0;1;0
philippe-davies;VAN;0;0;0;0;0;0;0;0;0
kyle-davies;DAL;0;0;0;0;0;0;0;0;0
bryan-de-la-fuente;CHV;0;0;0;0;0;0;0;0;0
tyler-deric;HOU;0;0;0;0;0;0;0;0;0
;DAL;0;0;0;0;0;0;0;0;0
alec-dufty;CHI;0;0;0;0;0;0;0;0;0
edson-edward;DAL;0;0;0;0;0;0;0;0;0
kevin-ellis;SKC;0;0;0;0;0;0;0;0;0
steven-emory;COL;0;0;0;0;0;0;0;0;0
gabriel-ferrari;CHI;3;0;17;0;0;0;0;3;0
josh-ford;SEA;0;0;0;0;0;0;0;0;0
juan-diego-gonzalez;PHI;0;0;0;0;0;0;0;0;0
taylor-graham;SEA;0;0;0;0;0;0;0;0;0
jordan-graye;HOU;0;0;0;0;0;0;0;0;0
leandre-griffit;TOR;0;0;0;0;0;0;0;0;0
leandre-griffit;CLB;1;0;2;0;1;100;0;0;0
andy-gruenebaum;CLB;2;2;180;0;0;0;2;0;0
kellen-gulley;CHI;0;0;0;0;0;0;0;0;0
kevin-guppy;LA;0;0;0;0;0;0;0;0;0
kevin-guppy;POR;0;0;0;0;0;0;0;0;0
chase-harrison;PHI;0;0;0;0;0;0;0;0;0
moises-hernandez;DAL;0;0;0;0;0;0;0;0;0
corey-hertzog;RBNY;5;0;35;0;0;0;0;0;0
thorne-holder;PHI;0;0;0;0;0;0;0;0;0
michael-holody;COL;0;0;0;0;0;0;0;0;0
aaron-horton;CLB;1;0;1;0;0;0;0;0;0
alex-horwath;RBNY;1;1;90;0;0;0;1;0;0
sacir-hot;RBNY;0;0;0;0;0;0;0;0;0
levi-houapeu;PHI;0;0;0;0;0;0;0;0;0
josh-janniere;COL;0;0;0;0;0;0;0;0;0
mike-jones;SKC;0;0;0;0;0;0;0;0;0
mike-jones;RBNY;1;0;1;0;0;0;0;0;0
ian-joyce;COL;0;0;0;0;0;0;0;0;0
jon-kempin;SKC;0;0;0;0;0;0;0;0;0
thabiso-khumalo;DC;0;0;0;0;0;0;0;0;0
ryan-kinne;NE;1;0;1;0;0;0;0;0;0
steven-kinney;CHI;0;0;0;0;0;0;0;0;0
alan-koger;NE;0;0;0;0;0;0;0;0;0
chris-konopka;CLB;0;0;0;0;0;0;0;0;0
josh-lambo;DAL;0;0;0;0;0;0;0;0;0
morgan-langley;PHI;1;0;10;0;1;0;0;1;0
tyler-lassiter;RBNY;0;0;0;0;0;0;0;0;0
bryan-leyva;DAL;0;0;0;0;0;0;0;0;0
nicholas-lindsay;TOR;0;0;0;0;0;0;0;0;0
otto-loewy;NE;0;0;0;0;0;0;0;0;0
rodrigo-lopez;POR;0;0;0;0;0;0;0;0;0
jimmy-maurer;RBNY;0;0;0;0;0;0;0;0;0
dustin-mccarty;LA;0;0;0;0;0;0;0;0;0
jimmy-mclaughlin;PHI;0;0;0;0;0;0;0;0;0
devon-mctavish;DC;0;0;0;0;0;0;0;0;0
tim-melia;RSL;0;0;0;0;0;0;0;0;0
bryan-meredith;SEA;0;0;0;0;0;0;0;0;0
andre-luiz;SJ;0;0;0;0;0;0;0;0;0
nico-muniz;RSL;0;0;0;0;0;0;0;0;0
tim-murray;NE;0;0;0;0;0;0;0;0;0
david-myrie;PHI;0;0;0;0;0;0;0;0;0
francisco-navas-cobo;HOU;0;0;0;0;0;0;0;0;0
;SEA;0;0;0;0;0;0;0;0;0
brian-nielsen;RBNY;1;0;4;0;0;0;0;1;0
dominic-oduro;HOU;1;0;29;0;0;0;0;0;0
lawrence-olum;SKC;1;0;13;0;0;0;0;0;1
demitrius-omphroy;TOR;1;0;1;0;0;0;0;0;0
seth-owusu;CHV;0;0;0;0;0;0;0;0;0
pari-pantazopoulos;CHI;0;0;0;0;0;0;0;0;0
brian-perk;LA;1;1;90;0;0;0;0;0;0
victor-pineda;CHI;0;0;0;0;0;0;0;0;0
santiago-prim;CLB;0;0;0;0;0;0;0;0;0
kyle-reynish;RSL;1;1;90;0;0;0;1;0;0
ryan-richter;PHI;0;0;0;0;0;0;0;0;0
alex-riggs;CLB;0;0;0;0;0;0;0;0;0
carl-robinson;RBNY;2;0;54;0;1;100;3;2;2
richard-sanchez;DAL;0;0;0;0;0;0;0;0;0
amadou-sanyang;SEA;1;0;8;0;0;0;0;0;1
marcelo-saragosa;CHV;0;0;0;0;0;0;0;0;0
teddy-schneider;RBNY;0;0;0;0;0;0;0;0;0
mike-seamon;SEA;0;0;0;0;0;0;0;0;0
conor-shanosky;DC;0;0;0;0;0;0;0;0;0
chris-sharpe;COL;0;0;0;0;0;0;0;0;0
seth-sinovic;NE;0;0;0;0;0;0;0;0;0
ben-sippola;CLB;0;0;0;0;0;0;0;0;0
josue-soto;HOU;0;0;0;0;0;0;0;0;0
andrew-sousa;NE;0;0;0;0;0;0;0;0;0
nathan-sturgis;RSL;0;0;0;0;0;0;0;0;0
brian-sylvestre;VAN;0;0;0;0;0;0;0;0;0
joe-tait;PHI;0;0;0;0;0;0;0;0;0
chris-taylor;POR;0;0;0;0;0;0;0;0;0
tony-tchani;RBNY;2;1;112;0;6;50;4;3;1
michael-tetteh;SEA;0;0;0;0;0;0;0;0;0
ryan-thomas;LA;1;0;13;0;0;0;0;1;2
michael-thomas;SKC;0;0;0;0;0;0;0;0;0
spencer-thompson;POR;0;0;0;0;0;0;0;0;0
donny-toia;RSL;0;0;0;0;0;0;0;0;0
jonathan-top;DAL;0;0;0;0;0;0;0;0;0
victor-ulloa;DAL;1;0;9;0;0;0;0;0;0
korey-veeder;CLB;0;0;0;0;0;0;0;0;0
kwame-watson-siriboe;CHI;0;0;0;0;0;0;0;0;0
andrew-weber;SJ;0;0;0;0;0;0;0;0;0
josh-williams;CLB;0;0;0;0;0;0;0;0;0
