name;club;games_played;games_started;mins;goals_against;aerial_duels;areial_duel_perc;clearances;fouls;interception
jimmy-nielsen;SKC;34;34;3060;27;0;0;19;0;0
jeff-parke;SEA;30;29;2568;27;92;58.7;188;32;120
nat-borchers;RSL;26;26;2340;26;53;67.9;177;16;57
hassoun-camara;MTL;20;19;1663;26;63;76.2;148;21;58
marvin-chavez;SJ;27;23;1910;26;15;26.7;15;38;21
simon-dawkins;SJ;27;21;1846;26;11;18.2;5;26;22
arne-friedrich;CHI;23;22;1832;26;65;64.6;129;16;71
ryan-guy;NE;23;20;1832;26;102;47.1;45;21;43
kei-kamara;SKC;33;32;2871;26;252;67.9;53;46;53
chris-korb;DC;26;22;2051;26;16;43.8;92;18;46
javier-morales;RSL;29;23;2118;26;13;15.4;7;42;13
andy-najar;DC;25;22;2045;26;31;38.7;63;26;68
jermaine-taylor;HOU;27;26;2334;26;101;74.3;143;15;99
jairo-arrieta;CLB;18;18;1534;25;48;22.9;3;21;3
kyle-beckerman;RSL;30;29;2592;25;24;50;64;57;87
marc-burch;SEA;29;19;1824;25;19;47.4;63;16;50
dejan-jakovic;DC;23;21;1861;25;37;73;106;19;78
danny-o-rourke;CLB;21;18;1603;25;34;44.1;49;30;55
lovel-palmer;POR;19;15;1331;25;27;33.3;40;12;23
ben-zemanski;CHV;22;18;1649;25;27;37;21;24;35
tony-cascio;COL;29;18;1692;24;55;41.8;4;24;7
fabian-castillo;DAL;26;23;1892;24;16;12.5;5;20;14
maicon-santos;DC;26;16;1470;24;74;37.8;19;32;7
gabriel-gomez;PHI;24;18;1577;24;37;35.1;34;36;29
bill-hamid;DC;24;24;2087;24;0;0;22;1;1
jordan-harvey;VAN;26;18;1737;24;26;53.9;73;21;47
eddie-johnson;SEA;28;24;2120;24;156;49.4;32;40;3
dane-richards;RBNY;17;17;1482;24;15;20;3;39;13
shavar-thomas;MTL;15;13;1255;24;35;51.4;72;8;31
daniel-woolard;DC;20;20;1754;24;53;67.9;85;12;46
chris-birchall;CLB;18;17;1515;23;21;47.6;28;16;28
conor-casey;COL;18;13;1156;23;64;34.4;5;25;6
aurelien-collin;SKC;29;28;2490;23;162;71;211;57;104
wilman-conde;RBNY;17;16;1433;23;43;69.8;81;27;50
fabian-espindola;RSL;30;27;2293;23;44;50;7;46;11
raymon-gaddis;PHI;18;17;1475;23;20;45;45;19;53
danny-koevermans;TOR;16;12;1186;23;60;60;10;23;8
michael-lahoud;PHI;22;19;1547;23;13;46.1;24;21;54
jack-mcinerney;PHI;25;18;1630;23;49;34.7;7;24;7
chance-myers;SKC;30;28;2538;23;61;42.6;61;36;61
dominic-oduro;CHI;33;21;1823;23;44;20.4;14;21;11
marco-pappa;CHI;22;20;1615;23;24;25;9;28;18
mauro-rosales;SEA;27;25;2031;23;29;24.1;11;20;21
brek-shea;DAL;21;20;1747;23;64;56.3;18;28;14
casey-townsend;CHV;17;10;907;23;74;47.3;4;11;0
graham-zusi;SKC;32;31;2788;23;49;34.7;15;39;40
matt-besler;SKC;31;30;2769;22;106;71.7;237;26;99
brian-ching;HOU;30;13;1385;22;70;32.9;7;14;4
ramiro-corrales;SJ;22;19;1667;22;32;68.8;44;21;48
keon-daniel;PHI;22;17;1517;22;36;52.8;12;19;22
dan-gargan;CHI;22;19;1754;22;50;56;96;38;71
adam-johansson;SEA;21;21;1834;22;26;42.3;90;31;38
sebastien-le-toux;VAN;19;18;1646;22;29;24.1;14;7;23
steven-lenhart;SJ;26;18;1623;22;148;56.8;32;52;3
david-junior-lopes;LA;17;16;1407;22;73;67.1;109;24;54
tyrone-marshall;COL;16;13;1128;22;47;70.2;93;21;39
aaron-maund;TOR;15;9;947;22;31;51.6;45;12;19
alejandro-moreno;CHV;22;17;1520;22;49;30.6;11;36;5
heath-pearce;RBNY;18;18;1604;22;50;52;98;7;34
chris-rolfe;CHI;22;19;1760;22;31;41.9;18;12;24
zarek-valentin;MTL;15;14;1161;22;17;47.1;33;8;21
luiz-camargo;HOU;26;16;1425;21;26;50;14;23;17
gabriel-farfan;PHI;23;22;1960;21;48;47.9;62;34;55
robbie-russell;DC;19;16;1355;21;15;66.7;40;13;28
marcelo-saragosa;DC;16;12;1119;21;47;68.1;50;32;41
khari-stephenson;SJ;27;10;1052;21;22;45.5;13;28;12
sal-zizzo;POR;20;12;1174;21;39;53.9;11;4;16
geoff-cameron;HOU;15;15;1326;20;35;80;64;15;51
david-ferreira;DAL;17;16;1427;20;25;24;4;7;6
shalrie-joseph;NE;18;15;1481;20;38;50;32;29;23
darren-mattocks;VAN;21;15;1300;20;56;37.5;10;16;4
jamison-olave;RSL;21;21;1734;20;39;61.5;117;27;59
john-thorrington;VAN;19;14;1099;20;22;50;11;18;24
rodney-wallace;POR;19;14;1224;20;31;48.4;41;23;34
andrew-wiedeman;TOR;15;7;784;20;25;44;12;3;6
juan-pablo-angel;CHV;19;9;1004;19;44;43.2;15;16;3
julian-de-guzman;TOR;16;11;1028;19;19;52.6;15;22;28
ned-grabavoy;RSL;26;22;1946;19;35;45.7;23;16;40
doneil-henry;TOR;18;11;1139;19;39;74.4;71;18;33
emilio-renteria;CLB;27;16;1542;19;48;35.4;9;31;6
barry-robson;VAN;17;16;1421;19;40;57.5;8;31;23
seth-sinovic;SKC;30;30;2621;19;64;57.8;95;29;79
tyson-wahl;MTL;11;11;990;19;26;46.1;37;15;15
je-vaughn-watson;HOU;19;13;1096;19;39;35.9;10;16;24
joe-willis;DC;11;10;972;19;0;0;12;0;0
brandon-barklage;RBNY;19;16;1360;18;29;62.1;68;20;54
calen-carr;HOU;26;17;1513;18;63;52.4;11;22;21
mamadou-danso;POR;10;9;853;18;45;55.6;77;5;31
marco-di-vaio;MTL;17;16;1366;18;12;16.7;10;13;2
roger-espinoza;SKC;26;26;2275;18;79;54.4;30;47;71
federico-higuain;CLB;13;11;1004;18;16;6.3;0;8;4
jhon-kennedy-hurtado;SEA;22;20;1791;18;78;68;139;27;77
darren-o-dea;TOR;9;9;810;18;36;66.7;71;11;13
lionard-pajoy;PHI;20;16;1490;18;24;41.7;20;20;6
tony-tchani;CLB;22;14;1331;18;85;55.3;22;23;15
freddy-adu;PHI;24;20;1468;17;11;18.2;9;24;10
edson-buddle;LA;19;10;969;17;77;33.8;6;37;4
sebastian-grazzini;CHI;14;14;1103;17;1;100;1;18;4
macoumba-kandji;HOU;29;21;1630;17;34;23.5;15;46;4
julio-cesar;SKC;27;25;2071;17;57;63.2;62;32;83
camilo-sanvezzo;VAN;28;19;1719;17;32;34.4;15;41;7
zach-scott;SEA;20;16;1437;17;61;70.5;75;27;37
ryan-smith-x7230;CHV;21;12;1215;17;10;30;5;14;9
jonny-steele;RSL;28;11;1179;17;19;36.8;21;29;17
blake-brettschneider;NE;17;10;892;16;74;48.6;2;11;3
adrian-cann;TOR;10;8;735;16;23;82.6;34;6;27
dilly-duka;CLB;20;14;1073;16;22;18.2;13;27;11
boniek-garcia;HOU;17;17;1530;16;12;50;6;19;12
bill-gaudette;RBNY;12;12;1080;16;3;66.7;10;0;0
luis-gil;RSL;29;19;1610;16;33;45.5;15;17;15
sherjill-macdonald;CHI;14;12;1033;16;44;38.6;2;17;2
rafa-marquez;RBNY;15;13;987;16;19;73.7;34;15;39
nelson-rivas;MTL;11;11;858;16;23;65.2;44;9;45
carlos-rodriguez;DAL;24;12;1302;16;19;52.6;33;24;28
cj-sapong;SKC;31;24;2210;16;112;43.8;10;38;10
kalif-alhassan;POR;16;10;827;15;7;42.9;6;5;13
mehdi-ballouchy;RBNY;16;10;850;15;13;30.8;5;17;9
eric-brunner;POR;13;10;924;15;44;61.4;44;4;43
teal-bunbury;SKC;22;14;1247;15;39;43.6;0;23;5
davide-chiumiento;VAN;16;15;1276;15;11;27.3;11;20;17
michael-gspurning;SEA;21;21;1845;15;3;100;47;0;1
freddy-hall;TOR;7;7;630;15;2;50;5;0;0
antoine-hoppenot;PHI;25;3;817;15;21;19.1;3;14;3
joao-plata;TOR;10;7;638;15;0;0;0;5;2
michael-stephens;LA;23;6;724;15;6;33.3;8;7;14
tim-cahill;RBNY;12;12;1080;14;108;56.5;35;27;9
fernando-cardenas;NE;27;9;1016;14;9;0;3;14;9
bryan-gaul;LA;14;7;800;14;28;67.9;33;13;25
alan-gordon;SJ;23;13;1297;14;151;60.3;13;54;6
ugo-ihemelu;DAL;10;10;900;14;23;73.9;57;7;36
kosuke-kimura;COL;12;12;987;14;15;40;22;13;14
bryan-meredith;SEA;12;10;990;14;0;0;14;0;0
lamar-neagle;MTL;23;11;1086;14;24;50;13;10;10
lionard-pajoy;DC;12;12;985;14;26;46.1;6;14;2
daniel-paladini;CHI;15;7;691;14;14;50;10;12;22
andy-rose;SEA;23;11;1156;14;86;38.4;32;16;37
shea-salinas;SJ;19;11;1100;14;9;11.1;12;16;24
wells-thompson;COL;17;5;599;14;8;62.5;9;10;15
peter-vagenas;CHV;13;11;842;14;7;57.1;13;10;15
andrew-wenger;MTL;23;7;823;14;27;25.9;8;13;1
quincy-amarikwa;TOR;11;6;548;13;29;62.1;2;12;3
jerry-bengtson;NE;13;10;942;13;78;23.1;4;15;4
mike-chabala;POR;9;6;657;13;11;54.5;18;8;21
jose-erick-correa;CHV;16;7;695;13;21;19.1;10;13;1
julian-de-guzman;DAL;12;10;929;13;24;45.8;26;15;27
bright-dike;POR;12;9;896;13;77;36.4;5;16;2
mike-fucito;POR;12;3;398;13;16;25;0;4;3
omar-gonzalez;LA;14;13;1147;13;72;63.9;88;12;47
patrick-ianni;SEA;16;15;1357;13;39;69.2;116;13;46
justin-meram;CLB;22;11;959;13;60;38.3;12;22;16
danny-mwanga;POR;18;7;740;13;26;23.1;3;12;2
dane-richards;VAN;12;9;920;13;13;23.1;7;21;15
donovan-ricketts;POR;9;9;777;13;1;100;12;1;0
jorge-villafana;CHV;14;9;906;13;20;55;39;15;17
miguel-aceval;TOR;5;5;416;12;4;75;14;3;13
alvaro-fernandez;SEA;14;11;920;12;39;56.4;8;12;23
alvaro-fernandez;CHI;13;12;943;12;32;43.8;13;4;18
eric-gehrig;CLB;12;8;812;12;37;48.6;77;8;40
eric-hassli;VAN;18;9;897;12;13;61.5;13;38;2
hector-jimenez;LA;15;13;920;12;42;42.9;5;9;11
sebastien-le-toux;RBNY;14;9;876;12;22;40.9;1;10;10
james-marcelin;DAL;16;6;641;12;24;62.5;17;7;28
carlos-mendes;CLB;12;12;949;12;23;60.9;92;21;28
paulo-nagamura;SKC;27;19;1757;12;34;32.4;15;30;27
heath-pearce;CHV;10;10;900;12;18;27.8;47;2;13
;SKC;23;9;948;12;18;16.7;7;7;11
emiliano-dudar;DC;11;10;899;11;32;59.4;64;10;37
josh-gardner;MTL;6;5;451;11;3;33.3;10;9;2
michael-harrington;SKC;11;9;877;11;22;45.5;23;9;32
stephen-keel;RBNY;9;6;501;11;14;57.1;21;3;6
kenny-miller;VAN;13;8;716;11;15;26.7;6;9;12
hamdi-salihi;DC;22;10;944;11;43;25.6;1;9;4
nemanja-vukovic;CLB;15;12;1113;11;31;61.3;62;12;35
chad-barrett;LA;18;7;677;10;35;40;4;6;5
branko-boskovic;DC;26;12;1081;10;16;50;20;22;16
tristan-bowen;CHV;5;3;248;10;8;25;3;4;1
colin-clark;HOU;14;6;654;10;5;20;2;5;9
ricardo-clark;HOU;11;8;760;10;24;66.7;17;11;20
leonardo-gonzalez;SEA;19;15;1377;10;25;68;78;24;49
kamani-hill;COL;19;3;582;10;14;50;2;8;1
julius-james;CLB;12;7;714;10;20;80;50;8;21
lawrence-olum;SKC;21;10;908;10;48;68.8;73;8;43
teemu-tainio;RBNY;14;9;782;10;21;57.1;25;11;33
hendry-thomas;COL;8;8;695;10;20;25;12;17;19
christian-tiffert;SEA;12;11;978;10;18;44.4;11;19;17
olman-vargas;CLB;11;7;667;10;22;45.5;0;6;0
kwame-watson-siriboe;RSL;12;10;918;10;35;54.3;72;15;24
andre-akpan;COL;15;4;434;9;33;45.5;0;6;2
darrius-barnes;NE;13;11;1017;9;30;56.7;84;9;41
justin-braun;MTL;12;5;494;9;11;36.4;1;10;3
bobby-burling;CHV;3;3;270;9;10;60;21;8;5
alex-caskey;SEA;20;12;1093;9;26;50;8;21;26
bernardo-corradi;MTL;11;7;619;9;46;52.2;4;14;2
josue-martinez;PHI;18;6;594;9;8;12.5;1;15;3
tommy-meyer;LA;8;7;660;9;19;52.6;33;2;14
danny-mwanga;PHI;9;5;458;9;9;22.2;3;4;1
ike-opara;SJ;16;7;763;9;43;58.1;59;11;27
kofi-sarkodie;HOU;10;7;695;9;22;36.4;23;6;11
ricardo-villar;DAL;9;8;609;9;9;22.2;4;7;10
joe-bendik;POR;5;3;326;8;2;50;4;0;0
bobby-convey;SKC;16;14;989;8;7;42.9;3;5;8
laurent-courtois;CHV;17;9;773;8;7;57.1;3;11;11
alex;CHI;17;6;705;8;15;53.3;8;14;12
david-estrada;SEA;17;12;1027;8;23;47.8;9;6;14
ethan-finlay;CLB;15;3;427;8;12;58.3;2;5;6
shaun-francis;CLB;10;6;507;8;8;75;14;7;12
ty-harden;TOR;5;5;379;8;9;55.6;8;4;9
florian-lechner;NE;9;7;599;8;10;50;19;4;21
bryan-leyva;DAL;8;6;434;8;2;50;0;2;6
alessandro-nesta;MTL;8;8;633;8;5;60;33;4;30
andy-o-brien;VAN;8;7;660;8;21;57.1;56;6;13
troy-perkins;MTL;9;9;810;8;0;0;7;0;0
chris-schuler;RSL;13;9;944;8;22;63.6;64;12;35
bernardo-anor;CLB;11;5;493;7;14;28.6;12;13;16
diego-fagundez;NE;20;8;770;7;16;12.5;0;6;9
blair-gavin;CHV;9;4;310;7;4;25;0;0;6
andrew-jean-baptiste;POR;5;4;426;7;15;66.7;35;2;12
bryan-jordan;LA;8;4;405;7;12;33.3;9;4;11
brad-knighton;VAN;10;8;782;7;4;100;9;0;0
tressor-moreno;SJ;12;6;557;7;5;40;2;3;3
victor-palsson;RBNY;16;4;463;7;16;62.5;9;12;16
brian-perk;LA;4;4;360;7;0;0;2;0;0
jorge-perlaza;POR;10;6;490;7;16;31.3;3;5;1
sinisa-ubiparipovic;MTL;12;3;325;7;5;40;2;5;4
kirk-urso;CLB;6;5;453;7;5;60;11;7;8
yordany-alvarez;RSL;15;5;500;6;9;77.8;11;12;20
danny-califf;PHI;4;4;360;6;7;57.1;23;3;12
warren-creavalle;HOU;11;5;479;6;14;28.6;18;5;15
eric-hassli;TOR;7;7;572;6;31;32.3;6;25;0
dennis-iapichino;MTL;7;5;438;6;17;52.9;33;5;18
porfirio-lopez;PHI;5;4;327;6;10;80;19;4;8
abdoulie-mansally;RSL;5;4;364;6;9;44.4;17;6;10
carlyle-mitchell;VAN;2;2;180;6;10;70;13;1;9
michael-nanchoff;VAN;9;1;145;6;3;0;0;2;4
rafael-robayo;CHI;16;3;439;6;2;0;6;4;9
michael-thomas;SKC;7;3;344;6;12;58.3;8;6;11
chris-albright;PHI;8;3;246;5;14;28.6;12;4;2
paolo-cardozo;CHV;9;8;621;5;0;0;0;6;4
paulo-jr;RSL;22;12;848;5;10;20;0;13;2
kevan-george;CLB;7;4;427;5;7;42.9;18;7;19
cole-grossman;CLB;10;5;500;5;31;45.2;17;10;7
chandler-hoffman;PHI;7;2;204;5;7;28.6;1;1;1
kyle-nakazawa;LA;5;2;193;5;7;57.1;2;3;2
lewis-neal;DC;18;7;717;5;12;33.3;9;3;14
cesar-romero;CHV;12;4;392;5;7;0;6;9;2
omar-salgado;VAN;7;5;398;5;5;60;0;7;3
aaron-schoenfeld;CLB;9;3;298;5;16;62.5;1;9;2
scott-sealy;DAL;16;8;641;5;19;15.8;3;8;6
chris-seitz;DAL;4;4;360;5;0;0;4;0;0
bobby-shuttleworth;NE;7;7;630;5;0;0;9;0;1
nick-soolsma;TOR;9;3;324;5;3;33.3;4;4;4
nathan-sturgis;HOU;5;4;332;5;4;50;9;5;5
russell-teibert;VAN;4;1;117;5;3;33.3;0;1;1
tyson-wahl;COL;4;4;360;5;8;50;21;10;4
bobby-warshaw;DAL;6;2;298;5;3;66.7;8;3;4
matt-watson;VAN;15;10;969;5;25;28;10;9;13
steve-zakuani;SEA;8;4;320;5;3;66.7;2;0;0
giles-barnes;HOU;4;1;149;4;2;50;2;2;0
andrew-boyens;LA;2;2;180;4;5;80;5;1;3
mike-chabala;DC;3;2;143;4;4;100;7;0;0
bill-gaudette;LA;3;3;270;4;0;0;4;1;0
atiba-harris;VAN;7;3;253;4;9;22.2;0;12;0
dimitry-imbongo;NE;9;4;382;4;36;41.7;3;16;2
ruben-luna;DAL;7;2;208;4;2;0;1;3;3
tim-melia;CHV;2;2;180;4;0;0;3;0;0
jose-moreno;NE;7;5;376;4;24;45.8;3;4;0
brent-richards;POR;6;2;201;4;23;47.8;5;0;1
eduardo-sebrango;MTL;7;1;120;4;12;16.7;1;0;1
jamie-smith;COL;10;1;226;4;2;0;0;1;2
long-tan;DC;6;3;231;4;12;25;0;3;3
terukazu-tanaka;RSL;4;4;325;4;2;50;9;3;8
juan-toja;NE;5;0;148;4;5;60;3;7;3
sebastian-velasquez;RSL;9;5;403;4;5;20;2;5;9
andrew-weber;SEA;3;3;225;4;0;0;3;0;0
mehdi-ballouchy;SJ;6;4;266;3;6;16.7;1;5;3
orr-barouch;CHI;9;1;224;3;21;47.6;5;9;1
david-bingham;SJ;3;2;225;3;1;0;2;0;0
emiliano-bonfigli;RSL;10;1;288;3;10;30;1;2;1
evan-bush;MTL;1;1;90;3;0;0;0;0;0
paolo-cardozo;LA;1;1;71;3;0;0;0;2;1
cory-gibbs;CHI;3;3;270;3;5;80;15;4;6
bruno-guarda;DAL;4;1;169;3;6;66.7;3;1;6
peterson-joseph;SKC;10;4;264;3;4;0;2;6;4
stephen-king;DC;7;1;202;3;4;25;7;1;5
ross-labauex;COL;2;1;79;3;2;0;0;5;2
matt-lampson;CLB;3;1;140;3;1;100;6;0;0
john-lozano;NE;2;2;155;3;5;40;10;3;5
calum-mallace;MTL;4;4;289;3;9;33.3;13;3;6
miguel-montano-x6112;MTL;3;1;115;3;0;0;0;1;0
sammy-ochoa;SEA;9;3;323;3;25;52;3;5;2
federico-puppo;CHI;11;1;216;3;2;0;1;4;0
steve-purdy;POR;3;3;188;3;6;66.7;7;3;5
luis-robles;RBNY;4;4;360;3;0;0;0;0;1
tyler-ruthven;RBNY;5;4;379;3;4;25;28;3;10
soony-saad;SKC;9;2;305;3;9;11.1;0;5;2
