name;club;games_played;games_started;mins;goals_against;aerial_duels;areial_duel_perc;clearances;fouls;interception
chris-birchall;LA;9;6;531;0;0;0;0;9;0
nat-borchers;RSL;30;30;2679;0;0;0;0;26;0
jonathan-bornstein;CHV;26;26;2340;0;0;0;0;15;0
terry-boss;SEA;0;0;0;0;0;0;0;0;0
bobby-boswell;HOU;29;29;2565;0;0;0;0;29;0
tristan-bowen;LA;1;0;1;0;0;0;0;0;0
justin-braun;CHV;15;14;1211;0;0;0;0;20;0
c-j-brown;CHI;18;17;1454;0;0;0;0;11;0
eric-brunner;CLB;25;23;2072;0;0;0;0;20;0
edson-buddle;LA;19;13;1255;0;0;0;0;36;0
kevin-burns;CLB;8;4;359;0;0;0;0;5;0
geoff-cameron;HOU;29;29;2610;0;0;0;0;28;0
pablo-campos;RSL;11;5;400;0;0;0;0;11;0
calen-carr;CHI;10;0;90;0;0;0;0;2;0
brian-carroll;CLB;26;26;2293;0;0;0;0;16;0
mauricio-castro;NE;6;3;223;0;0;0;0;5;0
steward-ceus;COL;0;0;0;0;0;0;0;0;0
mike-chabala;HOU;15;12;1044;0;0;0;0;11;0
chukwudi-chijindu;CHV;11;4;420;0;0;0;0;10;0
brian-ching;HOU;19;18;1549;0;0;0;0;24;0
ryan-cochrane;HOU;6;4;369;0;0;0;0;4;0
nico-colaluca;NE;6;1;159;0;0;0;0;4;0
wilman-conde;CHI;19;18;1614;0;0;0;0;16;0
jon-conway;CHV;0;0;0;0;0;0;0;0;0
yamith-cuesta;CHV;9;9;786;0;0;0;0;15;0
brad-davis;HOU;27;26;2207;0;0;0;0;29;0
a-j-delagarza;LA;22;21;1754;0;0;0;0;14;0
tyler-deric;HOU;0;0;0;0;0;0;0;0;0
stefan-dimitrov;CHI;7;1;124;0;0;0;0;3;0
landon-donovan;LA;25;23;2152;0;0;0;0;25;0
maicon-santos;CHV;10;8;670;0;0;0;0;5;0
kheli-dube;NE;26;20;1720;0;0;0;0;35;0
alec-dufty;RBNY;1;0;82;0;0;0;0;0;0
todd-dunivant;LA;25;24;2131;0;0;0;0;16;0
andrew-dykstra;CHI;0;0;0;0;0;0;0;0;0
emmanuel-ekpo;CLB;28;22;1936;0;0;0;0;32;0
fabian-espindola;RSL;22;17;1511;0;0;0;0;37;0
brad-evans;SEA;27;25;2294;0;0;0;0;24;0
robbie-findley;RSL;27;18;1751;0;0;0;0;9;0
sean-franklin;LA;13;13;1125;0;0;0;0;7;0
maykel-galindo;CHV;23;15;1476;0;0;0;0;22;0
jason-garey;CLB;15;8;705;0;0;0;0;8;0
eddie-gaven;CLB;30;27;2420;0;0;0;0;27;0
omar-gonzalez;LA;30;30;2672;0;0;0;0;29;0
nelson-gonzalez;RSL;0;0;0;0;0;0;0;0;0
leonardo-gonzalez;SEA;11;11;979;0;0;0;0;9;0
alan-gordon;LA;22;13;1175;0;0;0;0;38;0
ned-grabavoy;RSL;20;8;765;0;0;0;0;8;0
mike-graczyk;SJ;0;0;0;0;0;0;0;0;0
taylor-graham;SEA;0;0;0;0;0;0;0;0;0
andre-hainault;HOU;20;19;1652;0;0;0;0;28;0
tally-hall;HOU;0;0;0;0;0;0;0;0;0
frankie-hejduk;CLB;14;14;1258;0;0;0;0;9;0
david-horst;RSL;2;1;86;0;0;0;0;1;0
jhon-kennedy-hurtado;SEA;27;26;2334;0;0;0;0;33;0
baggio-husidic;CHI;10;5;449;0;0;0;0;1;0
patrick-ianni;SEA;17;10;1102;0;0;0;0;13;0
andy-iro;CLB;11;8;631;0;0;0;0;12;0
edgaras-jankauskas;NE;10;8;667;0;0;0;0;14;0
nate-jaqua;SEA;28;27;2278;0;0;0;0;47;0
ante-jazic;CHV;13;13;1090;0;0;0;0;11;0
will-johnson;RSL;26;26;2305;0;0;0;0;26;0
bryan-jordan;LA;19;2;470;0;0;0;0;10;0
shalrie-joseph;NE;27;24;2228;0;0;0;0;28;0
dan-kennedy;CHV;0;0;0;0;0;0;0;0;0
jovan-kirovski;LA;22;13;1202;0;0;0;0;30;0
chris-klein;LA;28;10;1158;0;0;0;0;10;0
sacha-kljestan;CHV;25;24;2041;0;0;0;0;33;0
dema-kovalenko;LA;15;15;1237;0;0;0;0;19;0
eric-kronberg;SKC;0;0;0;0;0;0;0;0;0
michael-lahoud;CHV;16;9;872;0;0;0;0;17;0
josh-lambo;DAL;0;0;0;0;0;0;0;0;0
luis-landin;HOU;7;5;360;0;0;0;0;3;0
steven-lenhart;CLB;26;10;1065;0;0;0;0;33;0
roger-levesque;SEA;14;2;260;0;0;0;0;3;0
eddie-lewis;LA;27;23;1903;0;0;0;0;22;0
eduardo-lillingston;CHV;25;15;1263;0;0;0;0;37;0
peter-lowry;CHI;9;8;659;0;0;0;0;7;0
mike-magee;LA;23;19;1507;0;0;0;0;17;0
abdoulie-mansally;NE;25;19;1699;0;0;0;0;33;0
justin-mapp;CHI;21;11;1013;0;0;0;0;3;0
chad-marshall;CLB;18;18;1580;0;0;0;0;15;0
yohance-marshall;LA;0;0;0;0;0;0;0;0;0
tyrone-marshall;SEA;26;25;2166;0;0;0;0;23;0
gerson-mayen;CHV;12;5;428;0;0;0;0;5;0
brian-mcbride;CHI;22;22;1963;0;0;0;0;9;0
adam-moffat;CLB;12;6;531;0;0;0;0;15;0
fredy-montero;SEA;27;27;2217;0;0;0;0;47;0
javier-morales;RSL;26;24;2076;0;0;0;0;30;0
brian-mullan;HOU;25;23;1988;0;0;0;0;38;0
richard-mulrooney;HOU;14;14;1260;0;0;0;0;5;0
paulo-nagamura;CHV;27;25;2263;0;0;0;0;31;0
lamar-neagle;SEA;0;0;0;0;0;0;0;0;0
nick-noble;CHI;0;0;0;0;0;0;0;0;0
patrick-nyarko;CHI;30;22;1983;0;0;0;0;22;0
sainey-nyassi;NE;28;22;1940;0;0;0;0;17;0
sanna-nyassi;SEA;14;2;305;0;0;0;0;8;0
danny-o-rourke;CLB;26;26;2338;0;0;0;0;37;0
dominic-oduro;HOU;16;7;707;0;0;0;0;9;0
jamison-olave;RSL;25;24;2039;0;0;0;0;34;0
emmanuel-osei;NE;23;23;1852;0;0;0;0;19;0
duncan-oughton;CLB;9;2;218;0;0;0;0;3;0
jesus-padilla;CHV;11;10;712;0;0;0;0;9;0
gino-padula;CLB;27;27;2321;0;0;0;0;12;0
marco-pappa;CHI;30;28;2314;0;0;0;0;28;0
boris-pardo;SKC;0;0;0;0;0;0;0;0;0
logan-pause;CHI;26;26;2287;0;0;0;0;13;0
pat-phelan;NE;21;13;1136;0;0;0;0;16;0
emilio-renteria;CLB;5;2;177;0;0;0;0;4;0
james-riley;SEA;28;27;2334;0;0;0;0;24;0
dasan-robinson;CHI;12;9;908;0;0;0;0;19;0
eddie-robinson;HOU;1;0;30;0;0;0;0;0;0
robbie-rogers;CLB;22;20;1709;0;0;0;0;24;0
robbie-russell;RSL;19;18;1552;0;0;0;0;21;0
marcelo-saragosa;CHV;8;7;656;0;0;0;0;20;0
zach-scott;SEA;9;6;492;0;0;0;0;7;0
gonzalo-segares;CHI;12;12;965;0;0;0;0;13;0
bobby-shuttleworth;NE;0;0;0;0;0;0;0;0;0
zack-simmons;NE;0;0;0;0;0;0;0;0;0
nathan-sturgis;SEA;9;5;440;0;0;0;0;6;0
john-thorrington;CHI;19;19;1574;0;0;0;0;28;0
chris-tierney;NE;14;13;1044;0;0;0;0;8;0
mariano-trujillo;CHV;21;18;1587;0;0;0;0;24;0
peter-vagenas;SEA;14;9;740;0;0;0;0;18;0
michael-videira;NE;12;5;480;0;0;0;0;9;0
jorge-villafana;CHV;7;3;331;0;0;0;0;4;0
tyson-wahl;SEA;12;9;893;0;0;0;0;7;0
tim-ward;CHI;19;19;1685;0;0;0;0;9;0
cam-weaver;HOU;8;4;297;0;0;0;0;8;0
andy-williams;RSL;23;7;780;0;0;0;0;12;0
chris-wingert;RSL;30;27;2432;0;0;0;0;31;0
steve-zakuani;SEA;29;24;1993;0;0;0;0;9;0
jed-zayner;CLB;20;16;1467;0;0;0;0;29;0
;RBNY;0;0;0;0;0;0;0;0;0
;SJ;0;0;0;0;0;0;0;0;0
;LA;0;0;0;0;0;0;0;0;0
lyle-adams;DC;0;0;0;0;0;0;0;0;0
juan-agudelo;RBNY;0;0;0;0;0;0;0;0;0
korede-aiyegbusi;SKC;0;0;0;0;0;0;0;0;0
ade-akinbiyi;HOU;14;2;261;0;0;0;0;4;0
andre-akpan;COL;0;0;0;0;0;0;0;0;0
chris-albright;RBNY;0;0;0;0;0;0;0;0;0
chris-albright;NE;1;1;90;0;0;0;0;0;0
eric-alexander;DAL;0;0;0;0;0;0;0;0;0
ely-allen;DC;0;0;0;0;0;0;0;0;0
danny-allsopp;DC;0;0;0;0;0;0;0;0;0
arturo-alvarez;SJ;23;20;1848;0;0;0;0;27;0
quincy-amarikwa;SJ;24;1;602;0;0;0;0;24;0
quincy-amarikwa;COL;0;0;0;0;0;0;0;0;0
juan-pablo-angel;RBNY;25;25;2133;0;0;0;0;22;0
;HOU;0;0;0;0;0;0;0;0;0
davy-arnaud;SKC;25;25;2214;0;0;0;0;37;0
cristian-arrieta;PHI;0;0;0;0;0;0;0;0;0
stephane-assengue;NE;2;0;37;0;0;0;0;1;0
nana-attakora;TOR;20;19;1652;0;0;0;0;10;0
stephane-auvray;SKC;0;0;0;0;0;0;0;0;0
eric-avila;DAL;18;0;332;0;0;0;0;2;0
gabriel-badilla;NE;0;0;0;0;0;0;0;0;0
mehdi-ballouchy;COL;28;23;2148;0;0;0;0;28;0
mehdi-ballouchy;RBNY;0;0;0;0;0;0;0;0;0
brandon-barklage;DC;4;1;98;0;0;0;0;6;0
chad-barrett;TOR;29;27;2069;0;0;0;0;23;0
wade-barrett;HOU;12;11;940;0;0;0;0;6;0
julien-baudet;COL;10;9;786;0;0;0;0;9;0
steven-beitashour;SJ;0;0;0;0;0;0;0;0;0
jair-benitez;DAL;13;13;1155;0;0;0;0;10;0
matt-besler;SKC;28;26;2236;0;0;0;0;19;0
cuauhtemoc-blanco;CHI;21;15;1452;0;0;0;0;10;0
zak-boggs;NE;0;0;0;0;0;0;0;0;0
corben-bone;CHI;0;0;0;0;0;0;0;0;0
carlos-borja;CHV;0;0;0;0;0;0;0;0;0
danleigh-borman;RBNY;24;14;1441;0;0;0;0;9;0
branko-boskovic;DC;0;0;0;0;0;0;0;0;0
terry-boss;RBNY;0;0;0;0;0;0;0;0;0
andrew-boyens;RBNY;14;14;1114;0;0;0;0;16;0
jim-brennan;TOR;28;28;2478;0;0;0;0;22;0
kyle-brown;NE;0;0;0;0;0;0;0;0;0
evan-brown;SEA;0;0;0;0;0;0;0;0;0
teal-bunbury;SKC;0;0;0;0;0;0;0;0;0
marc-burch;DC;26;25;2174;0;0;0;0;27;0
mike-burke;DAL;0;0;0;0;0;0;0;0;0
bobby-burling;SJ;7;6;562;0;0;0;0;4;0
bobby-burling;CHV;3;1;151;0;0;0;0;1;0
preston-burpo;NE;0;0;0;0;0;0;0;0;0
jon-busch;SJ;0;0;0;0;0;0;0;0;0
danny-califf;PHI;0;0;0;0;0;0;0;0;0
pablo-campos;SJ;14;9;611;0;0;0;0;18;0
adrian-cann;TOR;0;0;0;0;0;0;0;0;0
junior-carreiro;DC;0;0;0;0;0;0;0;0;0
fred;PHI;0;0;0;0;0;0;0;0;0
fred;DC;23;17;1422;0;0;0;0;24;0
conor-casey;COL;24;24;2087;0;0;0;0;62;0
nery-castillo;CHI;0;0;0;0;0;0;0;0;0
;DC;0;0;0;0;0;0;0;0;0
christian-castillo;DC;0;0;0;0;0;0;0;0;0
alberto-celades;RBNY;17;14;1203;0;0;0;0;16;0
danny-cepero;PHI;0;0;0;0;0;0;0;0;0
marvin-chavez;DAL;7;3;233;0;0;0;0;6;0
sunil-chhetri;SKC;0;0;0;0;0;0;0;0;0
conor-chinn;RBNY;0;0;0;0;0;0;0;0;0
giorgi-chirgadze;RBNY;0;0;0;0;0;0;0;0;0
colin-clark;COL;16;16;1421;0;0;0;0;11;0
ricardo-clark;HOU;22;22;1972;0;0;0;0;24;0
ryan-cochrane;SJ;2;2;180;0;0;0;0;6;0
nico-colaluca;COL;0;0;0;0;0;0;0;0;0
jimmy-conrad;SKC;24;24;2160;0;0;0;0;23;0
bobby-convey;SJ;26;25;2200;0;0;0;0;25;0
jon-conway;TOR;0;0;0;0;0;0;0;0;0
terry-cooke;COL;10;5;422;0;0;0;0;2;0
kenny-cooper;DAL;15;15;1331;0;0;0;0;15;0
ramiro-corrales;SJ;24;24;2066;0;0;0;0;29;0
eduardo-coudet;PHI;0;0;0;0;0;0;0;0;0
raphael-cox;RSL;6;2;208;0;0;0;0;1;0
adam-cristman;DC;0;0;0;0;0;0;0;0;0
adam-cristman;SKC;5;3;213;0;0;0;0;3;0
sam-cronin;TOR;27;26;2363;0;0;0;0;12;0
sam-cronin;SJ;0;0;0;0;0;0;0;0;0
;HOU;0;0;0;0;0;0;0;0;0
danny-cruz;HOU;6;0;107;0;0;0;0;2;0
omar-cummings;COL;28;28;2474;0;0;0;0;23;0
jeff-cunningham;DAL;28;23;1918;0;0;0;0;11;0
jim-curtin;CHV;3;2;164;0;0;0;0;2;0
luciano-emilio;DC;27;23;2070;0;0;0;0;17;0
;SJ;0;0;0;0;0;0;0;0;0
;SJ;0;0;0;0;0;0;0;0;0
greg-dalby;COL;11;2;242;0;0;0;0;2;0
kyle-davies;DAL;11;10;795;0;0;0;0;6;0
kyle-davies;RSL;0;0;0;0;0;0;0;0;0
paulo-jr;RSL;0;0;0;0;0;0;0;0;0
julian-de-guzman;TOR;5;5;450;0;0;0;0;5;0
bryan-de-la-fuente;CHV;0;0;0;0;0;0;0;0;0
dwayne-de-rosario;TOR;28;27;2444;0;0;0;0;34;0
;CHV;0;0;0;0;0;0;0;0;0
michael-dello-russo;DAL;2;2;162;0;0;0;0;1;0
eric-denton;SJ;11;9;803;0;0;0;0;3;0
;NE;0;0;0;0;0;0;0;0;0
danny-dichio;TOR;19;6;760;0;0;0;0;14;0
birahim-diop;SKC;0;0;0;0;0;0;0;0;0
john-diraimondo;COL;0;0;0;0;0;0;0;0;0
john-diraimondo;DC;1;1;45;0;0;0;0;0;0
facundo-diz;COL;8;0;97;0;0;0;0;1;0
;DAL;0;0;0;0;0;0;0;0;0
francis-doe;DC;2;0;40;0;0;0;0;0;0
alex-cazumba;LA;0;0;0;0;0;0;0;0;0
maicon-santos;TOR;0;0;0;0;0;0;0;0;0
alec-dufty;CHI;0;0;0;0;0;0;0;0;0
dilly-duka;CLB;0;0;0;0;0;0;0;0;0
danny-earls;COL;0;0;0;0;0;0;0;0;0
oscar-echeverry;RBNY;0;0;0;0;0;0;0;0;0
edson-edward;DAL;0;0;0;0;0;0;0;0;0
brian-edwards;SJ;0;0;0;0;0;0;0;0;0
rachid-el-khalifi;RSL;4;3;178;0;0;0;0;3;0
cory-elenio;CLB;1;0;17;0;0;0;0;0;0
simon-elliott;SJ;15;12;1234;0;0;0;0;8;0
luis-miguel-escalada;RSL;5;1;126;0;0;0;0;2;0
pablo-escobar;SKC;0;0;0;0;0;0;0;0;0
alecko-eskandarian;LA;3;3;213;0;0;0;0;5;0
alecko-eskandarian;CHV;7;2;249;0;0;0;0;9;0
roger-espinoza;SKC;16;6;635;0;0;0;0;8;0
;CHV;0;0;0;0;0;0;0;0;0
david-estrada;SEA;0;0;0;0;0;0;0;0;0
lesly-fellinga;TOR;4;1;137;0;0;0;0;1;0
alvaro-fernandez;SEA;0;0;0;0;0;0;0;0;0
argenis-fernandez;NE;0;0;0;0;0;0;0;0;0
david-ferreira;DAL;30;30;2692;0;0;0;0;23;0
;TOR;0;0;0;0;0;0;0;0;0
kevin-forrest;SEA;0;0;0;0;0;0;0;0;0
shaun-francis;CLB;0;0;0;0;0;0;0;0;0
mike-fucito;SEA;0;0;0;0;0;0;0;0;0
gabe-gala;TOR;1;0;3;0;0;0;0;0;0
nick-garcia;TOR;13;13;1125;0;0;0;0;11;0
irving-garcia;RBNY;0;0;0;0;0;0;0;0;0
walter-garcia;RBNY;1;0;81;0;0;0;0;0;0
nick-garcia;SJ;12;12;1080;0;0;0;0;11;0
felix-garcia;HOU;0;0;0;0;0;0;0;0;0
dan-gargan;TOR;0;0;0;0;0;0;0;0;0
blair-gavin;CHV;0;0;0;0;0;0;0;0;0
;SJ;0;0;0;0;0;0;0;0;0
ali-gerba;TOR;11;5;534;0;0;0;0;8;0
cory-gibbs;NE;0;0;0;0;0;0;0;0;0
cory-gibbs;COL;20;19;1575;0;0;0;0;22;0
joey-gjertsen;SJ;0;0;0;0;0;0;0;0;0
cornell-glen;SJ;12;6;481;0;0;0;0;6;0
kevin-goldthwaite;RBNY;17;17;1449;0;0;0;0;20;0
herculez-gomez;SKC;26;20;1569;0;0;0;0;25;0
christian-gomez;DC;27;20;1612;0;0;0;0;19;0
emmanuel-gomez;TOR;9;6;491;0;0;0;0;4;0
jackson-goncalves;DAL;0;0;0;0;0;0;0;0;0
juan-diego-gonzalez;PHI;0;0;0;0;0;0;0;0;0
alan-gordon;CHV;0;0;0;0;0;0;0;0;0
kelly-gray;SJ;8;7;632;0;0;0;0;3;0
jordan-graye;DC;0;0;0;0;0;0;0;0;0
alex-grendi;CLB;3;1;127;0;0;0;0;2;0
leonard-griffin;LA;1;0;16;0;0;0;0;1;0
leandre-griffit;CLB;0;0;0;0;0;0;0;0;0
jason-griffiths;NE;0;0;0;0;0;0;0;0;0
bruno-guarda;DAL;4;2;217;0;0;0;0;7;0
ivan-guerrero;COL;0;0;0;0;0;0;0;0;0
amado-guevara;TOR;25;24;1999;0;0;0;0;34;0
kevin-guppy;CHV;0;0;0;0;0;0;0;0;0
david-habarugira;DC;0;0;0;0;0;0;0;0;0
jeremy-hall;RBNY;24;22;2001;0;0;0;0;14;0
bill-hamid;DC;0;0;0;0;0;0;0;0;0
ty-harden;TOR;0;0;0;0;0;0;0;0;0
ty-harden;COL;7;1;87;0;0;0;0;1;0
kevin-harmse;TOR;12;8;805;0;0;0;0;9;0
kevin-harmse;CHV;0;0;0;0;0;0;0;0;0
michael-harrington;SKC;27;17;1682;0;0;0;0;19;0
atiba-harris;DAL;12;12;1064;0;0;0;0;16;0
atiba-harris;CHV;14;13;1075;0;0;0;0;39;0
chase-harrison;CLB;0;0;0;0;0;0;0;0;0
chase-harrison;DC;0;0;0;0;0;0;0;0;0
kevin-hartman;DAL;0;0;0;0;0;0;0;0;0
jordan-harvey;PHI;0;0;0;0;0;0;0;0;0
jordan-harvey;COL;30;29;2613;0;0;0;0;26;0
john-michael-hayden;HOU;0;0;0;0;0;0;0;0;0
jay-heaps;NE;25;25;2170;0;0;0;0;12;0
thierry-henry;RBNY;0;0;0;0;0;0;0;0;0
doneil-henry;TOR;0;0;0;0;0;0;0;0;0
zoltan-hercegfalvi;SKC;10;2;298;0;0;0;0;2;0
jason-hernandez;SJ;16;16;1403;0;0;0;0;15;0
daniel-hernandez;DAL;7;5;526;0;0;0;0;13;0
pablo-hernandez-x9597;DC;0;0;0;0;0;0;0;0;0
moises-hernandez;DAL;0;0;0;0;0;0;0;0;0
zac-herold;TOR;0;0;0;0;0;0;0;0;0
sergio-herrera;CLB;0;0;0;0;0;0;0;0;0
;SKC;26;24;2110;0;0;0;0;42;0
aaron-hohlbein;SKC;22;22;1867;0;0;0;0;12;0
stuart-holden;HOU;26;26;2340;0;0;0;0;24;0
michael-holody;COL;4;0;80;0;0;0;0;2;0
alex-horwath;SJ;0;0;0;0;0;0;0;0;0
alex-horwath;SEA;0;0;0;0;0;0;0;0;0
raivis-hscanovics;TOR;0;0;0;0;0;0;0;0;0
darren-huckerby;SJ;14;13;1058;0;0;0;0;17;0
;TOR;6;2;204;0;0;0;0;3;0
salou-ibrahim;RBNY;0;0;0;0;0;0;0;0;0
amaechi-igwe;NE;11;5;628;0;0;0;0;5;0
ugo-ihemelu;DAL;8;8;720;0;0;0;0;10;0
ugo-ihemelu;COL;20;19;1723;0;0;0;0;29;0
andrew-jacobson;PHI;0;0;0;0;0;0;0;0;0
andrew-jacobson;DC;17;8;845;0;0;0;0;14;0
dejan-jakovic;DC;23;23;2070;0;0;0;0;23;0
julius-james;DC;9;8;706;0;0;0;0;13;0
julius-james;HOU;8;5;508;0;0;0;0;12;0
greg-janicki;DC;7;5;422;0;0;0;0;4;0
omar-jasseh;SJ;0;0;0;0;0;0;0;0;0
jack-jewsbury;SKC;28;28;2451;0;0;0;0;34;0
george-john;DAL;16;15;1162;0;0;0;0;12;0
collins-john;CHI;0;0;0;0;0;0;0;0;0
avery-john;DC;6;3;348;0;0;0;0;8;0
ryan-johnson;SJ;30;27;2241;0;0;0;0;43;0
sean-johnson;CHI;0;0;0;0;0;0;0;0;0
carlos-johnson;RBNY;13;12;899;0;0;0;0;15;0
ian-joy;RSL;1;0;7;0;0;0;0;1;0
ian-joyce;COL;0;0;0;0;0;0;0;0;0
kei-kamara;SKC;6;4;397;0;0;0;0;10;0
kei-kamara;HOU;22;20;1780;0;0;0;0;43;0
macoumba-kandji;RBNY;23;20;1752;0;0;0;0;43;0
macoumba-kandji;COL;0;0;0;0;0;0;0;0;0
jon-kempin;SKC;0;0;0;0;0;0;0;0;0
thabiso-khumalo;DC;12;4;358;0;0;0;0;7;0
kosuke-kimura;COL;26;21;1932;0;0;0;0;11;0
stephen-king;DC;0;0;0;0;0;0;0;0;0
stephen-king;SEA;10;3;433;0;0;0;0;1;0
steven-kinney;CHI;0;0;0;0;0;0;0;0;0
brad-knighton;PHI;0;0;0;0;0;0;0;0;0
milos-kocic;TOR;0;0;0;0;0;0;0;0;0
igor-kostrov;SKC;0;0;0;0;0;0;0;0;0
nick-kounenakis;SKC;0;0;0;0;0;0;0;0;0
michael-kraus;SKC;11;0;147;0;0;0;0;4;0
krzysztof-krol;CHI;0;0;0;0;0;0;0;0;0
leo-krupnik;RBNY;3;2;204;0;0;0;0;3;0
ross-labauex;COL;0;0;0;0;0;0;0;0;0
nick-labrocca;TOR;0;0;0;0;0;0;0;0;0
nick-labrocca;COL;29;28;2434;0;0;0;0;28;0
jeff-larentowicz;COL;0;0;0;0;0;0;0;0;0
jeff-larentowicz;NE;28;28;2438;0;0;0;0;45;0
sebastien-le-toux;PHI;0;0;0;0;0;0;0;0;0
sebastien-le-toux;SEA;28;15;1457;0;0;0;0;7;0
jonathan-leathers;SKC;11;10;871;0;0;0;0;6;0
chris-leitch;SJ;29;29;2537;0;0;0;0;21;0
bryan-leyva;DAL;0;0;0;0;0;0;0;0;0
roberto-linck;NE;0;0;0;0;0;0;0;0;0
joel-lindpere;RBNY;0;0;0;0;0;0;0;0;0
nicholas-lindsay;TOR;0;0;0;0;0;0;0;0;0
freddie-ljungberg;CHI;0;0;0;0;0;0;0;0;0
freddie-ljungberg;SEA;22;21;1836;0;0;0;0;31;0
claudio-lopez;COL;0;0;0;0;0;0;0;0;0
claudio-lopez;SKC;29;28;2501;0;0;0;0;18;0
zach-loyd;DAL;0;0;0;0;0;0;0;0;0
ruben-luna;DAL;0;0;0;0;0;0;0;0;0
jose-macotelo;CHV;0;0;0;0;0;0;0;0;0
;CHV;0;0;0;0;0;0;0;0;0
justin-mapp;PHI;0;0;0;0;0;0;0;0;0
peri-marosevic;DAL;4;0;47;0;0;0;0;1;0
matt-marquess;SKC;1;1;85;0;0;0;0;3;0
rafa-marquez;RBNY;0;0;0;0;0;0;0;0;0
jesse-marsch;CHV;23;21;1853;0;0;0;0;27;0
julio-martinez;CHI;0;0;0;0;0;0;0;0;0
pablo-mastroeni;COL;25;25;2162;0;0;0;0;39;0
clint-mathis;LA;0;0;0;0;0;0;0;0;0
clint-mathis;RSL;28;24;1926;0;0;0;0;23;0
matthew-mbuta;RBNY;10;2;280;0;0;0;0;4;0
dax-mccarty;DAL;28;27;2340;0;0;0;0;29;0
brandon-mcdonald;SJ;18;18;1579;0;0;0;0;14;0
jack-mcinerney;PHI;0;0;0;0;0;0;0;0;0
rauwshan-mckenzie;RSL;0;0;0;0;0;0;0;0;0
rauwshan-mckenzie;SKC;5;5;437;0;0;0;0;4;0
devon-mctavish;DC;11;5;431;0;0;0;0;6;0
tim-melia;RSL;0;0;0;0;0;0;0;0;0
carlos-mendes;RBNY;12;11;868;0;0;0;0;13;0
andres-mendoza;CLB;0;0;0;0;0;0;0;0;0
francisco-mendoza;CHV;0;0;0;0;0;0;0;0;0
stefani-miglioranzi;PHI;0;0;0;0;0;0;0;0;0
stefani-miglioranzi;LA;23;20;1719;0;0;0;0;33;0
roy-miller;RBNY;0;0;0;0;0;0;0;0;0
ryan-miller;DC;0;0;0;0;0;0;0;0;0
miguel-montano-x6112;SEA;0;0;0;0;0;0;0;0;0
drew-moor;COL;8;8;720;0;0;0;0;4;0
drew-moor;DAL;21;21;1890;0;0;0;0;19;0
andre-luiz;SJ;7;7;488;0;0;0;0;6;0
jaime-moreno;DC;24;11;1240;0;0;0;0;12;0
alejandro-moreno;PHI;0;0;0;0;0;0;0;0;0
