name;club;games_played;games_started;mins;goals_against;aerial_duels;areial_duel_perc;clearances;fouls;interception
colin-clark;LA;11;4;334;3;5;40;2;3;6
bobby-convey;SKC;3;2;122;3;5;40;0;3;0
dom-dwyer;SKC;16;7;674;3;37;46;3;14;2
shaun-francis;CHI;1;1;90;3;4;75;5;3;2
mike-fucito;SJ;7;2;228;3;9;11.1;1;8;2
matt-kassel;PHI;5;0;90;3;3;66.7;2;0;5
greg-klazura;VAN;2;1;85;3;2;100;1;1;3
mario-martinez-x1781;SEA;10;5;503;3;6;16.7;0;1;11
kofi-opare;LA;6;6;534;3;25;56;50;4;10
andrea-pisanu;MTL;14;8;631;3;12;16.7;5;10;5
charlie-rugg;LA;4;2;151;3;14;50;1;3;2
clyde-simms;NE;10;9;668;3;12;50;16;5;16
bakary-soumare;PHI;3;3;261;3;6;66.7;18;4;12
andrew-weber;SEA;3;2;225;3;0;0;1;0;0
aaron-wheeler;PHI;10;1;129;3;24;41.7;2;4;1
sal-zizzo;POR;10;2;255;3;8;62.5;15;1;5
daniel-antunez;CHV;3;1;81;2;2;0;0;3;0
luiz-camargo;HOU;7;0;108;2;7;42.9;3;6;3
laurent-courtois;CHV;5;3;265;2;3;0;2;4;4
sam-garza;SJ;5;0;93;2;1;0;1;0;4
omar-cummings;HOU;11;1;190;2;7;14.3;2;4;3
logan-emory;TOR;3;3;238;2;5;100;12;4;7
rafael-garcia;LA;9;1;222;2;3;33.3;5;4;4
cole-grossman;RSL;4;2;160;2;2;50;2;1;2
david-horst;POR;2;2;108;2;8;75;18;4;7
milos-kocic;POR;2;2;180;2;0;0;4;0;1
danny-koevermans;TOR;4;1;78;2;13;38.5;0;3;0
peter-luccin;DAL;3;2;201;2;1;100;1;5;0
pablo-mastroeni;COL;7;5;305;2;8;25;4;5;10
danny-mwanga;COL;13;5;556;2;21;38.1;0;6;8
marius-obekop;RBNY;5;0;69;2;1;0;0;2;0
matt-pickens;COL;2;2;97;2;0;0;0;0;0
jamie-smith;COL;6;1;168;2;0;0;2;4;1
john-stertzer;RSL;2;0;33;2;3;33.3;1;1;1
roger-torres;PHI;5;0;68;2;1;100;1;1;0
marcus-tracy;SJ;5;0;58;2;12;58.3;0;3;0
bobby-warshaw;DAL;9;1;130;2;4;50;5;1;1
anthony-arena;HOU;1;0;70;1;2;100;2;0;3
david-bingham;SJ;1;1;90;1;1;100;4;0;0
evan-bush;MTL;1;1;90;1;0;0;0;0;1
steward-ceus;COL;1;1;90;1;1;100;0;0;0
alex-dixon;HOU;2;0;19;1;1;0;0;0;0
kevin-ellis;SKC;2;1;113;1;6;83.3;7;4;1
stefan-frei;TOR;1;1;90;1;0;0;0;0;0
josh-gardner;SKC;8;2;244;1;6;33.3;8;3;8
kamani-hill;COL;6;2;188;1;8;50;0;5;1
hunter-jumper;CHI;2;2;180;1;4;100;10;5;4
connor-lade;RBNY;5;2;166;1;2;100;6;0;4
sammy-ochoa;SEA;4;2;175;1;13;53.9;3;4;1
brian-ownby;HOU;3;0;52;1;2;0;1;1;0
dylan-remick;SEA;1;0;25;1;0;0;0;1;0
dillon-serna;COL;1;0;13;1;0;0;0;1;0
sinisa-ubiparipovic;MTL;1;0;5;1;0;0;1;0;0
maximiliano-urruti;TOR;2;0;37;1;3;0;0;0;1
maximiliano-urruti;POR;5;4;314;1;19;36.8;1;8;2
anthony-wallace;COL;6;0;107;1;4;0;3;4;1
eriq-zavaleta;SEA;5;0;31;1;6;33.3;0;0;0
aminu-abdallah;VAN;0;0;0;0;0;0;0;0;0
sam-adekugbe;VAN;1;1;90;0;0;0;2;1;1
;VAN;0;0;0;0;0;0;0;0;0
freddy-adu;PHI;0;0;0;0;0;0;0;0;0
andre-akpan;COL;1;0;7;0;0;0;0;0;0
alam-syamsir;DC;0;0;0;0;0;0;0;0;0
jaime-alas;SJ;5;1;117;0;3;0;0;0;0
chris-albright;PHI;2;0;4;0;1;100;1;1;1
bryce-alderson;VAN;0;0;0;0;0;0;0;0;0
don-anding;PHI;1;0;30;0;2;0;0;0;0
scott-angevine;POR;0;0;0;0;0;0;0;0;0
manny-aparicio;TOR;0;0;0;0;0;0;0;0;0
davy-armstrong;COL;0;0;0;0;0;0;0;0;0
bradlee-baladez;DAL;1;0;27;0;1;100;0;2;0
rich-balchan;RSL;0;0;0;0;0;0;0;0;0
will-bates;SEA;0;0;0;0;0;0;0;0;0
drew-beckie;CLB;0;0;0;0;0;0;0;0;0
;CHI;0;0;0;0;0;0;0;0;0
tal-ben-haim;TOR;0;0;0;0;0;0;0;0;0
ashton-bennett;TOR;0;0;0;0;0;0;0;0;0
federico-bessone;SKC;0;0;0;0;0;0;0;0;0
corben-bone;CHI;1;0;3;0;0;0;0;0;0
michael-bustamante;RBNY;4;1;95;0;0;0;0;1;1
caleb-calvert;CHV;0;0;0;0;0;0;0;0;0
calen-carr;HOU;0;0;0;0;0;0;0;0;0
servando-carrasco;HOU;3;0;26;0;0;0;2;4;0
santiago-castano;RBNY;0;0;0;0;0;0;0;0;0
ian-christianson;RBNY;0;0;0;0;0;0;0;0;0
caleb-clarke;VAN;0;0;0;0;0;0;0;0;0
adam-clement;VAN;0;0;0;0;0;0;0;0;0
laurent-courtois;LA;6;0;83;0;0;0;0;1;1
maxime-crepeau;MTL;0;0;0;0;0;0;0;0;0
danny-cruz;PHI;0;0;0;0;0;0;0;0;0
charlie-davies;NE;4;0;23;0;1;0;0;0;1
paulo-jr;VAN;0;0;0;0;0;0;0;0;0
;SJ;0;0;0;0;0;0;0;0;0
paolo-delpiccolo;MTL;0;0;0;0;0;0;0;0;0
tyler-deric;HOU;0;0;0;0;0;0;0;0;0
;CHV;0;0;0;0;0;0;0;0;0
bright-dike;POR;0;0;0;0;0;0;0;0;0
rafinha;RBNY;0;0;0;0;0;0;0;0;0
;RBNY;0;0;0;0;0;0;0;0;0
gilberto-souza-jr;PHI;0;0;0;0;0;0;0;0;0
bilal-duckett;NE;1;1;90;0;2;50;4;0;9
christian-duke;SKC;0;0;0;0;0;0;0;0;0
andrew-duran;SEA;0;0;0;0;0;0;0;0;0
;SEA;0;0;0;0;0;0;0;0;0
andrew-dykstra;DC;0;0;0;0;0;0;0;0;0
yann-ekra;PHI;0;0;0;0;0;0;0;0;0
charles-eloundou;COL;0;0;0;0;0;0;0;0;0
alecko-eskandarian;DC;0;0;0;0;0;0;0;0;0
steven-evans;POR;0;0;0;0;0;0;0;0;0
ashani-fairclough;SEA;0;0;0;0;0;0;0;0;0
mobi-fehr;POR;0;0;0;0;0;0;0;0;0
alvaro-fernandez;CHI;0;0;0;0;0;0;0;0;0
lalo-fernandez;RSL;0;0;0;0;0;0;0;0;0
ben-fisk-x9865;VAN;0;0;0;0;0;0;0;0;0
josh-ford;SEA;0;0;0;0;0;0;0;0;0
shaun-francis;PHI;0;0;0;0;0;0;0;0;0
;CHV;0;0;0;0;0;0;0;0;0
arne-friedrich;CHI;0;0;0;0;0;0;0;0;0
;CHI;0;0;0;0;0;0;0;0;0
danny-garcia;DAL;0;0;0;0;0;0;0;0;0
bryan-gaul;LA;0;0;0;0;0;0;0;0;0
blair-gavin;SEA;0;0;0;0;0;0;0;0;0
justen-glad;RSL;0;0;0;0;0;0;0;0;0
jake-gleeson;POR;0;0;0;0;0;0;0;0;0
;TOR;0;0;0;0;0;0;0;0;0
jesse-gonzalez;DAL;0;0;0;0;0;0;0;0;0
alexandre-gonzalez-emerson;SJ;0;0;0;0;0;0;0;0;0
;RSL;0;0;0;0;0;0;0;0;0
brenton-griffiths;COL;1;0;1;0;1;100;2;0;0
kellen-gulley;CHI;0;0;0;0;0;0;0;0;0
jordan-hamilton;TOR;0;0;0;0;0;0;0;0;0
kevin-hartman;RBNY;0;0;0;0;0;0;0;0;0
moises-hernandez;DAL;0;0;0;0;0;0;0;0;0
cristhian-hernandez;PHI;0;0;0;0;0;0;0;0;0
;SEA;0;0;0;0;0;0;0;0;0
chandler-hoffman;LA;0;0;0;0;0;0;0;0;0
matt-horth;NE;0;0;0;0;0;0;0;0;0
aaron-horton;CLB;0;0;0;0;0;0;0;0;0
baggio-husidic;LA;0;0;0;0;0;0;0;0;0
kyle-hyland;CLB;0;0;0;0;0;0;0;0;0
ugo-ihemelu;DAL;0;0;0;0;0;0;0;0;0
;CHV;0;0;0;0;0;0;0;0;0
ante-jazic;CHV;0;0;0;0;0;0;0;0;0
adam-johansson;SEA;0;0;0;0;0;0;0;0;0
;SJ;0;0;0;0;0;0;0;0;0
greg-jordan;PHI;0;0;0;0;0;0;0;0;0
bryan-jordan;SJ;0;0;0;0;0;0;0;0;0
alec-kann;CHI;0;0;0;0;0;0;0;0;0
ryan-kawulok;POR;0;0;0;0;0;0;0;0;0
jon-kempin;SKC;0;0;0;0;0;0;0;0;0
kory-kindle;COL;0;0;0;0;0;0;0;0;0
brendan-king;CHI;0;0;0;0;0;0;0;0;0
chris-konopka;PHI;0;0;0;0;0;0;0;0;0
;CHI;0;0;0;0;0;0;0;0;0
eric-kronberg;SKC;0;0;0;0;0;0;0;0;0
gabe-latigue;NE;0;0;0;0;0;0;0;0;0
mikey-lopez;SKC;0;0;0;0;0;0;0;0;0
adrian-lopez;MTL;0;0;0;0;0;0;0;0;0
benji-lopez;RSL;0;0;0;0;0;0;0;0;0
phillip-lund;SEA;1;0;16;0;1;0;0;0;0
calum-mallace;MTL;2;0;36;0;5;20;2;0;0
erich-marscheider;HOU;0;0;0;0;0;0;0;0;0
enzo-martinez;RSL;0;0;0;0;0;0;0;0;0
josue-martinez;RBNY;1;0;11;0;1;0;0;1;0
peter-mcglynn;SJ;0;0;0;0;0;0;0;0;0
rauwshan-mckenzie;CHV;0;0;0;0;0;0;0;0;0
jimmy-mclaughlin;PHI;0;0;0;0;0;0;0;0;0
ryan-meara;RBNY;0;0;0;0;0;0;0;0;0
jimmy-medranda;SKC;1;0;1;0;0;0;0;0;0
;SEA;0;0;0;0;0;0;0;0;0
;VAN;0;0;0;0;0;0;0;0;0
zakaria-messoudi;MTL;0;0;0;0;0;0;0;0;0
;POR;0;0;0;0;0;0;0;0;0
matt-miazga;RBNY;1;0;14;0;1;100;3;1;0
kyle-miller;SKC;0;0;0;0;0;0;0;0;0
colin-mitchell;SJ;0;0;0;0;0;0;0;0;0
fredy-montero;SEA;0;0;0;0;0;0;0;0;0
amando-moreno;RBNY;2;0;2;0;0;0;0;0;0
taylor-morgan;TOR;1;0;15;0;1;0;0;1;1
hanyer-mosquera;POR;0;0;0;0;0;0;0;0;0
tommy-muller;SJ;0;0;0;0;0;0;0;0;0
michael-nanchoff;POR;1;0;8;0;0;0;0;1;0
evan-newton;SJ;0;0;0;0;0;0;0;0;0
oka-nikolov;PHI;0;0;0;0;0;0;0;0;0
sainey-nyassi;NE;0;0;0;0;0;0;0;0;0
;SEA;0;0;0;0;0;0;0;0;0
emilio-orozco;CHV;0;0;0;0;0;0;0;0;0
erik-palmer-brown;SKC;0;0;0;0;0;0;0;0;0
victor-palsson;RBNY;0;0;0;0;0;0;0;0;0
;VAN;0;0;0;0;0;0;0;0;0
brian-perk;LA;0;0;0;0;0;0;0;0;0
zach-pfeffer;PHI;0;0;0;0;0;0;0;0;0
victor-pineda;CHI;0;0;0;0;0;0;0;0;0
cesar-diaz-pizarro;SJ;0;0;0;0;0;0;0;0;0
tyler-polak;NE;0;0;0;0;0;0;0;0;0
federico-puppo;CHI;0;0;0;0;0;0;0;0;0
guillermo-ramirez;LA;0;0;0;0;0;0;0;0;0
;SEA;0;0;0;0;0;0;0;0;0
brent-richards;POR;0;0;0;0;0;0;0;0;0
;LA;0;0;0;0;0;0;0;0;0
sebastian-rincon;POR;0;0;0;0;0;0;0;0;0
brad-ring;POR;1;0;1;0;0;0;0;0;0
nelson-rivas;MTL;0;0;0;0;0;0;0;0;0
quillan-roberts;TOR;0;0;0;0;0;0;0;0;0
;TOR;0;0;0;0;0;0;0;0;0
;TOR;0;0;0;0;0;0;0;0;0
maximiliano-rodriguez;MTL;0;0;0;0;0;0;0;0;0
;VAN;0;0;0;0;0;0;0;0;0
;VAN;0;0;0;0;0;0;0;0;0
lance-rozeboom;DC;0;0;0;0;0;0;0;0;0
brendan-ruiz;SKC;0;0;0;0;0;0;0;0;0
robbie-russell;DC;1;0;6;0;0;0;0;0;0
bryan-salazar;HOU;0;0;0;0;0;0;0;0;0
omar-salgado;VAN;0;0;0;0;0;0;0;0;0
jossimar-sanchez;NE;0;0;0;0;0;0;0;0;0
richard-sanchez;DAL;0;0;0;0;0;0;0;0;0
julio-cesar;TOR;0;0;0;0;0;0;0;0;0
shawn-sloan;CLB;0;0;0;0;0;0;0;0;0
donnie-smith;NE;1;1;53;0;0;0;0;0;0
babayele-sodade;SEA;0;0;0;0;0;0;0;0;0
luis-soffner;NE;0;0;0;0;0;0;0;0;0
yann-songo-o;SKC;0;0;0;0;0;0;0;0;0
oscar-sorto;LA;0;0;0;0;0;0;0;0;0
matt-stinson;TOR;0;0;0;0;0;0;0;0;0
brad-stuver;CLB;0;0;0;0;0;0;0;0;0
brad-stuver;CHV;0;0;0;0;0;0;0;0;0
;VAN;0;0;0;0;0;0;0;0;0
michael-tetteh;SEA;0;0;0;0;0;0;0;0;0
michael-thomas;TOR;1;0;12;0;1;0;0;0;0
michael-thomas;SKC;0;0;0;0;0;0;0;0;0
simon-thomas;VAN;0;0;0;0;0;0;0;0;0
christian-tiffert;SEA;0;0;0;0;0;0;0;0;0
abu-tommy;SJ;0;0;0;0;0;0;0;0;0
jonathan-top;DAL;0;0;0;0;0;0;0;0;0
dylan-tucker-gangnes;POR;0;0;0;0;0;0;0;0;0
victor-ulloa;DAL;0;0;0;0;0;0;0;0;0
carlos-valdes-x0274;PHI;0;0;0;0;0;0;0;0;0
zarek-valentin;MTL;0;0;0;0;0;0;0;0;0
david-viana;RSL;0;0;0;0;0;0;0;0;0
michael-videira;CHI;2;1;84;0;2;50;7;1;2
kenney-walker;LA;0;0;0;0;0;0;0;0;0
;RSL;0;0;0;0;0;0;0;0;0
emery-welshman;TOR;1;0;5;0;0;0;0;0;1
daniel-withrow;CLB;0;0;0;0;0;0;0;0;0
o-brian-woodbine;NE;0;0;0;0;0;0;0;0;0
kyle-zobeck;DAL;0;0;0;0;0;0;0;0;0
